x	y	z	w	!doppler
0.016601562500	0.09500616541117524	0.8739104997111485	0.025524093286039662	3.0750815
0.016845703125	0.34941039676637864	0.07945673619388205	0.3598065355595971	2.6330098
0.017089843750	0.9455019225473869	0.49081133975413604	0.8253817969583606	1.0023698
0.017333984375	0.3846930924512503	0.7181261259245841	0.18118392682229267	-1.5588263
0.017578125000	0.18811007644459865	0.883120696857882	0.014646313282602796	-3.1594969
0.017822265625	0.28309978690715665	0.9126677404611442	0.06547364854448601	-1.4813832
0.018066406250	0.007739251434993655	0.4136729378434527	0.9726241307912858	2.2943315
0.018310546875	0.37973718439843895	0.9183496942557777	0.21283640866960596	2.5881932
0.018554687500	0.9647362172099232	0.17634858913644436	0.2813698348485558	-1.8672330
0.018798828125	0.3167322532876826	0.6308331786290594	0.46813053775351887	-2.4866556
0.019042968750	0.605603142912872	0.09862339398017883	0.8254531761327915	2.6182696
0.019287109375	0.6196878821111651	0.05365318717299283	0.5102436349745321	1.0536865
0.019531250000	0.15106443927540625	0.1492817203119169	0.8738238335993782	-3.3108894
0.019775390625	0.03325985370729567	0.04227350919626005	0.08107750852107354	2.0422842
0.020019531250	0.5788121670188598	0.8335281981035373	0.2962432585271165	0.9055065
0.020263671875	0.44679675853999057	0.28492112649436585	0.7000841963613413	-3.0246172
0.020507812500	0.9186140162778461	0.6031845405110912	0.2007137430474487	3.2942852
0.020751953125	0.24631400813734106	0.6825415737919618	0.005338308799696101	-2.1140875
0.020996093750	0.985476601419988	0.1525123263005208	0.9830353053074808	0.3736504
0.021240234375	0.9558255382997328	0.5855551361021444	0.9370400672327038	1.2283971
0.021484375000	0.4096012775883897	0.6356514720967028	0.20056894199530595	-2.3789351
0.021728515625	0.857552695162073	0.9572641897290051	0.4155200950923762	3.0596862
0.021972656250	0.23171037384892856	0.06427805063933778	0.9493633876760595	-3.3919580
0.022216796875	0.04446516595577932	0.4207751455727001	0.05408001583625788	3.5223177
0.022460937500	0.5550876573199953	0.8178102598412555	0.9012689885466876	-3.5655566
0.022705078125	0.8070529187932083	0.2505345467529384	0.23755005342154534	3.5861140
0.022949218750	0.5518794189111417	0.7266481556247938	0.6941495924415788	-3.5967412
0.023193359375	0.9956274804628498	0.8677976982235963	0.6498437431724942	3.5620259
0.023437500000	0.26572182703700753	0.3342147183613927	0.546820452713631	-3.4039455
0.023681640625	0.7456240849563882	0.9526815716256388	0.9669881476045056	3.0138636
0.023925781250	0.12485649640643459	0.07804590889575191	0.3582674148223648	-2.2794704
0.024169921875	0.781520900804156	0.2894092023928757	0.9744237186760039	1.1342768
0.024414062500	0.3531991604402297	0.48529885257974403	0.9498005047691668	0.3719714
0.024658203125	0.10967599487757451	0.29581415777835207	0.20649916111636857	-2.0035529
0.024902343750	0.7493475329163914	0.3946312059055366	0.8051945472528632	3.3178028
0.025146484375	0.815552923851828	0.46739851465874094	0.3391006360823201	-3.7568501
0.025390625000	0.7876332893111719	0.3946465839618104	0.6780796092259362	2.8909849
0.025634765625	0.549782602350097	0.7888572324051286	0.849699333333299	-0.7609810
0.025878906250	0.10779990714056764	0.4185705420313317	0.7727456927362348	-1.8741651
0.026123046875	0.1329870638317362	0.3650070084806508	0.858595503399311	3.6697382
0.026367187500	0.11185357116540728	0.9244650674944824	0.1033807955652436	-3.3786909
0.026611328125	0.15334087924667505	0.9158678184150234	0.9059761928734227	0.8492165
0.026855468750	0.22359875761598302	0.5984256389530593	0.8211969560283672	2.4077547
0.027099609375	0.9549124196271194	0.4190008344298254	0.6361594376559746	-3.9085730
0.027343750000	0.018213519747168005	0.6825314194642945	0.22692783126131266	2.1464698
0.027587890625	0.6097317326495879	0.6022392057599995	0.7470125590264447	1.6372627
0.027832031250	0.7602020377241163	0.0969035725745403	0.30018327134880807	-3.9414191
0.028076171875	0.28246901397152835	0.46216491862758236	0.022330021306181003	2.2104736
0.028320312500	0.24681511812023915	0.6025162001385178	0.5538806109510145	2.0077284
0.028564453125	0.39314751365271516	0.7629716255260005	0.06062894972864985	-3.9883268
0.028808593750	0.32356122537585064	0.5542195509858134	0.0225709697287666	1.1135673
0.029052734375	0.5794030180087713	0.04596322196777569	0.31744093554709074	3.2587860
0.029296875000	0.08612446723179767	0.8969692133172819	0.11345111162749233	-3.3154254
0.029541015625	0.18375936982849272	0.025508242003197235	0.021191072662837263	-1.3026296
0.029785156250	0.9106189607063964	0.14708026994481227	0.7680772588918823	4.0844746
0.030029296875	0.7309103765140759	0.07080602665315638	0.24597927795309082	-0.6731557
0.030273437500	0.8477741091438993	0.21838694253188096	0.01553810744616535	-3.8530967
0.030517578125	0.11215397407458394	0.46670548511009535	0.12821210045317688	2.1226633
0.030761718750	0.09687105549126906	0.2538048894899262	0.14272969142316272	3.2249605
0.031005859375	0.31535871617259414	0.23780914596110658	0.7076428851563091	-2.9967547
0.031250000000	0.7469184811881621	0.6186624118148365	0.6974151133500973	-2.6288582
0.031494140625	0.9949786745004773	0.919327334081477	0.8259122220191091	3.4406944
0.031738281250	0.4749250741601344	0.025357151594458838	0.6923280566366286	2.2848770
0.031982421875	0.7928614290411033	0.9111261999017097	0.7054579370101649	-3.5985343
0.032226562500	0.6478283397717363	0.3708522207338948	0.24545044109206426	-2.2734556
0.032470703125	0.5314905946956208	0.08802303055608962	0.3963804752467527	3.5328855
0.032714843750	0.2436830994991359	0.37007115104142285	0.508892109380323	2.5928513
0.032958984375	0.5008099308221141	0.523880215087363	0.9655743269914476	-3.2113702
0.033203125000	0.13148094850468872	0.9095779652537428	0.8770341720152611	-3.1723013
0.033447265625	0.4512138120386717	0.3680683054304066	0.7176175019399941	2.5302360
0.033691406250	0.7042218150512356	0.2866102350782994	0.8786483585012904	3.8482051
0.033935546875	0.35135314497839143	0.6734154473492044	0.5963651287148688	-1.3741804
0.034179687500	0.30772295564350205	0.057511484564523596	0.8368315810432854	-4.3329821
0.034423828125	0.8421660412960887	0.88222069971347	0.29511934627104	-0.2779960
0.034667968750	0.7436382883191041	0.12520672016182632	0.7984299544024346	4.2278128
0.034912109375	0.849445932806772	0.5330368000915073	0.18621306624768363	2.2134902
0.035156250000	0.7291530846221729	0.33527748526011203	0.5991786338213853	-3.1431883
0.035400390625	0.34712465070455445	0.8418591553632362	0.5117967643530481	-3.8807644
0.035644531250	0.1820747496403663	0.22148783278667405	0.4344335423022496	0.9603727
0.035888671875	0.49247131083814144	0.15759854146084773	0.00987600459472271	4.4587972
0.036132812500	0.6671922223864776	0.5007383346911595	0.37487974792084944	1.8470427
0.036376953125	0.5921588495416907	0.8981494448171735	0.2959058540479945	-3.2396539
0.036621093750	0.12083169135436245	0.43020126596827224	0.8130976481023986	-4.0917463
0.036865234375	0.7735737676496061	0.6792496959939874	0.5025799604742428	0.2827019
0.037109375000	0.8828787216200508	0.5310098623005426	0.49586368207122267	4.3043902
0.037353515625	0.10716374341517354	0.6772960700274372	0.38030005156102964	3.0784980
0.037597656250	0.1609232274156034	0.3879111738551718	0.21843720235741892	-1.8129588
0.037841796875	0.8907238405453642	0.27733887727048545	0.8689972673334604	-4.5922258
0.038085937500	0.8657471519854897	0.04668936112136868	0.2950987342069459	-2.1485984
0.038330078125	0.11238849871771595	0.19101283615117515	0.018694937811150503	2.6798231
0.038574218750	0.5616245073384819	0.8542434664707612	0.9234893172136925	4.5936390
0.038818359375	0.8621675024973297	0.16292664584928673	0.6210240225472491	1.6307585
0.039062500000	0.3237187312521592	0.6826595636299104	0.6118637324327644	-3.0195236
0.039306640625	0.8779599039795195	0.2791635785543206	0.43577130683207566	-4.6016047
0.039550781250	0.07750593941449757	0.22051731868143554	0.005595621579699728	-1.6203302
0.039794921875	0.0662953974447481	0.6435486022036696	0.9837801037176458	2.9259461
0.040039062500	0.48525265525504035	0.13346565363490415	0.03391635440723151	4.6916460
0.040283203125	0.9151595736430539	0.6760953687645231	0.41782398098911044	2.1071930
0.040527343750	0.3501443280271228	0.232607127100401	0.08606671863666249	-2.3811764
0.040771484375	0.2601016288298489	0.6278176406080134	0.4735116793414256	-4.7499208
0.041015625000	0.5220768587179732	0.5436448638332813	0.43829615319714754	-2.9965168
0.041259765625	0.028721381057966178	0.6955069188977305	0.2992971322483312	1.2933173
0.041503906250	0.3371466493911913	0.15163734508857507	0.8943449849235284	4.5001467
0.041748046875	0.8852828571644723	0.6921497526239707	0.534084503669015	4.0473274
0.041992187500	0.11663807256799064	0.574521044460021	0.31144420030408293	0.3822126
0.042236328125	0.24867288414798927	0.9007646660694311	0.16792937344686532	-3.5701939
0.042480468750	0.33631700627973093	0.9716201793880953	0.5851015958248549	-4.7974149
0.042724609375	0.9446622602764527	0.06334227261094438	0.9205144093871362	-2.4513118
0.042968750000	0.8829807466806077	0.8588595485889876	0.7170177575627117	1.6735773
0.043212890625	0.8682532312482362	0.4684000706354844	0.39736484038259023	4.5933124
0.043457031250	0.7067431928177786	0.9274042194114834	0.7337749013542494	4.2983731
0.043701171875	0.9240057442851652	0.5709291847552744	0.5384884007501347	1.0669464
0.043945312500	0.003084640697312957	0.653410536276819	0.6362220756867664	-2.8685260
0.044189453125	0.2411970724982716	0.26209135238212933	0.6209693134229513	-4.9122757
0.044433593750	0.40127394063879396	0.3593096636304355	0.901876422973961	-3.7975385
0.044677734375	0.14542987291933485	0.7921835415558219	0.6880881669606861	-0.2997850
0.044921875000	0.06276188806467264	0.31675151679591573	0.730678368065805	3.3711970
0.045166015625	0.6371819318047135	0.9127534223720041	0.9842232305339241	4.9973668
0.045410156250	0.9063040345272876	0.05258360721707034	0.5979622820725008	3.6660793
0.045654296875	0.5684848109120222	0.25033183479395615	0.11793580341315912	0.2174596
0.045898437500	0.6620338000794199	0.7759728491927808	0.37179121882668054	-3.3428266
0.046142578125	0.3184948687220176	0.4474304148959525	0.955446088040973	-5.0333659
0.046386718750	0.13497883065810368	0.44031693559309226	0.363487124672208	-3.9769957
0.046630859375	0.4036273987950344	0.6329913234100915	0.9727383912112745	-0.8016160
0.046875000000	0.934478384002815	0.40063275301462076	0.043274475504372245	2.7820288
0.047119140625	0.08398127560101243	0.22550471728032728	0.13573994121108524	4.9263706
0.047363281250	0.23887599407753657	0.5477217314609051	0.5848288515907053	4.5864496
0.047607421875	0.9701830465604763	0.5730355056456082	0.6127173151263772	1.9871300
0.047851562500	0.6383601611259015	0.676040994258645	0.9549397690400193	-1.5631910
0.048095703125	0.8280971889458123	0.12530771538865848	0.3889219541678236	-4.3599106
0.048339843750	0.1909170817882473	0.26367652146342946	0.4735916753207047	-5.1203123
0.048583984375	0.017027487029678268	0.5780394764272848	0.3976645218625796	-3.5442206
0.048828125000	0.9794237313739749	0.7603137302868644	0.9060474340359589	-0.3895097
0.049072265625	0.18339352016520027	0.07753699855278151	0.21084926408007865	2.9243909
0.049316406250	0.3487066175299576	0.4522037488581182	0.4668666746699801	4.9680927
0.049560546875	0.22910251842143425	0.20715114140550606	0.8613769816803294	4.9076164
0.049804687500	0.7910526092090867	0.4207740695623041	0.10546441424265729	2.8153486
0.050048828125	0.05401942296108175	0.16395537529590876	0.5749221192674521	-0.4129191
0.050292968750	0.032692368556186624	0.5620525109253496	0.07744815853199594	-3.4644757
0.050537109375	0.8665124527459706	0.5756803088303006	0.25397758912437196	-5.1490885
0.050781250000	0.13206629861315244	0.975156350204745	0.7935695649734501	-4.8501339
0.051025390625	0.8058389318773325	0.5906674590688322	0.5266838016781096	-2.7242827
0.051269531250	0.447485348615023	0.7568165809077001	0.9710749086593335	0.4014278
0.051513671875	0.4253309812391831	0.7178925544272882	0.20013906497386413	3.3694999
0.051757812500	0.7657474936081308	0.7117047005589282	0.11729183230179785	5.1248634
0.052001953125	0.05551314338000779	0.9048398509150957	0.55531886206612	5.0794147
0.052246093750	0.03737328897799064	0.17102629254770185	0.7635861684635933	3.2880903
0.052490234375	0.8703808995411655	0.2574402705605744	0.21048476209923084	0.3936842
0.052734375000	0.3557624236630714	0.8296390986922049	0.7848619180561845	-2.6201792
0.052978515625	0.3964082559522403	0.8520507903895175	0.24348420428759165	-4.7694739
0.053222656250	0.5985070450335934	0.6994099907230141	0.7154516203530766	-5.3853930
0.053466796875	0.3701319166383018	0.2225588433927207	0.9914487337359768	-4.3073777
0.053710937500	0.5554577600206546	0.22759543243371239	0.5708038258362834	-1.9044149
0.053955078125	0.013447292029412306	0.26852653413015737	0.8892900170065194	1.0666289
0.054199218750	0.17043446247938743	0.7470292158854593	0.15445540896621623	3.7086208
0.054443359375	0.5624946772349996	0.6996003626883924	0.9256344754738265	5.2552487
0.054687500000	0.476587159448182	0.47252815929163416	0.7543875619086605	5.2848513
0.054931640625	0.9720311266373605	0.36834073422130276	0.7053803459206779	3.8210344
0.055175781250	0.8986014787757618	0.6072492386106321	0.07938495724250627	1.3017582
0.055419921875	0.19767181447281168	0.34367384720663186	0.7402201885274149	-1.5631402
0.055664062500	0.3018414429354158	0.005197922460742799	0.056209755819527474	-3.9977327
0.055908203125	0.01791256022962162	0.7202244048489217	0.8299463912979137	-5.3688430
0.056152343750	0.697135652463712	0.5925140813425439	0.9883947690064828	-5.3430245
0.056396484375	0.540359855213015	0.5591051641362459	0.245215936823454	-3.9557278
0.056640625000	0.052626591668609946	0.08074821457241987	0.5877642344208618	-1.5826615
0.056884765625	0.9954146725770656	0.11195388594418743	0.7331378693341963	1.1712032
0.057128906250	0.64767283559309	0.719653830256627	0.5352864617459234	3.6308441
0.057373046875	0.16847836348448042	0.4251257911734976	0.10638593580641154	5.2162334
0.057617187500	0.7393535935378738	0.10400885855257058	0.7478101214829027	5.5736719
0.057861328125	0.48064257902248286	0.37235466740116785	0.6697209436589017	4.6456721
0.058105468750	0.6451824685897932	0.646959079448407	0.14526621453152555	2.6685279
0.058349609375	0.779235633834573	0.17364440889473398	0.9194068801884432	0.1041431
0.058593750000	0.3060753296114017	0.8990466849047422	0.8870397851781656	-2.4733238
0.058837890625	0.9343458309621835	0.0617791478730898	0.6149638102027423	-4.5075532
0.059082031250	0.8456928152529093	0.6745152806804999	0.21881121317381258	-5.5776172
0.059326171875	0.3057233563929356	0.22615138832338022	0.3723414064053615	-5.4792168
0.059570312500	0.9346251712028391	0.05111601237973151	0.9189950334345773	-4.2557050
0.059814453125	0.6058458371612198	0.7514870237488177	0.6256141519989379	-2.1766510
0.060058593750	0.9835126992859337	0.9522981327513115	0.018096946598622377	0.3274842
0.060302734375	0.05836473266995523	0.4657504247870444	0.02276313728313084	2.7580782
0.060546875000	0.3954827893028655	0.7765453065788179	0.8803744865440188	4.6482103
0.060791015625	0.5649512603377148	0.3906767402863116	0.7914650441052908	5.6499348
0.061035156250	0.6069909975332929	0.5922881619467157	0.7650078765858922	5.5935007
0.061279296875	0.7354241629690133	0.5580079025209881	0.17387798500229423	4.5097515
0.061523437500	0.2234127879815534	0.8122284948158316	0.7378211667213128	2.6145360
0.061767578125	0.603041816266428	0.006987463602380339	0.8853891218415235	0.2609476
0.062011718750	0.7320517625072995	0.15137112041938905	0.8830734879344848	-2.1295969
0.062255859375	0.9954191109806273	0.7407555681271978	0.5107438547431165	-4.1437409
0.062500000000	0.5554922198766478	0.5712724036321227	0.5009737870843775	-5.4463128
0.062744140625	0.327508358236859	0.7021106223755257	0.4808533931129537	-5.8328085
0.062988281250	0.33168638106117687	0.9410481401049858	0.6877429782184116	-5.2568517
0.063232421875	0.8516571664320679	0.57817683272853	0.5531988321984712	-3.8300644
0.063476562500	0.49746300550074374	0.2849848679565986	0.9330113207278253	-1.7965018
0.063720703125	0.5754956111381869	0.5887210976351925	0.6858099612149517	0.5123143
0.063964843750	0.4672813327134562	0.8279879313018382	0.17023167673851713	2.7332157
0.064208984375	0.43525490938435163	0.7184533751100157	0.5963661001348426	4.5285987
0.064453125000	0.8814162489435379	0.043770209850209296	0.8501153231667732	5.6362053
0.064697265625	0.2934014448777079	0.9682578064679931	0.7404908450606014	5.9045666
0.064941406250	0.7241038717109457	0.6162104721371496	0.8297424642866617	5.3099555
0.065185546875	0.6778773818011185	0.706943179541549	0.6426107669516373	3.9537726
0.065429687500	0.24363491721880637	0.5606327567854239	0.17021979266161247	2.0422140
0.065673828125	0.26784402543968766	0.6711540703517708	0.5440175326070653	-0.1475733
0.065917968750	0.9384644607100117	0.7472000714104986	0.787186207542945	-2.3091208
0.066162109375	0.18907005833728985	0.38830679686819836	0.8805826776826393	-4.1497507
0.066406250000	0.7859924582533836	0.11087030473100756	0.5091138741817121	-5.4292241
0.066650390625	0.5518167159482681	0.07193864864345267	0.7108692065777112	-5.9890944
0.066894531250	0.9980191880817049	0.9185030334602438	0.6605950789079135	-5.7695900
0.067138671875	0.04543777820042372	0.38119396081898815	0.5374862706012892	-4.8127541
0.067382812500	0.9876247080060813	0.4501738606029536	0.22840783307888257	-3.2524448
0.067626953125	0.10650767151267437	0.8511979819442702	0.01313610025932943	-1.2934172
0.067871093750	0.7593713262874913	0.3043734064957163	0.8982434222726453	0.8171195
0.068115234375	0.3700585392323297	0.5280478127291778	0.41997676977740483	2.8214389
0.068359375000	0.4056629516996272	0.5807315124276454	0.4150681442744947	4.4826179
0.068603515625	0.07476960103307584	0.10471148733767921	0.03811721827807013	5.6115536
0.068847656250	0.8585763109478435	0.3637874585223171	0.4500605955980099	6.0868140
0.069091796875	0.4604018457465313	0.11027963205287195	0.167089409226712	5.8655336
0.069335937500	0.04463621456701772	0.021067970040352657	0.3161727105744492	4.9847510
0.069580078125	0.21648223590345383	0.8971408482427851	0.5832046928240354	3.5537160
0.069824218750	0.39034930537985424	0.7416561754586677	0.8112411477797704	1.7386613
0.070068359375	0.8216550641207429	0.9755117513542279	0.16536718796915661	-0.2577594
0.070312500000	0.4837215834190347	0.7402336180323192	0.26523292937529164	-2.2197682
0.070556640625	0.36905851068667495	0.8234758099127019	0.7211295649424019	-3.9418202
0.070800781250	0.10072098145401354	0.5083221446656158	0.5940272220199863	-5.2495580
0.071044921875	0.7797435921190649	0.548782339069174	0.22185887875737975	-6.0163581
0.071289062500	0.7293407986915806	0.14058991212554095	0.1178739611872357	-6.1740821
0.071533203125	0.34810296997319146	0.5760082441603233	0.5985269008256139	-5.7173477
0.071777343750	0.8755807987717794	0.9404354454921255	0.8744594394581882	-4.7013421
0.072021484375	0.38446355635938023	0.9935503237198556	0.454918259289561	-3.2338385
0.072265625000	0.5076727111795831	0.4158208702366404	0.6648606045696285	-1.4625863
0.072509765625	0.47373852675083816	0.917927266631615	0.8794109059510934	0.4403990
0.072753906250	0.9139940396730011	0.22306088805821211	0.6204615328129115	2.2959518
0.072998046875	0.06802839768358426	0.5510346512546739	0.4457427518874324	3.9345870
0.073242187500	0.42747068351356843	0.27193297706796105	0.40940092333895806	5.2115153
0.073486328125	0.8973761110636327	0.836698264857418	0.3125329364004523	6.0186031
0.073730468750	0.05037297346371028	0.848376405462155	0.5359457217390281	6.2924110
0.073974609375	0.9979638761933446	0.31786694349311473	0.4953474089003561	6.0178628
0.074218750000	0.12814488203875607	0.3788888855013104	0.4833555129488557	5.2275180
0.074462890625	0.11170889226092917	0.9912086449627464	0.18772935135051116	3.9968028
0.074707031250	0.23352839887025867	0.1005809987262487	0.6526948105950717	2.4358769
0.074951171875	0.2556685789926584	0.4222323825264108	0.8521779747516322	0.6790389
0.075195312500	0.1813892808300286	0.01915280138524178	0.33342511150588705	-1.1272848
0.075439453125	0.4534709136123575	0.87623431510566	0.45124754809632794	-2.8368928
0.075683593750	0.18332300528481638	0.8496376311698198	0.9675983415345485	-4.3154826
0.075927734375	0.8830897637944154	0.7276181971998327	0.014825098213125276	-5.4507563
0.076171875000	0.1367037848517889	0.2168087514071957	0.13358524313682263	-6.1602669
0.076416015625	0.05400799709931847	0.4061002205086648	0.9736724417548568	-6.3965398
0.076660156250	0.72709336513719	0.9282345219268404	0.357389738565552	-6.1492545
0.076904296875	0.46984746951309275	0.8309856325262729	0.6723087230279354	-5.4445101
0.077148437500	0.6919823243833165	0.16704514927860759	0.6739811196593286	-4.3414188
0.077392578125	0.5569659882381263	0.8664791897117557	0.9064577597668804	-2.9264519
0.077636718750	0.26820241506931686	0.6368566817524846	0.9063521520914817	-1.3060946
0.077880859375	0.3017723022041343	0.22862515149610296	0.5211601869269192	0.4015511
0.078125000000	0.529907511533667	0.040682219992136504	0.7391921605654923	2.0755492
0.078369140625	0.005409723191829863	0.39909361983653124	0.22419987120253626	3.6006561
0.078613281250	0.2580301051875342	0.4111162862339345	0.6545307958071179	4.8750129
0.078857421875	0.15920556193165047	0.09815139448701005	0.09403725401994989	5.8165279
0.079101562500	0.8892135532268207	0.21205176804607384	0.720219957852008	6.3675989
0.079345703125	0.6024439485653914	0.3686544033273357	0.42967401889165435	6.4979630
0.079589843750	0.43040454147173945	0.3934992130178553	0.6148098825507551	6.2056017
0.079833984375	0.6395424165942083	0.18903832268913145	0.848864640521704	5.5157654
0.080078125000	0.43694857341312543	0.6509213491613073	0.40474948516952114	4.4782952
0.080322265625	0.5699146740417795	0.11469255935121381	0.997286540160216	3.1635212
0.080566406250	0.9139219645283614	0.5784426216440103	0.7167825445836135	1.6570835
0.080810546875	0.38338282636101206	0.8267917206911786	0.10050108871293051	0.0540656
0.081054687500	0.4736887079218334	0.6302875880769241	0.5591784906342565	-1.5471560
0.081298828125	0.06902790734633901	0.7130084038694686	0.44797849238914045	-3.0509527
0.081542968750	0.1627986309778522	0.345165691298865	0.11366297772996892	-4.3700196
0.081787109375	0.8072862429065628	0.01730000326836567	0.9286914637674168	-5.4301821
0.082031250000	0.9382258412423246	0.03174689275739406	0.05360501980222121	-6.1741980
0.082275390625	0.1047302194528067	0.4622844539266385	0.984749648802318	-6.5643941
0.082519531250	0.9408433568436401	0.5569346245361106	0.03555910858070921	-6.5840584
0.082763671875	0.8885105327314722	0.08810114214659248	0.9665701082025198	-6.2375820
0.083007812500	0.0815715911371735	0.37878342086476924	0.8874087391161559	-5.5494196
0.083251953125	0.5124534118676016	0.870977516118396	0.3728544156283067	-4.5619959
0.083496093750	0.35583455093393823	0.988449452416089	0.088245968899332	-3.3327373
0.083740234375	0.20824693443976627	0.2222475843284849	0.9632396402255776	-1.9304412
0.083984375000	0.0521905646278068	0.2956986558173752	0.5482568592958287	-0.4312164
0.084228515625	0.5213332006100251	0.9479266394164052	0.2223536785294461	1.0857639
0.084472656250	0.17303108326408123	0.6447992987030254	0.5811490239326398	2.5424627
