x	y	z	!blocks
0.024169921875	0.18478050235886467	0.2503901507830426	-1.4046985
0.024658203125	0.15699180554038517	0.7948144639786368	-0.5767179
0.025146484375	0.8208835115926986	0.2203444325735877	-1.7772029
0.025634765625	0.9823560941520824	0.08684668317630861	0.7027794
0.026123046875	0.9991775054920198	0.5898543789203174	0.8536455
0.026611328125	0.9189702085735512	0.12257041159771054	-0.1652714
0.027099609375	0.9659050772642783	0.8599164666055752	0.5051318
0.027587890625	0.24790077651871112	0.2083061699072135	-0.5005976
0.028076171875	0.5880980919330079	0.16747750253032023	0.3423691
0.028564453125	0.4620656083521365	0.6847339460220816	1.2266086
0.029052734375	0.6739146806740075	0.920953498595382	-1.6673006
0.029541015625	0.36170420033855766	0.2934822452493706	3.9427453
0.030029296875	0.36977088612482045	0.09342250559798271	-1.3800848
0.030517578125	0.850620502586742	0.10185777464633239	-5.7611723
0.031005859375	0.0025834992498386944	0.7373644933345715	0.2055182
0.031494140625	0.1555188058645689	0.9699994010393598	1.5976426
0.031982421875	0.48251111862410856	0.22720446299725539	1.2211461
0.032470703125	0.6409480135041483	0.3152475438455823	2.3064305
0.032958984375	0.7849008568877752	0.5845477159598541	3.0095325
0.033447265625	0.9988160334837831	0.10527810697377038	0.4600139
0.033935546875	0.08971795468408217	0.995879086810343	0.7264083
0.034423828125	0.35413042384576543	0.5945578672942456	-0.7732154
0.034912109375	0.8725566128651181	0.29363042665618844	-0.4583510
0.035400390625	0.7475672834606611	0.3079358459552356	0.6534109
0.035888671875	0.6133998326139378	0.7389039321042282	0.6165752
0.036376953125	0.5306655391114772	0.1706934723540543	1.1817785
0.036865234375	0.8176170896331194	0.9177715210776914	0.1363894
0.037353515625	0.44088874558441205	0.4861336846190707	-1.5179118
0.037841796875	0.7282587294908635	0.9429528952214885	-0.3860211
0.038330078125	0.5114926439224375	0.6697969106329528	0.4321829
0.038818359375	0.44952574204979945	0.43880851136522236	-3.7530036
0.039306640625	0.5150811084972977	0.2636503038419261	-0.1112228
0.039794921875	0.1983650354851788	0.9799657589547871	3.6859992
0.040283203125	0.3399290343401262	0.7741036864953188	-1.2200592
0.040771484375	0.05445959552503854	0.7525298887369325	-1.6531940
0.041259765625	0.5545957880549587	0.304463868038396	-1.3576343
0.041748046875	0.8884536041973728	0.21171387214745552	0.9673761
0.042236328125	0.4290483799251612	0.785446659407053	2.4925446
0.042724609375	0.11407318462992322	0.42085429978355127	3.5674233
0.043212890625	0.8494583641207806	0.8466238741138311	-5.1135608
0.043701171875	0.531873055148369	0.5741630698890391	0.8251545
0.044189453125	0.8890323518585909	0.0171903131256661	-2.0105743
0.044677734375	0.810660699267493	0.9291976444999233	-1.7681364
0.045166015625	0.27868102160753583	0.9961934557368448	0.7971508
0.045654296875	0.08721879896423212	0.004915272025510342	-3.6724151
0.046142578125	0.6590265995458094	0.1903766209590385	-3.1442022
0.046630859375	0.7557679581981582	0.43730949093166394	3.4856209
0.047119140625	0.28919491613631876	0.5820439634247946	0.9014664
0.047607421875	0.7656816453298088	0.327010007714053	2.4607064
0.048095703125	0.8380322959589823	0.2598635694895606	-0.6066189
0.048583984375	0.6492853417000286	0.2618599219190312	-2.7481479
0.049072265625	0.9898338652452369	0.6222827505911437	3.6888649
0.049560546875	0.061142918737933094	0.45236690886135	1.6873060
0.050048828125	0.8593646992165729	0.34623749629261913	-0.0375799
0.050537109375	0.826052789067362	0.5790580821570088	1.8477794
0.051025390625	0.6299004121777466	0.7030955315625714	-1.8805904
0.051513671875	0.3650472939081775	0.01815068094559924	-1.2790371
0.052001953125	0.40320973458902065	0.699280788333878	0.7854080
0.052490234375	0.8970085515209181	0.08558386142866392	2.9102933
0.052978515625	0.9818458941510952	0.8207845024850549	0.6563998
0.053466796875	0.9980849390034522	0.8193396462152538	1.1604838
0.053955078125	0.191810156187872	0.8687758507051603	0.7314347
0.054443359375	0.9419122623410426	0.6061136171523271	-0.9921166
0.054931640625	0.39759525666095175	0.48778358367621133	4.1053847
0.055419921875	0.7407137687365022	0.6507791815001963	2.3696883
0.055908203125	0.06181210626289646	0.5084268104269928	1.3919977
0.056396484375	0.960674320271072	0.8857216030676557	1.8784432
0.056884765625	0.5580484617895269	0.1534319519913816	-3.2305957
0.057373046875	0.1945533731428628	0.42200124248589255	2.8119875
0.057861328125	0.9583037580243623	0.4886801108467781	-1.0681341
0.058349609375	0.540322274661753	0.05543789544241706	-2.1331174
0.058837890625	0.18528906070991147	0.240287020595069	-1.7615110
0.059326171875	0.556681833894254	0.658091199828684	2.8567778
0.059814453125	0.7450770461795178	0.24422543900891525	-0.3999219
0.060302734375	0.944635709215368	0.5092445506802815	0.3149102
0.060791015625	0.23703181560683417	0.34675831037669447	-2.8012474
0.061279296875	0.6388665394435605	0.7498834099307656	2.9628527
0.061767578125	0.9756437613185194	0.5319577317439015	3.0311201
0.062255859375	0.08348085669264449	0.1807907931620415	-0.6614775
0.062744140625	0.3528401870757297	0.41684348216099176	-0.3273780
0.063232421875	0.21376033753524748	0.5667665296861689	0.3028672
0.063720703125	0.019537347614980605	0.025182351053246288	-1.2734484
0.064208984375	0.06887615086849475	0.4581088107383504	1.9368079
0.064697265625	0.5716452220430311	0.9277473555538154	-4.3688026
0.065185546875	0.020094352439193663	0.295380035269201	0.4824863
0.065673828125	0.1884315384153502	0.4198436455460094	-0.7223567
0.066162109375	0.3148200300560522	0.2246112919825296	-0.8315175
0.066650390625	0.5900967700282823	0.39616581687303387	1.3776192
0.067138671875	0.008898499967991191	0.6174830362330462	2.7133166
0.067626953125	0.7566071617317146	0.9785591598671475	2.2449866
0.068115234375	0.38791207182517984	0.7646519026419246	1.9961120
0.068603515625	0.08127860004389198	0.7540152855430897	3.1161089
0.069091796875	0.6627811840978836	0.5902767779347551	-0.2270748
0.069580078125	0.020298361970941148	0.6882399547426399	-0.3049336
0.070068359375	0.0657990489063991	0.5219299769573886	-1.9959464
0.070556640625	0.8433186216246046	0.39438939553373775	-1.3839458
0.071044921875	0.4702993349132618	0.8424618863014238	-4.3447416
0.071533203125	0.790449383650241	0.4570787258868736	-0.3656048
0.072021484375	0.3104766953337713	0.949020792652731	-3.0357922
0.072509765625	0.7974251191808368	0.9385238964976721	3.1977640
0.072998046875	0.8874499662210874	0.9493118597124992	2.4004977
0.073486328125	0.963413424202392	0.0266868773012523	-4.7151644
0.073974609375	0.11347886967522813	0.9363125040980302	-1.8343926
0.074462890625	0.10488077686266195	0.024551021405618823	-1.6665673
0.074951171875	0.36831455411619074	0.10004385456243148	0.0663340
0.075439453125	0.06412436634457142	0.5251616933171263	3.2583859
0.075927734375	0.41998513537188153	0.5586310949980704	-3.8784763
0.076416015625	0.9225252913698796	0.6688249288306333	-0.1159304
0.076904296875	0.29688763091065296	0.4207680830140934	-6.2027604
0.077392578125	0.9062731876866821	0.8368649809788457	-6.3088110
0.077880859375	0.5888779160435866	0.12783455176966974	-1.0588035
0.078369140625	0.5662580593223133	5.988482819900831E-4	-0.3169918
0.078857421875	0.9021205008274477	0.5662970706728662	-3.0301084
0.079345703125	0.764019835701381	0.21469437927409785	-1.9041474
0.079833984375	0.0957807896746734	0.7896575519039345	-2.7615762
0.080322265625	0.1020922060123477	0.420835782609564	0.5101722
0.080810546875	0.4882117624441935	0.44409611504355195	3.2692281
0.081298828125	0.699771970850922	0.8106285801474615	-2.4014855
0.081787109375	0.43610887837144197	0.15308786102662786	1.2192829
0.082275390625	0.6342909280637884	0.48593365664941157	2.2477131
0.082763671875	0.5621754772319691	0.18365591682852955	0.5857791
0.083251953125	0.9425620588970172	0.050327784464207825	1.9353459
0.083740234375	0.43516280074779157	0.6905557404032658	0.6314494
0.084228515625	0.8101179309091172	0.06714628184371074	1.2414892
0.084716796875	0.690718497811687	0.7145690453042813	-2.5291798
0.085205078125	0.4615536414941209	0.02757048139808882	2.3858219
0.085693359375	0.42229715108115806	0.8972175958550338	3.1640262
0.086181640625	0.3107325834319372	0.5864813910842199	-1.5370082
0.086669921875	0.1684582050549117	0.5665911278783209	-0.0798357
0.087158203125	0.1292083480487317	0.34430798616885305	0.1642713
0.087646484375	0.9761950989549989	0.44761508787574855	-1.2336178
0.088134765625	0.3477614291256502	0.3798569123467369	-2.5632522
0.088623046875	0.8295116535615565	0.7549681791944871	-0.3890463
0.089111328125	0.11864478341891649	0.07211787675729198	4.0953727
0.089599609375	0.19828014058522914	0.8379909860700249	-2.1333946
0.090087890625	0.4350773839203158	0.48829689182791014	-1.9542853
0.090576171875	0.5844876801151501	0.8643113100659255	1.0827225
0.091064453125	0.4297206383698158	0.7608376080613656	-0.4910179
0.091552734375	0.7212962751718776	0.2525430845604183	-2.1532287
0.092041015625	0.955317403211968	0.42794813829433764	-1.0272016
0.092529296875	0.5149131311102976	0.6943000751415297	-2.7556125
0.093017578125	0.688368971094822	0.670159555879918	1.1510419
0.093505859375	0.9100879876506571	0.6418971858122199	4.7836390
0.093994140625	0.29067044743523773	0.739698932300079	-1.0558486
0.094482421875	0.6071242047594846	0.08049558782645172	-0.8576761
0.094970703125	0.6137204761047634	0.6499687319346301	-4.5711805
0.095458984375	0.9616110206130755	0.2520807451951592	0.9659607
0.095947265625	0.5374665659664597	0.36918110295051376	3.9603202
0.096435546875	0.45765462286739333	0.7535448476269726	4.1427683
0.096923828125	0.7975422939140179	0.3452044148661394	-0.0899183
0.097412109375	0.8612055924412607	0.09227825078591578	-1.3878215
0.097900390625	0.07409850401501827	0.17793648059254596	0.5095970
0.098388671875	0.5321515311223302	0.35005743079208296	1.6303429
0.098876953125	0.6905252448811109	0.6510269756678758	2.1185815
0.099365234375	0.40216275385348577	0.07964938683831002	0.0793776
0.099853515625	0.5018071961824951	0.13652943789102134	-2.5983902
0.100341796875	0.8098504180098414	0.9384356839482575	17.3925346
0.100830078125	0.9399502268972388	0.5940710754383193	15.2166281
0.101318359375	0.7256157857757257	0.8494916887244268	13.2411415
0.101806640625	0.7278620521584729	3.861625929056922E-4	15.7961938
0.102294921875	0.8956405249928214	0.6729399217770661	10.7995902
0.102783203125	0.4732654740157587	0.0655667150809035	13.7555348
0.103271484375	0.08778735308697405	0.46902853660786614	17.3315427
0.103759765625	0.21066782291564967	0.5191424563954796	12.6071437
0.104248046875	0.9317516431824193	0.4392696268710704	14.1862321
0.104736328125	0.9721055870794336	0.08210887524801769	12.9697481
0.105224609375	0.8116238477670725	0.5431039199808906	13.6235037
0.105712890625	0.6363286772016408	0.4802810235950632	17.8156187
0.106201171875	0.8910938958039171	0.6049421006635852	12.0870029
0.106689453125	0.6312836683600325	0.4998577402483896	12.7313912
0.107177734375	0.6298483437999408	0.45006521520743714	18.3469642
0.107666015625	0.5462012692395383	0.13783950004014	15.8439702
0.108154296875	0.08428158794640128	0.23774967532646396	8.4183605
0.108642578125	0.34728795555480796	0.3579500430486269	14.4795526
0.109130859375	0.8764631130732182	0.6961151921369257	18.6404975
0.109619140625	0.6849677031060869	0.8269706256496536	16.4986068
0.110107421875	0.962372253513824	0.40557673436580954	15.9007699
0.110595703125	0.7308141008899364	0.27690311530626877	11.9106079
0.111083984375	0.23373317678127004	0.6264144248756053	13.8403983
0.111572265625	0.08875983942342358	0.8151356396569891	13.8349100
0.112060546875	0.5473524204505293	0.420858001987059	11.9938244
0.112548828125	0.5878641852016417	0.5877931257888579	16.1161325
0.113037109375	0.9916820129359238	0.9812156133530147	12.1152455
0.113525390625	0.18286605099891085	0.6907122347851867	16.1878139
0.114013671875	0.07240124651058244	0.14295905838669976	14.7755514
0.114501953125	0.7639440970328228	0.1179881150903268	15.1423566
0.114990234375	0.027130812535501425	0.03531078960462175	15.7489583
0.115478515625	0.4085518506972725	0.8397984251853854	11.0814463
0.115966796875	0.6639630325539191	0.7017605335914852	16.9907763
0.116455078125	0.4958901505490715	0.8092177644846286	14.7101686
0.116943359375	0.9593122932378036	0.30907265463789857	15.1357800
0.117431640625	0.14852538642085134	0.8119933141667528	13.4862314
0.117919921875	0.1476602946298715	0.2557271381680837	15.9928646
0.118408203125	0.6658564158497061	0.593760663290094	14.0471891
0.118896484375	0.18909063445096697	0.08937162329992232	8.0051361
0.119384765625	0.9705793829443913	0.6259361985062869	16.4522542
0.119873046875	0.31007823046773697	0.6477427673571909	15.4838214
0.120361328125	0.6019939111491921	0.2045305730001925	11.2537517
0.120849609375	0.7788184607314621	0.2486495473422795	12.4849396
0.121337890625	0.4589404435237755	0.31538533064287244	13.4965226
0.121826171875	0.1984521945797193	0.07199311262652275	10.8847107
0.122314453125	0.32035292923889624	0.844842877237272	12.7243180
0.122802734375	0.37986242995257335	0.10043118001130225	13.6581883
0.123291015625	0.15285723887105962	0.26661733595972215	14.7029336
0.123779296875	0.2902890995522954	0.1151767415252355	12.2462631
0.124267578125	0.35253990847486805	0.8936423656076681	14.7713772
0.124755859375	0.6648284499901773	0.2795553134843083	15.5599573
0.125244140625	0.36195863797626315	0.14792876292177914	15.2670107
0.125732421875	0.61495426087379	0.7853260276801265	14.9790412
0.126220703125	0.5536596215126951	0.0719738310873993	18.7776914
0.126708984375	0.9715178196188375	0.8854060042793651	14.5397886
0.127197265625	0.8779132115107098	0.4820209346355634	13.6489113
0.127685546875	0.15925471463291963	0.39151937610390153	15.8030253
0.128173828125	0.5350746359275087	0.7464765321592923	14.0299231
0.128662109375	0.1156456675423232	0.37642579560750666	15.5933389
0.129150390625	0.8519210654348328	0.16204931882771723	12.5515516
0.129638671875	0.13905048818318566	0.3877655966646396	10.8358046
0.130126953125	0.6165126336756724	0.2956837534615945	-2.6288949
0.130615234375	0.5793527840858904	0.9541917764780157	-3.1720677
0.131103515625	0.3575695920074272	0.46211871146960504	-3.9509594
0.131591796875	0.9689249350642646	0.5443419975466111	-3.4175976
0.132080078125	0.44205332746939163	0.7149088961485257	-5.1276721
0.132568359375	0.5325421673203719	0.4253360065460918	-0.0295471
0.133056640625	0.40858435658958825	0.3430054733959619	-1.0590210
0.133544921875	0.011945219394502882	0.05986743153118934	-2.1796914
0.134033203125	0.6545258515934215	0.885499219964122	-3.4898676
0.134521484375	0.3940715197064443	0.7795912731733876	-7.2918115
0.135009765625	0.45100591022819103	0.10388810769436596	-5.0060245
0.135498046875	0.4415446943250161	0.47739118892517984	-2.7910993
0.135986328125	0.2728481342671111	0.184238481965303	-4.9656982
0.136474609375	0.8898330542820219	0.9722437469436358	-0.5943599
0.136962890625	0.5993243797115041	0.6808672458501771	-0.0202339
0.137451171875	0.7975577754817604	0.5177795287588508	-5.7436557
0.137939453125	0.6668394792582505	0.3586797801600352	-4.9847141
0.138427734375	0.8147515559085018	0.6492735244555917	-4.3025950
0.138916015625	0.13610284114862825	0.14305668060100263	-3.5077416
0.139404296875	0.06843925515175264	0.19368067502576236	-2.5324430
0.139892578125	0.2740373348607358	0.8441898246447792	-9.9752110
0.140380859375	0.9557323173691314	0.8034644532721598	-7.7650105
0.140869140625	0.044620576256712674	0.18702619311036817	-2.9938616
0.141357421875	0.38169859108458115	0.8173497790140366	-4.2422928
0.141845703125	0.4530500069337413	0.948485817847221	-2.9949847
0.142333984375	0.8825900373962554	0.5997643843101226	0.4682995
0.142822265625	0.5940676271895724	0.6803778049640743	-2.8993202
0.143310546875	0.6345810039066746	0.7656148309633586	-2.2999445
0.143798828125	0.11797594393712518	0.579446367624156	-3.6104763
0.144287109375	0.5639897267260041	0.8581772838022417	-1.7925879
0.144775390625	0.2468219800596586	0.5552366272820095	0.4473365
0.145263671875	0.6470264013072116	0.11526505935025155	-3.6006321
0.145751953125	0.0484214028148231	0.44197753286413577	-1.2774688
0.146240234375	0.015431372358856277	0.932468193653958	-6.4646015
0.146728515625	0.4073403683039113	0.6024374084576789	-5.3783192
0.147216796875	0.6689372253856553	0.5121430022015947	-4.5286237
0.147705078125	0.019647473838243723	0.8797152092779087	0.2963016
0.148193359375	0.43630899634270526	0.9729625244805252	-2.4749986
0.148681640625	0.7821942570134444	0.9671882135885406	-4.2290087
0.149169921875	0.32378682991566776	0.887221259747703	-2.4751344
0.149658203125	0.14737756545626302	0.7873453499070395	-3.0796616
0.150146484375	0.5430760008178908	0.8117207968066718	8.2090662
0.150634765625	0.37078194722352786	0.3969922849553429	5.3890186
0.151123046875	0.320599312552031	0.8829454927945484	4.2292072
0.151611328125	0.09179703506898951	0.26932298216457573	9.8096654
0.152099609375	0.05554736858560172	0.9583701433512751	11.2305306
0.152587890625	0.3562482197227871	0.5426096581745875	8.4820481
0.153076171875	0.5163321926684928	0.10312475808282784	6.2914149
0.153564453125	0.015275880507381379	0.9707714488829218	8.4374504
0.154052734375	0.5433705885873705	0.4448737549343664	5.1302045
0.154541015625	0.4161428820611769	0.8628393375131526	9.3966586
0.155029296875	0.16069319512929292	0.5496504395396542	7.9896111
0.155517578125	0.43834566404582687	0.25634311085427197	7.7536340
0.156005859375	0.08969618103086774	0.5075196499841733	7.5542277
0.156494140625	0.2223492136325559	0.9339037465502292	10.8249297
0.156982421875	0.40542240402241536	0.8593250827574128	5.8808701
0.157470703125	0.38846232133724723	0.6628226030626346	6.9441108
0.157958984375	0.479079222163141	0.34440983842281503	6.9979231
0.158447265625	0.14981369486316332	0.2142162651261894	9.6501236
0.158935546875	0.41007089019513154	0.20408225004452507	7.1149813
0.159423828125	0.48608578122867563	0.3012541875666037	7.1701155
0.159912109375	0.8666429743945043	0.43673123755661103	7.0908410
0.160400390625	0.4636082314486577	0.5653135762141175	6.4994563
0.160888671875	0.6263073522913605	0.9678788449436987	5.4873546
0.161376953125	0.8626075794602921	0.13437419837436293	6.4697219
0.161865234375	0.13553613353293192	0.17208971622342306	10.7177229
0.162353515625	0.503856267121602	0.07973347719143065	7.7338445
0.162841796875	0.0927835547564465	0.56354100121066	6.5142662
0.163330078125	0.05465810001102411	0.30512980089511244	6.5660434
0.163818359375	0.3997146125676476	0.7581880958317713	8.2991778
0.164306640625	0.6380537947263782	0.016620125016481357	5.6052634
0.164794921875	0.8225904079826847	0.002844858489078339	10.6348701
0.165283203125	0.26932438122453584	0.9420656648054307	9.4163621
0.165771484375	0.3590794408169875	0.6651299688318808	6.0578873
0.166259765625	3.167112374800052E-4	0.8958371984242125	4.9722458
0.166748046875	0.6153354368082912	0.08311337182874501	4.1552508
0.167236328125	0.6648096659932969	0.11735933333050885	8.1445284
0.167724609375	0.46400175003329436	0.08462999189004716	7.5760444
0.168212890625	0.2870855637510701	0.05137095409633974	5.8219014
0.168701171875	0.8758731919705058	0.30361060394258277	7.8715368
0.169189453125	0.5410663409397111	0.8832869250316706	10.8292771
0.169677734375	0.09626629962004829	0.1444123131407994	6.6803223
0.170166015625	0.12881930344910397	0.194803831283483	8.3915885
0.170654296875	0.2717195220888774	0.8750145355908417	6.5737987
0.171142578125	0.584933078793546	0.5629002267715976	7.6597564
0.171630859375	0.22346460941154112	0.8660782005701838	7.4242159
0.172119140625	0.8072087890921017	0.7896402316574379	5.1347970
0.172607421875	0.31118156625322424	0.4352498355374784	9.3862729
0.173095703125	0.5643077618494202	0.720696329660936	9.4006577
0.173583984375	0.2338692043243641	0.10472410622155237	5.1152558
0.174072265625	0.33744173899625685	0.2872656131587441	8.0035445
0.174560546875	0.1742339452080648	0.33496160311532863	9.9947328
0.175048828125	0.11588714226462005	0.4890614403524087	9.1386591
0.175537109375	0.9088198828688219	0.9585915536521439	4.9789736
0.176025390625	0.18505017852476935	0.5253200105276812	4.9622729
0.176513671875	0.37817300375742924	0.6059116068014594	5.9243216
0.177001953125	0.5210048692350636	0.17626962460533735	7.6712714
0.177490234375	0.7396535659836082	0.3870299864742949	4.9678222
0.177978515625	0.13687159776135072	0.8392675459669448	12.1986449
0.178466796875	0.11008003686726553	0.9755780541910529	6.8441140
0.178955078125	0.6140986674463349	0.3318181378384414	2.1824396
0.179443359375	0.046208913853337696	0.025053808947375522	5.0815951
0.179931640625	0.09565514206727199	0.6879427520514869	9.7230746
0.180419921875	0.308124972109739	0.541240275210176	6.3604093
0.180908203125	0.21833828938702315	0.6948803603641376	3.9559834
0.181396484375	0.6039366189717568	0.4327749576199632	7.7937393
0.181884765625	0.8178441470474497	0.8438554416971307	4.0997436
0.182373046875	0.8237414334760573	0.9668295402203015	7.7230612
0.182861328125	0.7529454357032215	0.7016576269437599	8.8467476
0.183349609375	0.7366472709153861	0.2679922424389316	6.9337951
0.183837890625	0.8640660500542977	0.449034999457505	5.1781793
0.184326171875	0.24670483056547676	0.31582710428229366	2.9351149
0.184814453125	0.9067366328820716	0.4774113930400161	7.7951774
0.185302734375	0.08192739561661166	0.12021855045580498	10.9298864
0.185791015625	0.2818612654263223	0.48719538937665474	11.8629660
0.186279296875	0.22514443543002072	0.8834910196076892	7.2175695
0.186767578125	0.5224206424228188	0.488956558019523	4.6924464
0.187255859375	0.4862553783364636	0.9944275007243463	5.3376069
0.187744140625	0.7901818991279946	0.4730024912743521	7.3265984
0.188232421875	0.3625208005099263	0.6416927553109212	10.6914269
0.188720703125	0.08618148764081002	0.28339776766134783	3.0241025
0.189208984375	0.736848193501063	0.6828003231447622	6.2060366
0.189697265625	0.48519179313033123	0.409224337985145	2.4533448
0.190185546875	0.02359978541315333	0.15964490571999745	11.2496746
0.190673828125	0.4670783369867739	0.9888893895645275	6.0995002
0.191162109375	0.08727050904094724	0.5127547361130084	6.3281923
0.191650390625	0.33689917007948855	0.312546349715909	9.1531838
0.192138671875	0.6314543001048105	0.113801302030762	7.8321500
0.192626953125	0.8007935907971366	0.5032007975459787	7.6233810
0.193115234375	0.7838370511443501	0.20953658827999766	8.0699825
0.193603515625	0.9961528843050629	0.8588319815807444	9.5999077
0.194091796875	0.28752538243712367	0.7502107117047038	10.4255748
0.194580078125	0.6622602985990024	0.5458680386013791	2.8958792
0.195068359375	0.049839953525838254	0.8616559275204854	8.7801137
0.195556640625	0.6815339147938504	0.9486106495099867	8.2439155
0.196044921875	0.7967733376061884	0.9126054031425382	7.3354218
0.196533203125	0.9217002762372943	0.9997132428489534	5.8374838
0.197021484375	0.23463168654873934	0.22744838907630582	8.6701227
0.197509765625	0.16567286031159978	0.24357392428688018	2.5883347
0.197998046875	0.42995060962019716	0.49950582708875146	5.4330457
0.198486328125	0.9286040722994281	0.21751287238048334	8.8919588
0.198974609375	0.08459555107308325	0.8710434989185062	10.2075810
0.199462890625	0.13052521385954396	0.9748611511035226	5.8291008
0.199951171875	0.005027417839187365	0.46362266994759005	3.7440425
0.200439453125	0.9181841158521089	0.2195961321865756	12.4346600
0.200927734375	0.34303445902736174	0.8660207470401515	6.3840313
0.201416015625	0.4111351691976616	0.5739160729855001	7.5945460
0.201904296875	0.11980159770300147	0.7168375081139461	9.5319049
0.202392578125	0.7848322322185278	0.9581548998508248	6.9773071
0.202880859375	0.13600935227647637	0.05503513848305486	6.4627774
0.203369140625	0.8974196993685517	0.9266952802006942	8.1769355
0.203857421875	0.6177235520476372	0.5540433259501989	8.3044034
0.204345703125	0.6171128513599686	0.07404632581655213	7.7405054
0.204833984375	0.8511588236997899	0.10369306935962563	7.6202217
0.205322265625	0.11350362270097125	0.30201019066154766	8.3875293
0.205810546875	0.618967997995836	0.45912620846885066	7.4451698
0.206298828125	0.6388230285348733	0.8218692150515998	8.9982420
0.206787109375	0.4665306140488147	0.8369599749027687	6.7095288
0.207275390625	0.7441374632821416	0.25478340578801484	6.4664341
0.207763671875	0.6987834381738321	0.40636921058169806	8.9173333
0.208251953125	0.45065065395344484	0.0890957814991139	7.4420358
0.208740234375	0.5364568688734196	0.5963810214881237	9.0987904
0.209228515625	0.6277288884331015	0.05500091587248379	7.5616956
0.209716796875	0.04515076556862696	0.02056013865846784	8.4019067
0.210205078125	0.7169621275630256	0.6850396700729597	8.0243834
0.210693359375	0.291503955745958	0.6063958798796408	10.3392167
0.211181640625	0.9855192098012452	0.4431413793935074	6.8260793
0.211669921875	0.6777821021410638	0.2090838662760507	4.7670355
0.212158203125	0.6922504659003967	0.3254417854316385	8.6852694
0.212646484375	0.5595281970809786	0.5880293061282019	7.0011703
0.213134765625	0.9064362446943848	0.7628637491539526	11.0892396
0.213623046875	0.06049137736661969	0.12928101675880832	8.8878564
0.214111328125	0.2317756461374616	0.988454889344574	6.8848715
0.214599609375	0.46486890737578646	0.10823805328422087	6.2042671
0.215087890625	0.35715455488389913	0.7717342834258926	6.4964320
0.215576171875	0.6889675754558299	0.6043539249637312	3.0614779
0.216064453125	0.1809277146722016	0.5678085282363814	9.7863394
0.216552734375	0.11270991880616266	0.40319608622309044	7.1153599
0.217041015625	0.2368946053704658	0.680774565155137	7.4856754
0.217529296875	0.48598220958032956	0.35110112231505397	6.4292579
0.218017578125	0.2878445771500766	0.9989353346793706	6.0078594
0.218505859375	0.7156405891217393	0.6637989133170556	10.6826528
