x	y	z	!doppler
0.024169921875	0.049969851909594465	0.823362857378662	1.1342768
0.024414062500	0.9034734761115769	0.7453754375550283	0.3719714
0.024658203125	0.9117488616462075	0.20254265804297888	-2.0035529
0.024902343750	0.5123669470468204	0.11732452787283065	3.3178028
0.025146484375	0.19157321451934028	0.671350236015865	-3.7568501
0.025390625000	0.9040793936124177	0.11833870697163884	2.8909849
0.025634765625	0.6840606899765174	0.7541059072458199	-0.7609810
0.025878906250	0.2360783193159801	0.48090154029119747	-1.8741651
0.026123046875	0.25784619348739346	0.3302935145786319	3.6697382
0.026367187500	0.6358028519301812	0.10548265072511753	-3.3786909
0.026611328125	0.7671849757859874	0.7447008915453891	0.8492165
0.026855468750	0.912205819660363	0.007256899112324078	2.4077547
0.027099609375	0.24611907462800842	0.9485135793681676	-3.9085730
0.027343750000	0.7581260154931065	0.32589681795080383	2.1464698
0.027587890625	0.19261048285174232	0.4018612647544003	1.6372627
0.027832031250	0.2240390546520885	0.5591131543475351	-3.9414191
0.028076171875	0.14164642470565603	0.08648019854014877	2.2104736
0.028320312500	0.650961433286207	0.43940767478604226	2.0077284
0.028564453125	0.3991728927723771	0.12656907846840337	-3.9883268
0.028808593750	0.4387589745709558	0.16354162730952237	1.1135673
0.029052734375	0.7628153747196866	0.1965797435895853	3.2587860
0.029296875000	0.9958374138871698	0.005511820334183293	-3.3154254
0.029541015625	0.2906959376904653	0.10659817369755697	-1.3026296
0.029785156250	0.9671694872561966	0.6963657708497138	4.0844746
0.030029296875	0.6962585451953244	0.6991355509528826	-0.6731557
0.030273437500	0.369839621263078	0.3379761591039455	-3.8530967
0.030517578125	0.7448652908536935	0.4655628220412441	2.1226633
0.030761718750	0.5787632842197783	0.03293427291359685	3.2249605
0.031005859375	0.1070280360667073	0.09608668367680595	-2.9967547
0.031250000000	0.1999654675818915	0.8590105039578104	-2.6288582
0.031494140625	0.4834916618147205	0.5140784436509056	3.4406944
0.031738281250	0.7447786285011959	0.2941699381038585	2.2848770
0.031982421875	0.45898657963743217	0.8137319744164302	-3.5985343
0.032226562500	0.6755472124656652	0.7069192496189876	-2.2734556
0.032470703125	0.4643193232777383	0.9194402792774363	3.5328855
0.032714843750	0.8319029335969873	0.06680075819552667	2.5928513
0.032958984375	0.43057255487580093	0.7159449532495855	-3.2113702
0.033203125000	0.4664002033784106	0.6011384028839055	-3.1723013
0.033447265625	0.2045362854238354	0.8602263444596188	2.5302360
0.033691406250	0.11927966687807245	0.7266793329528423	3.8482051
0.033935546875	0.561094462341327	0.47926645961349357	-1.3741804
0.034179687500	0.3443523230377701	0.21856405079622065	-4.3329821
0.034423828125	0.6961423372725573	0.48223107214116423	-0.2779960
0.034667968750	0.8614747123019564	0.2440969851368211	4.2278128
0.034912109375	0.41271150584563343	0.27128078772026665	2.2134902
0.035156250000	0.0558114436218623	0.585078560379882	-3.1431883
0.035400390625	0.8233313273739586	0.22213569610134987	-3.8807644
0.035644531250	0.8700584054579306	0.09999864909685097	0.9603727
0.035888671875	0.2832566773564279	0.4236818294808362	4.4587972
0.036132812500	0.043026141547179764	0.23618076255059628	1.8470427
0.036376953125	0.4420438512344783	0.8153216548269554	-3.2396539
0.036621093750	0.3364596067203107	0.19200492898934418	-4.0917463
0.036865234375	0.7550579854193024	0.04143539957010978	0.2827019
0.037109375000	0.8616970909870876	0.15062654046310087	4.3043902
0.037353515625	0.5318464271982862	0.054233358783129515	3.0784980
0.037597656250	0.8687478988879755	0.8591476369847919	-1.8129588
0.037841796875	0.6149148718065561	0.7394440352995704	-4.5922258
0.038085937500	0.39259427814809733	0.7109857098351424	-2.1485984
0.038330078125	0.08029385717865711	0.6136965783591469	2.6798231
0.038574218750	0.9650004315474376	0.40422478282314556	4.5936390
0.038818359375	0.9303854045137268	0.9481204186772124	1.6307585
0.039062500000	0.19483734271475328	0.1950218126712422	-3.0195236
0.039306640625	0.609930548487216	0.5095986091821738	-4.6016047
0.039550781250	0.39590931227319537	0.7426815560468689	-1.6203302
0.039794921875	0.31754082242644777	0.4792758548820619	2.9259461
0.040039062500	0.5984942108320476	0.5518008385870163	4.6916460
0.040283203125	0.5080873217922562	0.007336360316290813	2.1071930
0.040527343750	0.21928604455085565	0.0569234883384262	-2.3811764
0.040771484375	0.6853436530776704	0.29372976826865804	-4.7499208
0.041015625000	0.3841553483879454	0.46643523438681345	-2.9965168
0.041259765625	0.569629786927779	0.0464390659322772	1.2933173
0.041503906250	0.399119188208258	0.5849677635968416	4.5001467
0.041748046875	0.9918055839370955	0.6620467916897764	4.0473274
0.041992187500	0.1471389703282876	0.9673693725576278	0.3822126
0.042236328125	0.4128148488373581	0.49777126677650374	-3.5701939
0.042480468750	0.25184148146976926	0.922339496479446	-4.7974149
0.042724609375	0.7970813757080789	0.15980755181380224	-2.4513118
0.042968750000	0.6939840802812366	0.08011284678263131	1.6735773
0.043212890625	0.6784110900983539	0.8197228141785027	4.5933124
0.043457031250	0.19246274198001156	0.46611852236035556	4.2983731
0.043701171875	0.6486550055244356	0.18881921213497133	1.0669464
0.043945312500	0.06888717541243372	0.2813277129832209	-2.8685260
0.044189453125	0.17223980837741426	0.9297917291900777	-4.9122757
0.044433593750	0.5032245698453537	0.8800436907951472	-3.7975385
0.044677734375	0.5837744700834393	0.9656724202452733	-0.2997850
0.044921875000	0.05773931942467925	0.7571759918388569	3.3711970
0.045166015625	0.3612925074168535	0.3579666323426194	4.9973668
0.045410156250	0.09743357982136236	0.7095801830915365	3.6660793
0.045654296875	0.28429129504641093	0.1690506391098454	0.2174596
0.045898437500	0.26741920255646556	0.7198336630523	-3.3428266
0.046142578125	0.8835814932429761	0.9983145691649065	-5.0333659
0.046386718750	0.5011287014068052	0.5258567045144924	-3.9769957
0.046630859375	0.6690610093798374	0.6871980693303985	-0.8016160
0.046875000000	0.12799912246117462	0.28607750456242564	2.7820288
0.047119140625	0.9818794859546438	0.025180656375417887	4.9263706
0.047363281250	0.5252395943473671	0.22737848150752482	4.5864496
0.047607421875	0.9590610854538315	0.15695259662391836	1.9871300
0.047851562500	0.41551963148113924	0.6718507909053844	-1.5631910
0.048095703125	0.021504682716318113	0.7904059028826569	-4.3599106
0.048339843750	0.35089180026605793	0.37842234076387493	-5.1203123
0.048583984375	0.5003822235912652	0.23574994914944314	-3.5442206
0.048828125000	0.14298934461412338	0.706714375289643	-0.3895097
0.049072265625	0.5023075324911624	0.7679692058244179	2.9243909
0.049316406250	5.151638334127684E-4	0.7130202103112762	4.9680927
0.049560546875	0.8802495489396107	0.7980053126456449	4.9076164
0.049804687500	0.9172660634683572	0.9220891472339304	2.8153486
0.050048828125	0.22501533776347138	0.8624599726370457	-0.4129191
0.050292968750	0.41741174769149036	0.18343729709227607	-3.4644757
0.050537109375	0.12122983032682022	0.49727840174750015	-5.1490885
0.050781250000	0.10947552423916196	0.7171964424876909	-4.8501339
0.051025390625	0.5220910853470433	0.6477877344640671	-2.7242827
0.051269531250	0.6264394839721286	0.18205102043346322	0.4014278
0.051513671875	0.9887808940925086	0.38562892834877516	3.3694999
0.051757812500	0.4366240069596913	0.3566021810162273	5.1248634
0.052001953125	0.7132626587816648	0.3525344046831205	5.0794147
0.052246093750	0.6984677642717197	0.8155372166559121	3.2880903
0.052490234375	0.6972996629307335	0.5315677873757739	0.3936842
0.052734375000	0.8020609724977921	0.8032715556393	-2.6201792
0.052978515625	0.19587866305097246	0.6583563599738473	-4.7694739
0.053222656250	0.49126126307702933	0.3602695973626421	-5.3853930
0.053466796875	0.5498249703838975	0.8280109678943018	-4.3073777
0.053710937500	0.4924481359148619	0.6410399204454922	-1.9044149
0.053955078125	0.8302472897953386	0.6278416624295474	1.0666289
0.054199218750	0.38944826355954654	0.2778389096001779	3.7086208
0.054443359375	0.2965513947595497	0.4316420985111594	5.2552487
0.054687500000	0.07889106070232421	0.5904067537251715	5.2848513
0.054931640625	0.5301141929827289	0.3282293244637756	3.8210344
0.055175781250	0.5162296391718582	0.4195979666945223	1.3017582
0.055419921875	0.24731031526367753	0.5250898377799951	-1.5631402
0.055664062500	0.619889719764498	0.37155835199494014	-3.9977327
0.055908203125	0.21843585536524246	0.9673966875233253	-5.3688430
0.056152343750	0.1394848866234053	0.2991387818917912	-5.3430245
0.056396484375	0.4231746501891024	0.3433266667733439	-3.9557278
0.056640625000	0.013763906497808565	0.918525913789565	-1.5826615
0.056884765625	0.5586046615534394	0.608520825431556	1.1712032
0.057128906250	0.24493132641621018	0.5616081300660157	3.6308441
0.057373046875	0.28234323408340956	0.6556948549464257	5.2162334
0.057617187500	0.5982103814193707	0.1983851242796978	5.5736719
0.057861328125	0.12128170355075218	0.7798209448937616	4.6456721
0.058105468750	0.4989927994627088	0.028767642964489082	2.6685279
0.058349609375	0.8054613160867703	0.14496628311439874	0.1041431
0.058593750000	0.3446471981106354	0.1394034747082804	-2.4733238
0.058837890625	0.8969940039666633	0.5457871500961556	-4.5075532
0.059082031250	0.07403405792266149	0.9487049048141958	-5.5776172
0.059326171875	0.9755333077274367	0.3748422448459321	-5.4792168
0.059570312500	0.24500211628087443	0.4220415245614968	-4.2557050
0.059814453125	0.31465189217830225	0.8563026109853917	-2.1766510
0.060058593750	0.058617171330698103	0.3291016314079587	0.3274842
0.060302734375	0.9375840910019171	0.28729932149892545	2.7580782
0.060546875000	0.7386011641143826	0.1367145565339999	4.6482103
0.060791015625	0.17614324101088508	0.24006491194213142	5.6499348
0.061035156250	0.42543615360205	0.4829651089211976	5.5935007
0.061279296875	0.373225082082835	0.4211877278727195	4.5097515
0.061523437500	0.27681338598824157	0.5622205714339562	2.6145360
0.061767578125	0.16716045566884308	0.1587129722350653	0.2609476
0.062011718750	0.7795859755258314	0.16572950456915903	-2.1295969
0.062255859375	0.875281354030901	0.2934883801648207	-4.1437409
0.062500000000	0.37310818790181377	0.5687411848463464	-5.4463128
0.062744140625	0.8544167958281927	0.5880657694543141	-5.8328085
0.062988281250	0.35982250360955237	0.9326328155735761	-5.2568517
0.063232421875	0.35763599150225744	0.6346349267442907	-3.8300644
0.063476562500	0.7361816966844221	0.39932143975528767	-1.7965018
0.063720703125	0.3294079151714153	0.6428791753542316	0.5123143
0.063964843750	0.015469105201128985	0.5952760909003603	2.7332157
0.064208984375	0.7854481074874953	0.4193069412757575	4.5285987
0.064453125000	0.33380809083696494	0.8337349106793025	5.6362053
0.064697265625	0.9088751918248142	0.3115271129527919	5.9045666
0.064941406250	0.1316267811270403	0.9062710126122511	5.3099555
0.065185546875	0.7609005237102514	0.8841004814532996	3.9537726
0.065429687500	0.4850722669198587	0.9886402252790082	2.0422140
0.065673828125	0.5521269798487802	0.6170131729542314	-0.1475733
0.065917968750	0.7253435434211555	0.8508820615160908	-2.3091208
0.066162109375	0.7496334478641349	0.9734825034508002	-4.1497507
0.066406250000	0.3286401942238316	0.25793555035450644	-5.4292241
0.066650390625	0.9053738858543557	0.7707192336182531	-5.9890944
0.066894531250	0.18539968331604229	0.17456954021316662	-5.7695900
0.067138671875	0.9830206783071148	0.9054350447753807	-4.8127541
0.067382812500	0.2647230310633142	0.14721677331117455	-3.2524448
0.067626953125	0.1332346255796194	0.135296946470982	-1.2934172
0.067871093750	0.3783649227427648	0.025339849595640063	0.8171195
0.068115234375	0.32144402119160664	0.7981957624880592	2.8214389
0.068359375000	0.21839136287953165	0.006246261287264243	4.4826179
0.068603515625	0.9475684080370934	0.06310865433272217	5.6115536
0.068847656250	0.09358375923485263	0.839809016226024	6.0868140
0.069091796875	0.6137227412220314	0.5495007469288219	5.8655336
0.069335937500	0.8218958366587225	0.9133378768679469	4.9847510
0.069580078125	0.49379030520814393	0.9266239095315068	3.5537160
0.069824218750	0.049745377462060536	0.8518859336979536	1.7386613
0.070068359375	0.33785387257911625	0.4097361457561902	-0.2577594
0.070312500000	0.8636502910822634	0.21556487180888917	-2.2197682
0.070556640625	0.004825756061254793	0.907177659588593	-3.9418202
0.070800781250	0.935694191420441	0.8529814122727584	-5.2495580
0.071044921875	0.5582200249381981	0.9404047643076313	-6.0163581
0.071289062500	0.6015339027832877	0.4786967474759313	-6.1740821
0.071533203125	0.3828604617044684	0.3584966780268256	-5.7173477
0.071777343750	0.20813747246073522	0.08264937323021138	-4.7013421
0.072021484375	0.4844204738678928	0.2993136630008334	-3.2338385
0.072265625000	0.7881681724550931	0.8507713532466625	-1.4625863
0.072509765625	0.11904199181222674	0.8114001362246674	0.4403990
0.072753906250	0.6189060452252195	0.37856649829480005	2.2959518
0.072998046875	0.166882252492779	0.04388935736644772	3.9345870
0.073242187500	0.5058255915608941	0.09320858725194991	5.2115153
0.073486328125	0.2112892324770388	0.9360809610220454	6.0186031
0.073730468750	0.6944245886313969	0.9647564247067363	6.2924110
0.073974609375	0.11440713056400886	0.8940267382898681	6.0178628
0.074218750000	0.15862552281756992	0.783371695031733	5.2275180
0.074462890625	0.9903661073849133	0.028373702637457754	3.9968028
0.074707031250	0.6400476059290597	0.5069648037496288	2.4358769
0.074951171875	0.8688109221500105	0.1458778039625881	0.6790389
0.075195312500	0.21967430656631526	0.44248265714300794	-1.1272848
0.075439453125	0.014375531101630812	0.8364158183728106	-2.8368928
0.075683593750	0.3919173849022748	0.314091618777842	-4.3154826
0.075927734375	0.82181144767545	0.6779866712979933	-5.4507563
0.076171875000	0.5808052379615584	0.592797892262315	-6.1602669
0.076416015625	0.4418302126333097	0.7941079849067217	-6.3965398
0.076660156250	0.7890001091003634	0.814586685674691	-6.1492545
0.076904296875	0.8093209880235892	0.7411769955650341	-5.4445101
0.077148437500	0.6025748384951832	0.9979503421375591	-4.3414188
0.077392578125	0.5434562456965966	0.9777801136847606	-2.9264519
0.077636718750	0.08795659763162367	0.6867149776536566	-1.3060946
0.077880859375	0.26830018972955993	0.9735980797301214	0.4015511
0.078125000000	0.21217198320883324	0.5903643213936658	2.0755492
0.078369140625	0.26288587289393806	0.3524691962974231	3.6006561
0.078613281250	0.29350358853470404	0.27159770478435374	4.8750129
0.078857421875	0.9913288044942721	0.3323359587228788	5.8165279
0.079101562500	0.6468956440096623	0.8396495487241963	6.3675989
0.079345703125	0.9863957551100365	0.12421517006657345	6.4979630
0.079589843750	0.026922095415441216	0.1479354995827894	6.2056017
0.079833984375	0.7640503338051856	0.8829956134562309	5.5157654
0.080078125000	0.6908577880905682	0.5658801836798752	4.4782952
0.080322265625	0.9318467235430135	0.2647810573910191	3.1635212
0.080566406250	0.9053690578378772	0.9973201978411897	1.6570835
0.080810546875	0.4206462673674696	0.6386607562786482	0.0540656
0.081054687500	0.5025677208614954	0.4516655165541533	-1.5471560
0.081298828125	0.8169816809625094	0.5252037702376287	-3.0509527
0.081542968750	0.6546481669567545	0.13904088803410153	-4.3700196
0.081787109375	0.10249641243707075	0.8896370670175463	-5.4301821
0.082031250000	0.3810538834016213	0.7569183963470817	-6.1741980
0.082275390625	0.7172373837390853	0.5045817066687889	-6.5643941
0.082519531250	0.42809689899349024	0.36329121766494255	-6.5840584
0.082763671875	0.7551814274423099	0.7153856714689526	-6.2375820
0.083007812500	0.06817956520236534	0.990227619624524	-5.5494196
0.083251953125	0.27322689789702337	0.5905053594292562	-4.5619959
0.083496093750	0.05424498984241555	0.9416835181309992	-3.3327373
0.083740234375	0.14898403463378684	0.6200525701290792	-1.9304412
0.083984375000	0.43480877317903555	0.5407405962219833	-0.4312164
0.084228515625	0.6580485128889579	0.8375372348465526	1.0857639
0.084472656250	0.18590156967379834	0.943976565107694	2.5424627
0.084716796875	0.9580449431928247	0.48300059295608	3.8659206
0.084960937500	0.6484783228402778	0.5244625667641318	4.9917491
0.085205078125	0.9645777498822412	0.10014745853015428	5.8670274
0.085449218750	0.5733264962942377	0.23992272229463385	6.4524907
0.085693359375	0.683329726570236	0.26575014675117614	6.7239450
0.085937500000	0.17023262356114266	0.3488784867836464	6.6728830
0.086181640625	0.922898315310698	0.9865110755509793	6.3063185
0.086425781250	0.9341424728315968	0.8151411886667139	5.6458916
0.086669921875	0.4545631846745424	0.16673465294459344	4.7263304
0.086914062500	0.1782772760029987	0.7498038896633402	3.5933771
0.087158203125	0.10802862903109667	0.44957342903700415	2.3013065
0.087402343750	0.14264433042067381	0.2799232386338212	0.9101720
0.087646484375	0.9962869801960131	0.16527748626787753	-0.5170777
0.087890625000	0.2661078120650757	0.3043712529671263	-1.9174784
0.088134765625	0.048100008805987526	0.08178996014264084	-3.2307959
0.088378906250	0.7111611450353599	0.6998758250751228	-4.4020272
0.088623046875	0.2931973553571362	0.1461960811300339	-5.3835608
0.088867187500	0.512769628355642	0.6740575172821291	-6.1369245
0.089111328125	0.8931426114610126	0.4299464184469326	-6.6340684
0.089355468750	0.7861282173439981	0.1273099487415449	-6.8581564
0.089599609375	0.7399186066171783	0.04643991932151026	-6.8038601
0.089843750000	0.2729058086460465	0.08165957271012547	-6.4771713
0.090087890625	0.5546358159353685	0.8964659672992343	-5.8947673
0.090332031250	0.1315245623819512	0.4622797840128179	-5.0829797
0.090576171875	0.8103690118627396	0.7151684011395949	-4.0764290
0.090820312500	0.28424841690905545	0.7761237570114011	-2.9163979
0.091064453125	0.4759786046811407	0.04360946374007546	-1.6490209
0.091308593750	0.8223324089268667	0.5221789272497886	-0.3233690
0.091552734375	0.5318752377892453	0.42867476966686513	1.0104900
0.091796875000	0.9402102767796767	0.4891354876352081	2.3033824
0.092041015625	0.4440370682144469	0.3669748089200048	3.5088025
0.092285156250	0.6206749588676782	0.448800122806826	4.5845099
0.092529296875	0.299191586729156	0.2515627832002555	5.4939028
0.092773437500	0.8252327370835174	0.13737548142184364	6.2071270
0.093017578125	0.10192444771307696	0.8547021031295342	6.7018987
0.093261718750	0.2572885413743824	0.8317645423723768	6.9640244
0.093505859375	0.813580177687062	0.6855817318676726	6.9876180
0.093750000000	0.8605463722156419	0.27434873636459933	6.7750216
0.093994140625	0.07317054989092375	0.898790479011236	6.3364516
0.094238281250	0.09098561332530464	0.17722698015308014	5.6893939
0.094482421875	0.18210850279383062	0.2975267094965648	4.8577830
0.094726562500	0.6580002287736827	0.04569249824860255	3.8710048
0.094970703125	0.857436522738597	0.3749330117909847	2.7627636
0.095214843750	0.8687645992378616	0.6007630917235594	1.5698584
0.095458984375	0.4623204911928753	0.2676098038265986	0.3309132
0.095703125000	0.9296163958648215	0.6518694089065398	-0.9148971
0.095947265625	0.9079311930611657	0.9572760196836536	-2.1290826
0.096191406250	0.559223074313601	0.8733451955194935	-3.2750014
0.096435546875	0.18743729060271652	0.049708900064012296	-4.3189155
0.096679687500	0.05052578616187209	0.5721522898762849	-5.2309145
0.096923828125	0.550685453591319	0.9845088925399368	-5.9856846
0.097167968750	0.4819302763929427	0.19931244442112206	-6.5631075
0.097412109375	0.6572442636473531	0.584900155750571	-6.9486818
0.097656250000	0.12294158475311656	0.053806601738227156	-7.1337619
0.097900390625	0.6558408037513459	0.44369066503205745	-7.1156175
0.098144531250	0.2054155174856277	0.35524216207626547	-6.8973208
0.098388671875	0.029819999416679566	0.7596803725581152	-6.4874746
0.098632812500	0.1388265434337721	0.6203768913562907	-5.8997950
0.098876953125	0.22110815186261212	0.8882197928199996	-5.1525703
0.099121093750	0.9364284285182363	0.06862803965130793	-4.2680154
0.099365234375	0.4992641875257583	0.05028552414730392	-3.2715465
0.099609375000	0.0889102869110947	0.6029835578730857	-2.1909982
0.099853515625	0.27755342246018677	0.3563531170280264	-1.0558088
0.100097656250	0.37312745150258764	0.7652719504063216	0.1038039
0.100341796875	0.0945799390683435	0.5445118817683816	1.2576535
0.100585937500	0.11571309914364036	0.9485360634186659	2.3763622
0.100830078125	0.7778660094560782	0.6066804680225404	3.4320850
0.101074218750	0.24485290764715562	0.06429517464032508	4.3991662
0.101318359375	0.884867424085208	0.78244563166412	5.2547131
0.101562500000	0.05823218492333726	0.8087689417350746	5.9790786
0.101806640625	0.37726646234653294	0.23696112478904763	6.5562425
0.102050781250	0.011140586228733818	0.6496756955453092	6.9740892
0.102294921875	0.6259845962071842	0.10750758241495761	7.2245795
0.102539062500	0.9859469121737917	0.6640067530278976	7.3038167
0.102783203125	0.26720945365744087	0.5027281711173488	7.2120114
0.103027343750	0.44263257762725594	0.3972174404714096	6.9533509
0.103271484375	0.13383158352082758	0.4692189978475193	6.5357800
0.103515625000	0.5697990077217406	0.9855643754999055	5.9707041
0.103759765625	0.472038511680848	0.9020673746746517	5.2726234
0.104003906250	0.05654101966952518	0.885858105790115	4.4587124
0.104248046875	0.919414806889258	0.8690948928762162	3.5483545
0.104492187500	0.3878041896633304	0.6906887148227799	2.5626457
0.104736328125	0.26874866355416693	0.8429765035158572	1.5238804
0.104980468750	0.6293216073446259	0.672221447308475	0.4550305
0.105224609375	0.8708470993022807	0.8910709694601421	-0.6207702
0.105468750000	0.5129513357420046	0.8939482592549104	-1.6807239
0.105712890625	0.6400131374589605	0.9597115198461998	-2.7028416
0.105957031250	0.259212616993159	0.9573204881566778	-3.6663795
0.106201171875	0.017440222764469993	0.007870612001351751	-4.5522322
0.106445312500	0.9810456336067793	0.7089765095071884	-5.3432781
0.106689453125	0.9206305893658525	0.8945257369488481	-6.0246688
0.106933593750	0.7012960044604317	0.5243178762792514	-6.5840624
0.107177734375	0.6610457806238378	0.604717948003383	-7.0117962
0.107421875000	0.9861516708066562	0.10447582282349788	-7.3010003
0.107666015625	0.047548980750702574	0.6112085057525151	-7.4476498
0.107910156250	0.9477367231965126	0.07624968699006729	-7.4505602
0.108154296875	0.4098010038061525	0.9118034007666901	-7.3113275
0.108398437500	0.9012929029393714	0.0683875737179579	-7.0342160
0.108642578125	0.07362223743246865	0.5568291965767191	-6.6259998
