x	y	z	!bump
0.059326171875	0.15458787847422972	0.5966735379735999	0.0101514
0.059570312500	0.6285881817950411	0.9403444196426405	0.0103090
0.059814453125	0.0627148039711225	0.05016896629898193	0.0104706
0.060058593750	0.0066992248019647205	0.844852400198016	0.0106361
0.060302734375	0.46998434715615434	0.7044448652655397	0.0108058
0.060546875000	0.5805281893217946	0.8757264440097938	0.0109797
0.060791015625	0.7383938357954978	0.07613596395557232	0.0111581
0.061035156250	0.23263881257625518	0.8853268122048789	0.0113410
0.061279296875	0.7275831473236091	0.6237572247019276	0.0115285
0.061523437500	0.04028503977568654	0.39383192711565973	0.0117210
0.061767578125	0.9603422716796052	0.5129172732576665	0.0119184
0.062011718750	0.756940091415198	0.5515959785793076	0.0121210
0.062255859375	0.49298427103609854	0.8479712330770696	0.0123290
0.062500000000	0.3544190924908648	0.5834638158971183	0.0125425
0.062744140625	0.202284321701394	0.051783884244346545	0.0127617
0.062988281250	0.279190233053523	0.5456403336250838	0.0129868
0.063232421875	0.029786458220876888	0.6309383099044271	0.0132180
0.063476562500	0.9211961197980842	0.42200018817614793	0.0134555
0.063720703125	0.8346319253317502	0.6506396872909866	0.0136996
0.063964843750	0.41948332826825885	0.8142628833215918	0.0139504
0.064208984375	0.8976640424314604	0.8617269278780096	0.0142083
0.064453125000	0.3361647111819439	0.7392473059268142	0.0144734
0.064697265625	0.7924163731737387	0.5716201672907066	0.0147460
0.064941406250	0.9187159093629162	0.336459036273278	0.0150263
0.065185546875	0.2926923540968518	0.03169516514994575	0.0153148
0.065429687500	0.6403337345209053	0.6105525742548259	0.0156116
0.065673828125	0.22179642879885209	0.32549025308416346	0.0159170
0.065917968750	0.4590606162300842	0.6857496543428501	0.0162314
0.066162109375	0.6650777573951929	0.4853155689683857	0.0165552
0.066406250000	0.7686063226306137	0.43308433671184265	0.0168886
0.066650390625	0.7652996023713329	0.839247817832215	0.0172319
0.066894531250	0.3272742600087699	0.7463838456711088	0.0175857
0.067138671875	0.39944892215149397	0.3961588058811747	0.0179503
0.067382812500	0.5461262908122082	0.18918414489097468	0.0183261
0.067626953125	0.3959522629014506	0.4133390019257376	0.0187135
0.067871093750	0.3934968252001627	0.21231746026746934	0.0191131
0.068115234375	0.5928652504309648	0.15944226451164267	0.0195251
0.068359375000	0.8301933865709149	0.6506982764634656	0.0199503
0.068603515625	0.9604554717867996	0.28489159335681336	0.0203890
0.068847656250	0.12819715016808986	0.7478739822374156	0.0208418
0.069091796875	0.2156988580619209	0.14254973593466236	0.0213093
0.069335937500	0.6454038956047989	0.5281942662628699	0.0217921
0.069580078125	0.8415623213400464	0.8633727489042771	0.0222908
0.069824218750	0.6299221770651338	0.9389935776652689	0.0228061
0.070068359375	0.19054636603591324	0.9849286431331266	0.0233386
0.070312500000	0.4096722080168478	0.8189691575214902	0.0238891
0.070556640625	0.3998131170698095	0.9550771643979674	0.0244584
0.070800781250	0.8865052801426792	0.41397682085516185	0.0250471
0.071044921875	0.17432674555686578	0.8887709222112524	0.0256562
0.071289062500	0.5987903084345146	0.8577553198217724	0.0262866
0.071533203125	0.10478489521825674	0.5428522232838335	0.0269391
0.071777343750	0.7423906752445698	0.7626293869398207	0.0276147
0.072021484375	0.07872134502699901	0.5918838405803503	0.0283145
0.072265625000	0.4471809206497649	0.8240305185156819	0.0290395
0.072509765625	0.5160112492436532	0.9374661348966925	0.0297908
0.072753906250	0.2947295759048354	0.13271377907463022	0.0305697
0.072998046875	0.6141126333139635	0.9641570559591415	0.0313774
0.073242187500	0.5325008904841451	0.7098378363056005	0.0322152
0.073486328125	0.5237287406846085	0.36702537559595283	0.0330845
0.073730468750	0.6909047337707174	0.6326144154794874	0.0339868
0.073974609375	0.3921775268166441	0.4190320151397461	0.0349236
0.074218750000	0.3417507535587535	0.0020226011263427823	0.0358966
0.074462890625	0.5096064417889629	0.3208477049414198	0.0369074
0.074707031250	0.5501391703324884	0.9191225245255287	0.0379581
0.074951171875	0.3722918868281232	0.5813801230212968	0.0390503
0.075195312500	0.16654704932189046	0.5827916751526742	0.0401863
0.075439453125	0.337614415957481	0.2141969732069493	0.0413681
0.075683593750	0.4818460580562586	0.5992466888414983	0.0425981
0.075927734375	0.6869022707800985	0.9031958777198463	0.0438787
0.076171875000	0.9252134397729767	0.6025018939934775	0.0452125
0.076416015625	0.33518767593471466	0.19028613397009864	0.0466021
0.076660156250	0.4233752077239744	0.32495561329671285	0.0480505
0.076904296875	0.1310212034922792	0.16851111168388166	0.0495607
0.077148437500	0.7593467993547454	0.32858373360327064	0.0511360
0.077392578125	0.6748419547884255	0.12595438750289656	0.0527799
0.077636718750	0.7698129189111281	0.7097593825184826	0.0544960
0.077880859375	0.8510022084732499	0.0789367059874676	0.0562883
0.078125000000	0.5025149528504873	0.22450659909144988	0.0581608
0.078369140625	0.8163970622001248	0.15742493575710736	0.0601182
0.078613281250	0.5184912986068958	0.44603507499578865	0.0621650
0.078857421875	0.01775094735271099	0.3612380592913621	0.0643063
0.079101562500	0.3687416242613243	0.762691626695445	0.0665474
0.079345703125	0.919964749703992	0.2925497142533656	0.0688942
0.079589843750	0.9008633951252885	0.25200363272642823	0.0713527
0.079833984375	0.5195285808317144	0.08835038807148377	0.0739295
0.080078125000	0.4584355491717741	0.7252787134731283	0.0766316
0.080322265625	0.3898567903415028	0.9259469036647221	0.0794664
0.080566406250	0.2244000213440358	0.5272634734798148	0.0824420
0.080810546875	0.9595037066813863	0.1552403258695889	0.0855670
0.081054687500	0.9294195147442579	0.9966537330358887	0.0888505
0.081298828125	0.9595696822789646	0.3234380706917176	0.0923025
0.081542968750	0.8971651732133321	0.8457877222809046	0.0959335
0.081787109375	0.4932090254296567	0.10101984601147451	0.0997551
0.082031250000	0.9307158402665566	0.10164216758997302	0.1037793
0.082275390625	0.9780024641662564	0.3921906441619759	0.1080195
0.082519531250	0.8577256120973599	0.665291078178659	0.1124899
0.082763671875	0.2910591116182293	0.71871905750395	0.1172056
0.083007812500	0.6467443827678361	0.9932755839940843	0.1221834
0.083251953125	0.8070634482869413	0.3029722704776281	0.1274411
0.083496093750	0.883051375329688	0.8818723658900665	0.1329978
0.083740234375	0.6610854487198932	0.14412371229138066	0.1388746
0.083984375000	0.04958942416505174	0.8440371766502592	0.1450939
0.084228515625	0.49082257534488527	0.780923298235945	0.1516803
0.084472656250	0.4970631188215876	0.10883945148480934	0.1586603
0.084716796875	0.11704491933389438	0.36508407044059255	0.1660626
0.084960937500	0.20699165111522355	0.8444923504505957	0.1739187
0.085205078125	0.10636524909161427	0.13125349656223162	0.1822626
0.085449218750	0.4524827655317203	0.8086223556347591	0.1911313
0.085693359375	0.927058258926757	0.34270117750177864	0.2005654
0.085937500000	0.2437215020790071	0.26321103598343343	0.2106089
0.086181640625	0.4565042279796758	0.31626941344255655	0.2213100
0.086425781250	0.008643609505399552	0.6566811169335166	0.2327214
0.086669921875	0.9279342996578215	0.18579674612878128	0.2449009
0.086914062500	0.30399007041930837	0.2718876282651702	0.2579118
0.087158203125	0.01450560340958773	0.6501385009471089	0.2718235
0.087402343750	0.4779161034227212	0.7663144250746956	0.2867123
0.087646484375	0.6403367733272127	0.070073135790644	0.3026624
0.087890625000	0.11255390509559304	0.2895649506286718	0.3197662
0.088134765625	0.28098516608415924	0.9277963018730475	0.3381260
0.088378906250	0.7634057103317632	0.6532755242401026	0.3578546
0.088623046875	0.9699494031279571	0.8433693618874879	0.3790769
0.088867187500	0.9821698307224134	0.8498685001129122	0.4019314
0.089111328125	0.9631315402150566	0.054402921555185	0.4265718
0.089355468750	0.8605788612416342	0.06910133943128438	0.4531689
0.089599609375	0.029795941481250088	0.508419620652025	0.4819129
0.089843750000	0.3650562403115122	0.24515721952260416	0.5130161
0.090087890625	0.636412051819269	0.4917552507367212	0.5467156
0.090332031250	0.5454734514056357	0.08206137824966164	0.5832767
0.090576171875	0.8688711742092406	0.0245205815247288	0.6229972
0.090820312500	0.29601687070731864	0.451496896040268	0.6662115
0.091064453125	0.798917941818347	0.08806076836760102	0.7132960
0.091308593750	0.7221500734315109	0.03463232360581736	0.7646756
0.091552734375	0.14223922794936517	0.11951341929391501	0.8208304
0.091796875000	0.3248834618811295	0.088362737033302	0.8823045
0.092041015625	0.47850486782632784	0.10747953178373915	0.9497158
0.092285156250	0.15204020398220586	0.25640499652302695	1.0237675
0.092529296875	0.007755446933757737	0.0534872474706829	1.1052619
0.092773437500	0.7859335410617906	0.4169770366739859	1.1951171
0.093017578125	0.8028851488770263	0.5258404290038485	1.2943860
0.093261718750	0.5378475645558595	0.6613295523615367	1.4042794
0.093505859375	0.7845679301686113	0.5256099028382297	1.5261940
0.093750000000	0.5019395466036575	0.6311885361690484	1.6617456
0.093994140625	0.19282780873531413	0.9089380845302774	1.8128092
0.094238281250	0.18465905937296268	0.6082052096490645	1.9815677
0.094482421875	0.15855522610501216	0.16549239246820235	2.1705711
0.094726562500	0.2705054357121006	0.9447993092603393	2.3828086
0.094970703125	0.08862290929597127	0.43981654554465444	2.6217975
0.095214843750	0.7109213096937257	0.6533211124515121	2.8916926
0.095458984375	0.969856387594835	0.30049330332088353	3.1974213
0.095703125000	0.7303473858081069	0.2292458428484666	3.5448526
0.095947265625	0.3699661775606665	0.9114459089167509	3.9410085
0.096191406250	0.5319392844511432	0.07415414118162011	4.3943305
0.096435546875	0.8676492807261882	0.9403694931724592	4.9150164
0.096679687500	0.45517438347495454	0.20554028596196872	5.5154516
0.096923828125	0.879420410246071	0.7511984853039342	6.2107617
0.097167968750	0.08855308377569948	0.2930301014162032	7.0195279
0.097412109375	0.36733393892786737	0.17067902771003718	7.9647195
0.097656250000	0.3728251841086435	0.44437820164775343	9.0749194
0.097900390625	0.709609666964241	0.3935303701869809	10.3859478
0.098144531250	0.04364914432920175	0.5796546346109209	11.9430346
0.098388671875	0.09527687828904796	0.39634300291262947	13.8037539
0.098632812500	0.8573179652062799	0.6783190557756987	16.0420279
0.098876953125	0.1643027285776949	0.567274891459752	18.7536551
0.099121093750	0.9191623775091048	0.661419945007091	22.0640311
0.099365234375	0.256272651393611	0.12677222500934904	26.1390765
0.099609375000	0.0914687317310029	0.17994581458604675	31.2009198
0.099853515625	0.5535418987255463	0.31395407908997985	37.5507510
0.100097656250	0.8962249357461065	0.12039364936659935	39.0097947
0.100341796875	0.608878980298431	0.24396509656038978	32.3584610
0.100585937500	0.5477349380486841	0.20990968380681152	27.0675697
0.100830078125	0.23297343885860067	0.8035144849076415	22.8164997
0.101074218750	0.7511186022441146	0.705896059896252	19.3694256
0.101318359375	0.48378163419630826	0.9449828821177165	16.5506295
0.101562500000	0.6849402880174406	0.7887663835215726	14.2276125
0.101806640625	0.5475360798582294	0.26389365450035673	12.2993619
0.102050781250	0.14968626841736998	0.9415720058319462	10.6880829
0.102294921875	0.6303454296457774	0.8002087392639371	9.3332955
0.102539062500	0.20853725968157677	0.29651013317590724	8.1875669
0.102783203125	0.5896634609926723	0.5908231843915145	7.2133914
0.103027343750	0.7728594422197592	0.6558636456050354	6.3808860
0.103271484375	0.9265074220509297	0.6187967257391864	5.6660700
0.103515625000	0.492063457712029	0.6537118526615422	5.0495695
0.103759765625	0.9321571553524196	0.45427507626250163	4.5156335
0.104003906250	0.9959575570949073	0.3147903527095268	4.0513798
0.104248046875	0.23716862902057423	0.06271689278301307	3.6462134
0.104492187500	0.007448004768800698	0.08816722487525475	3.2913739
0.104736328125	0.7458862442770343	0.9679573586476382	2.9795817
0.104980468750	0.0944155553555055	0.2859418813233251	2.7047582
0.105224609375	0.9562406597636817	0.2008028318632883	2.4618056
0.105468750000	0.8618243953024273	0.7409617291886335	2.2464294
0.105712890625	0.9624698987493878	0.2382650843661639	2.0549977
0.105957031250	0.19859589570007663	0.4125914237933822	1.8844267
0.106201171875	0.01750325587431012	0.44420803078829096	1.7320886
0.106445312500	0.7885058367054445	0.6158579857519221	1.5957358
0.106689453125	0.3920990569295434	0.35909351603549067	1.4734400
0.106933593750	0.4703414065215674	0.5268342221455845	1.3635413
0.107177734375	0.40942911021237327	0.5546770859990212	1.2646065
0.107421875000	0.1897794193745117	0.6259124381116734	1.1753945
0.107666015625	0.9566535440455477	0.6689188852237457	1.0948279
0.107910156250	0.22392497825377689	0.7806585766972365	1.0219686
0.108154296875	0.4791323790153862	0.667038015279186	0.9559980
0.108398437500	0.07917553547493672	0.7412271238473654	0.8962002
0.108642578125	0.4482707461651082	0.3365540218735583	0.8419474
0.108886718750	0.9640525238605939	0.9238550554940018	0.7926884
0.109130859375	0.5605967398574851	0.5173222168688126	0.7479379
0.109375000000	0.02086853779096476	0.49174300191316545	0.7072682
0.109619140625	0.47352241503341685	0.5919840830929249	0.6703017
0.109863281250	0.5635754763855323	0.907670442175357	0.6367045
0.110107421875	0.7123397607681466	0.3179179690416416	0.6061811
0.110351562500	0.41386490199138637	0.32898096636960317	0.5784697
