x	y	!hevysine
0.013183593750	0.969973534129581	1.5547219
0.013427734375	0.15330562293164762	1.5832418
0.013671875000	0.45800887834185267	1.6117468
0.013916015625	0.8705805135668303	1.6402366
0.014160156250	0.1923109083913993	1.6687110
0.014404296875	0.02538439850932861	1.6971697
0.014648437500	0.6462561994610442	1.7256124
0.014892578125	0.670023445234124	1.7540389
0.015136718750	0.5363975868421523	1.7824488
0.015380859375	0.5995631423987131	1.8108420
0.015625000000	0.17079452975741738	1.8392181
0.015869140625	0.9082283030462761	1.8675769
0.016113281250	0.12043147370483842	1.8959182
0.016357421875	0.1689280979939971	1.9242416
0.016601562500	0.8624366166329223	1.9525469
0.016845703125	0.5544430770043676	1.9808338
0.017089843750	0.7961973927485211	2.0091020
0.017333984375	0.32266634752572654	2.0373514
0.017578125000	0.8073993337251597	2.0655815
0.017822265625	0.6106639862909534	2.0937923
0.018066406250	0.6795905618506956	2.1219833
0.018310546875	0.4788757401369861	2.1501544
0.018554687500	0.4728250935232231	2.1783052
0.018798828125	0.3138028728650587	2.2064355
0.019042968750	0.1146128479537547	2.2345450
0.019287109375	0.6219423567666221	2.2626335
0.019531250000	0.005781387272442151	2.2907008
0.019775390625	0.6570621063483432	2.3187464
0.020019531250	0.32453420695947777	2.3467702
0.020263671875	0.33533714955483007	2.3747720
0.020507812500	0.8232006994093211	2.4027514
0.020751953125	0.2671679863061569	2.4307081
0.020996093750	0.4267635973337647	2.4586420
0.021240234375	0.12009582484770998	2.4865528
0.021484375000	0.5486993647789299	2.5144401
0.021728515625	0.714153820992744	2.5423038
0.021972656250	0.19207513296850132	2.5701436
0.022216796875	0.4199114788762385	2.5979591
0.022460937500	0.07194072216227843	2.6257502
0.022705078125	0.40167212349802917	2.6535166
0.022949218750	0.9141866081917104	2.6812580
0.023193359375	0.7356829668336929	2.7089742
0.023437500000	0.00718440722155389	2.7366649
0.023681640625	0.288354870951571	2.7643298
0.023925781250	0.022289664899510342	2.7919687
0.024169921875	0.7055256649434223	2.8195814
0.024414062500	0.10989014968208699	2.8471674
0.024658203125	0.824529582856441	2.8747267
0.024902343750	0.616981558330874	2.9022590
0.025146484375	0.05066630368424119	2.9297639
0.025390625000	0.2737212020277755	2.9572412
0.025634765625	0.6536382828348749	2.9846907
0.025878906250	0.9391508134602522	3.0121121
0.026123046875	0.8433067644786179	3.0395052
0.026367187500	0.5750186361217781	3.0668696
0.026611328125	0.8239951113826184	3.0942052
0.026855468750	0.8917204406406253	3.1215117
0.027099609375	0.6394560922791495	3.1487887
0.027343750000	0.45779495831360595	3.1760362
0.027587890625	0.48405791596375214	3.2032537
0.027832031250	0.12575337813572796	3.2304411
0.028076171875	0.6378942458151877	3.2575981
0.028320312500	0.5595213838680156	3.2847244
0.028564453125	0.29317765158379283	3.3118198
0.028808593750	0.8752775217964816	3.3388841
0.029052734375	0.17584486855138737	3.3659169
0.029296875000	0.866460240950067	3.3929180
0.029541015625	0.06982908522789077	3.4198872
0.029785156250	0.6792878564332818	3.4468242
0.030029296875	0.5525984064249321	3.4737288
0.030273437500	0.8570201226513434	3.5006007
0.030517578125	0.5206145333420851	3.5274396
0.030761718750	0.36473609442378474	3.5542453
0.031005859375	0.38424138708103284	3.5810175
0.031250000000	0.042588152167708615	3.6077561
0.031494140625	0.2458726597405667	3.6344607
0.031738281250	0.1809189224908606	3.6611311
0.031982421875	0.4358111344020228	3.6877670
0.032226562500	0.8475204304891867	3.7143682
0.032470703125	0.601511908865659	3.7409345
0.032714843750	0.7735278846545204	3.7674655
0.032958984375	0.15160988660050057	3.7939611
0.033203125000	0.08344783159345137	3.8204210
0.033447265625	0.41172866825566024	3.8468449
0.033691406250	0.76572516585506	3.8732326
0.033935546875	0.9100755934171254	3.8995839
0.034179687500	0.36778160018651906	3.9258984
0.034423828125	0.9735581862556795	3.9521760
0.034667968750	0.07396190460408725	3.9784164
0.034912109375	0.36652155335992065	4.0046194
0.035156250000	0.7122788304845955	4.0307846
0.035400390625	0.27174593777487566	4.0569120
0.035644531250	0.7278559057923547	4.0830011
0.035888671875	0.11522063952018913	4.1090518
0.036132812500	0.16475548236181226	4.1350638
0.036376953125	0.831216311977066	4.1610369
0.036621093750	0.8862985744446387	4.1869709
0.036865234375	0.3017236871199873	4.2128654
0.037109375000	0.8255103087025203	4.2387203
0.037353515625	0.1744537143533491	4.2645352
0.037597656250	0.94606158567561	4.2903101
0.037841796875	0.7469665418548892	4.3160445
0.038085937500	0.7797502181505352	4.3417384
0.038330078125	0.42240144169974103	4.3673914
0.038574218750	0.12452543421522833	4.3930032
0.038818359375	0.6066333150612623	4.4185737
0.039062500000	0.4882836325426593	4.4441026
0.039306640625	0.18002169567427817	4.4695897
0.039550781250	0.6647541067016596	4.4950348
0.039794921875	0.5824081360381672	4.5204375
0.040039062500	0.9609755831264626	4.5457977
0.040283203125	0.4814498870512678	4.5711150
0.040527343750	0.858990933147054	4.5963894
0.040771484375	0.22616151088589098	4.6216205
0.041015625000	0.6009342400068883	4.6468081
0.041259765625	0.2347148043803693	4.6719519
0.041503906250	0.4157529870838552	4.6970518
0.041748046875	0.9337815724859222	4.7221075
0.041992187500	0.9521256395262229	4.7471187
0.042236328125	0.30228609381441296	4.7720852
0.042480468750	0.3060522664667441	4.7970069
0.042724609375	0.812274292682789	4.8218833
0.042968750000	0.709089448492459	4.8467144
0.043212890625	0.08124867724732132	4.8714999
0.043457031250	0.11587396674569517	4.8962395
0.043701171875	0.7219211833190664	4.9209331
0.043945312500	0.2546555747795395	4.9455803
0.044189453125	0.20569345715414245	4.9701809
0.044433593750	0.10489362079610953	4.9947348
0.044677734375	0.44469678151534975	5.0192417
0.044921875000	0.6800380193295507	5.0437013
0.045166015625	0.7839524450562994	5.0681135
0.045410156250	0.6255160405169844	5.0924779
0.045654296875	0.11081233955835956	5.1167944
0.045898437500	0.7114082520672391	5.1410628
0.046142578125	0.40459542393378267	5.1652828
0.046386718750	0.2916711780909168	5.1894541
0.046630859375	0.7271665017533122	5.2135766
0.046875000000	0.21802808708634802	5.2376501
0.047119140625	0.9976447111953917	5.2616742
0.047363281250	0.30340327908831133	5.2856488
0.047607421875	0.8946469340009422	5.3095737
0.047851562500	0.009247403063546211	5.3334485
0.048095703125	0.5212530676844636	5.3572732
0.048339843750	0.6311409039609792	5.3810475
0.048583984375	0.5756424380526118	5.4047711
0.048828125000	0.4411495586463611	5.4284438
0.049072265625	0.3591293410999091	5.4520655
0.049316406250	0.3426378603095521	5.4756358
0.049560546875	0.07878739873988405	5.4991546
0.049804687500	0.9483533387620268	5.5226216
0.050048828125	0.2602854745288682	5.5460367
0.050292968750	0.2159255820728292	5.5693995
0.050537109375	0.26487581196124266	5.5927099
0.050781250000	0.9924571652938007	5.6159677
0.051025390625	0.6302169929132589	5.6391726
0.051269531250	0.9232200963934784	5.6623245
0.051513671875	0.34604575115863834	5.6854230
0.051757812500	0.07583747524234774	5.7084681
0.052001953125	0.9914191479751484	5.7314594
0.052246093750	0.4935771875324936	5.7543967
0.052490234375	0.5497488130753436	5.7772799
0.052734375000	0.4079904590762399	5.8001088
0.052978515625	0.47117884501606133	5.8228830
0.053222656250	0.46619221488630813	5.8456024
0.053466796875	0.3496838679343609	5.8682668
0.053710937500	0.5313318855533427	5.8908760
0.053955078125	0.2458725846175127	5.9134297
0.054199218750	0.131591038597896	5.9359277
0.054443359375	0.9277879108252073	5.9583699
0.054687500000	0.7143472421541809	5.9807560
0.054931640625	0.9735387115755613	6.0030858
0.055175781250	0.5245618950331125	6.0253591
0.055419921875	0.02454110090237427	6.0475757
0.055664062500	0.20221043533987193	6.0697354
0.055908203125	0.380282385121542	6.0918380
0.056152343750	0.3805277078596965	6.1138832
0.056396484375	0.35925742302188224	6.1358708
0.056640625000	0.4784661616132121	6.1578007
0.056884765625	0.3311096813880382	6.1796727
0.057128906250	0.09616171390288974	6.2014864
0.057373046875	0.3576956354814118	6.2232418
0.057617187500	0.5360972440023897	6.2449387
0.057861328125	0.912077179190608	6.2665767
0.058105468750	0.8453992141964796	6.2881558
0.058349609375	0.011240242915547483	6.3096757
0.058593750000	0.7822752937245006	6.3311362
0.058837890625	0.2781818511458769	6.3525371
0.059082031250	0.3936010775959241	6.3738782
0.059326171875	0.31006574276482435	6.3951593
0.059570312500	0.6083191705777362	6.4163802
0.059814453125	0.2802055128246119	6.4375407
0.060058593750	0.82547557350065	6.4586407
0.060302734375	0.8421112742364606	6.4796798
0.060546875000	0.8448625618880157	6.5006580
0.060791015625	0.17376693822471312	6.5215750
0.061035156250	0.35646648642443857	6.5424305
0.061279296875	0.8303573781314502	6.5632245
0.061523437500	0.29195834180155167	6.5839568
0.061767578125	0.03512390951219457	6.6046270
0.062011718750	0.6326679687106253	6.6252351
0.062255859375	0.09281043871675587	6.6457809
0.062500000000	0.2648243428576509	6.6662640
0.062744140625	0.8608064409798662	6.6866845
0.062988281250	0.4409266721362546	6.7070420
0.063232421875	0.15276403161217011	6.7273364
0.063476562500	0.6281609968577353	6.7475674
0.063720703125	0.7119515889437608	6.7677349
0.063964843750	0.5486449673229719	6.7878388
0.064208984375	0.0013212153458257436	6.8078787
0.064453125000	0.10544870897966707	6.8278546
0.064697265625	0.6792493328131475	6.8477662
0.064941406250	0.4718988956567235	6.8676134
0.065185546875	0.8198253201187506	6.8873959
0.065429687500	0.7443589568479887	6.9071136
0.065673828125	0.890697838819633	6.9267662
0.065917968750	0.3308377414462711	6.9463537
0.066162109375	0.3067608531512437	6.9658758
0.066406250000	0.2953892810640134	6.9853323
0.066650390625	0.26190577173474294	7.0047231
0.066894531250	0.5929322207123243	7.0240479
0.067138671875	0.12185063655293249	7.0433067
0.067382812500	0.9180600605420935	7.0624991
0.067626953125	0.19746838177964565	7.0816251
0.067871093750	0.42749077072442543	7.1006844
0.068115234375	0.35948880535383043	7.1196769
0.068359375000	0.06748601296008128	7.1386023
0.068603515625	0.9919826999225483	7.1574606
0.068847656250	0.5989646553082216	7.1762515
0.069091796875	0.8943138318123023	7.1949749
0.069335937500	0.6338633752530614	7.2136305
0.069580078125	0.2505570385022976	7.2322182
0.069824218750	0.3119141992580271	7.2507379
0.070068359375	0.9036394149301125	7.2691893
0.070312500000	0.40838921773257275	7.2875723
0.070556640625	0.25120810557629947	7.3058867
0.070800781250	0.18710990936795335	7.3241323
0.071044921875	0.8646254309754237	7.3423090
0.071289062500	0.7313562024006413	7.3604166
0.071533203125	0.8053289619445524	7.3784550
0.071777343750	0.5960941405869865	7.3964238
0.072021484375	0.8484851386604516	7.4143231
0.072265625000	0.7416432533665862	7.4321525
0.072509765625	0.8374496651066842	7.4499120
0.072753906250	0.9106301464174789	7.4676014
0.072998046875	0.9896885310461171	7.4852205
0.073242187500	0.9915482172207447	7.5027692
0.073486328125	0.6018014233954359	7.5202472
0.073730468750	0.8338170944124613	7.5376544
0.073974609375	0.5950366600710629	7.5549907
0.074218750000	0.31688567870870155	7.5722559
0.074462890625	0.18073445600038995	7.5894498
0.074707031250	0.8712511705257553	7.6065723
0.074951171875	0.47564460586788193	7.6236232
0.075195312500	0.7594998292394985	7.6406023
0.075439453125	0.668828775491807	7.6575095
0.075683593750	0.1734646871648967	7.6743446
0.075927734375	0.7342860516883295	7.6911075
0.076171875000	0.027818424233037486	7.7077980
0.076416015625	0.2365756893692742	7.7244160
0.076660156250	0.43497598679981575	7.7409612
0.076904296875	0.4212155369517069	7.7574336
0.077148437500	0.45080045314677475	7.7738330
0.077392578125	0.08879769952932648	7.7901592
0.077636718750	0.270635354581634	7.8064121
0.077880859375	0.18349915074911394	7.8225915
0.078125000000	0.6316073620337702	7.8386973
0.078369140625	0.18551280234732237	7.8547292
0.078613281250	0.5065532586029033	7.8706873
0.078857421875	0.27604805857535497	7.8865713
0.079101562500	0.039553158289716395	7.9023810
0.079345703125	0.4767387140164836	7.9181164
0.079589843750	0.12074858980503211	7.9337772
0.079833984375	0.07696365896276536	7.9493634
0.080078125000	0.5923662310372164	7.9648748
0.080322265625	0.3177712989278354	7.9803111
0.080566406250	0.14775678605815212	7.9956724
0.080810546875	0.5554669433479539	8.0109584
0.081054687500	0.8755218856100098	8.0261690
0.081298828125	0.6777607745110226	8.0413040
0.081542968750	0.7217885763302333	8.0563634
0.081787109375	0.9775989442040071	8.0713469
0.082031250000	0.021381130471619048	8.0862545
0.082275390625	0.7319483441283864	8.1010860
0.082519531250	0.5746322086314007	8.1158412
0.082763671875	0.5030430495427498	8.1305200
0.083007812500	0.42809767789368103	8.1451223
0.083251953125	0.43671456170702305	8.1596479
0.083496093750	0.7273431645896469	8.1740967
0.083740234375	0.22583398767717622	8.1884686
0.083984375000	0.4367323347998604	8.2027634
0.084228515625	0.7266305671312122	8.2169810
0.084472656250	0.8188672873236285	8.2311213
0.084716796875	0.6423826383482436	8.2451841
0.084960937500	0.8047396725729105	8.2591692
0.085205078125	0.043991280361391216	8.2730767
0.085449218750	0.5000945123143802	8.2869062
0.085693359375	0.49215953638738963	8.3006578
0.085937500000	0.31496898005156937	8.3143313
0.086181640625	0.013850160242966814	8.3279265
0.086425781250	0.5884420214206654	8.3414433
0.086669921875	0.4095441046923086	8.3548815
0.086914062500	0.14154786174218725	8.3682412
0.087158203125	0.211362692687888	8.3815221
0.087402343750	0.22591759332885064	8.3947241
0.087646484375	0.8497609566131694	8.4078470
0.087890625000	0.6574935312220396	8.4208909
0.088134765625	0.1332857963767271	8.4338555
0.088378906250	0.1127146498568612	8.4467407
0.088623046875	0.3074883286238317	8.4595464
0.088867187500	0.21362312275914075	8.4722724
0.089111328125	0.6817692758626764	8.4849187
0.089355468750	0.9987430066775188	8.4974852
0.089599609375	0.933637840765522	8.5099717
0.089843750000	0.04431161792732652	8.5223781
0.090087890625	0.6961141166240514	8.5347042
0.090332031250	0.0071001423176508816	8.5469501
0.090576171875	0.2739691261826068	8.5591155
0.090820312500	0.8628712335197252	8.5712003
0.091064453125	0.32696195159803176	8.5832044
0.091308593750	0.03633995546384772	8.5951278
0.091552734375	0.00261658765652506	8.6069702
0.091796875000	0.8978043044451364	8.6187317
0.092041015625	0.33741863099494773	8.6304120
0.092285156250	0.4424970140708667	8.6420111
0.092529296875	0.2042697310705378	8.6535289
0.092773437500	0.09090693457163979	8.6649652
0.093017578125	0.7369044338903895	8.6763199
0.093261718750	0.437176162576555	8.6875930
0.093505859375	0.9706625673559562	8.6987843
0.093750000000	0.929178031153583	8.7098937
0.093994140625	0.5060618807510986	8.7209212
0.094238281250	0.15461910690463654	8.7318665
0.094482421875	0.8201918382089439	8.7427297
0.094726562500	0.9147144168795341	8.7535106
0.094970703125	0.5548418589662115	8.7642091
0.095214843750	0.13851045112223315	8.7748251
0.095458984375	0.7238974722608313	8.7853585
0.095703125000	0.9902496138723944	8.7958092
0.095947265625	0.47092717641897786	8.8061772
0.096191406250	0.07838828192042646	8.8164622
0.096435546875	0.3267031926490912	8.8266643
0.096679687500	0.33272036446110587	8.8367832
0.096923828125	0.0619422592441089	8.8468191
0.097167968750	0.9858746747830172	8.8567716
0.097412109375	0.28972884553599654	8.8666408
0.097656250000	0.803221426359934	8.8764265
0.097900390625	0.1724363485040732	8.8861286
0.098144531250	0.6425444653933936	8.8957472
0.098388671875	0.5476503815806115	8.9052820
0.098632812500	0.9989357593442884	8.9147329
0.098876953125	0.7654170147232752	8.9241000
0.099121093750	0.07410089728172842	8.9333831
0.099365234375	0.674497425803544	8.9425821
0.099609375000	0.2911039513049427	8.9516969
0.099853515625	0.7982495046178837	8.9607274
0.100097656250	0.009629224416602966	8.9696737
0.100341796875	0.4819424031229992	8.9785355
0.100585937500	0.45282297294540363	8.9873127
0.100830078125	0.9940266424509965	8.9960054
0.101074218750	0.7700504242167879	9.0046134
0.101318359375	0.436048963963069	9.0131367
0.101562500000	0.48144135405759003	9.0215751
0.101806640625	0.2120532523906491	9.0299286
0.102050781250	0.7964990676721158	9.0381972
0.102294921875	0.4716121986360713	9.0463806
0.102539062500	0.0025439713388720753	9.0544789
0.102783203125	0.7548778414124536	9.0624920
0.103027343750	0.07720051939410166	9.0704198
0.103271484375	0.3076364862966654	9.0782622
0.103515625000	0.20599657153474416	9.0860191
0.103759765625	0.614343463837866	9.0936906
0.104003906250	0.06052484921118051	9.1012764
0.104248046875	0.42316137205729176	9.1087766
0.104492187500	0.6092463745851884	9.1161910
0.104736328125	0.3554186675856419	9.1235196
0.104980468750	0.2522454610722765	9.1307624
0.105224609375	0.43955950327848403	9.1379192
0.105468750000	0.06905217404107777	9.1449900
0.105712890625	0.06410898839948265	9.1519748
0.105957031250	0.5866333886301456	9.1588734
0.106201171875	0.7735952159466213	9.1656857
0.106445312500	0.37004311563136894	9.1724119
0.106689453125	0.5445373914261775	9.1790516
0.106933593750	0.8338679118093999	9.1856050
0.107177734375	0.07494611589100997	9.1920719
0.107421875000	0.4069830528566637	9.1984523
0.107666015625	0.7403225318808604	9.2047462
0.107910156250	0.7603477972830339	9.2109534
0.108154296875	0.14255376693569166	9.2170738
0.108398437500	0.44734240169768025	9.2231076
0.108642578125	0.1766717262602996	9.2290545
0.108886718750	0.49383702635974347	9.2349146
0.109130859375	0.7260846604289142	9.2406877
0.109375000000	0.21175761601577203	9.2463739
0.109619140625	0.07214478813942715	9.2519730
0.109863281250	0.5619822737401117	9.2574850
0.110107421875	0.8619452726544888	9.2629099
0.110351562500	0.5421838503247187	9.2682477
0.110595703125	0.6528345982490262	9.2734981
0.110839843750	0.3705893234626878	9.2786613
0.111083984375	0.16771064242695932	9.2837372
0.111328125000	0.24102312044442875	9.2887257
0.111572265625	0.11674825681294754	9.2936267
0.111816406250	0.46714831261880685	9.2984403
0.112060546875	0.8244884410328551	9.3031664
0.112304687500	0.25923739123594647	9.3078049
0.112548828125	0.6424626472128752	9.3123558
0.112792968750	0.795448932236744	9.3168190
0.113037109375	0.8136558167596529	9.3211945
0.113281250000	0.7874318899366723	9.3254823
0.113525390625	0.8136669903955289	9.3296824
0.113769531250	0.28872787392947297	9.3337946
0.114013671875	0.3425696081808335	9.3378190
0.114257812500	0.9611208583438163	9.3417554
0.114501953125	0.83999369603533	9.3456040
0.114746093750	0.5716430974599372	9.3493646
0.114990234375	0.2932649782846116	9.3530371
0.115234375000	0.8298645910294519	9.3566217
0.115478515625	0.9945784878904497	9.3601182
0.115722656250	0.24547028569899998	9.3635265
0.115966796875	0.9588211137887807	9.3668468
0.116210937500	0.9596928109005262	9.3700789
0.116455078125	0.7600794449896906	9.3732227
0.116699218750	0.21626929367910797	9.3762784
0.116943359375	0.2939874020337181	9.3792458
0.117187500000	0.5392065637474638	9.3821249
0.117431640625	0.27742376227909205	9.3849158
0.117675781250	0.792368851697861	9.3876182
0.117919921875	0.3998269531960439	9.3902324
0.118164062500	0.14197660497908393	9.3927581
0.118408203125	0.8253398596754868	9.3951954
0.118652343750	0.8253704955310678	9.3975443
0.118896484375	0.9865485643792582	9.3998048
0.119140625000	0.36133369965283546	9.4019768
0.119384765625	0.22377232802628821	9.4040602
0.119628906250	0.9979734974493417	9.4060552
0.119873046875	0.11436243465338436	9.4079616
0.120117187500	0.37837209782353054	9.4097795
0.120361328125	0.2505649948190305	9.4115088
0.120605468750	0.47227430601765463	9.4131495
0.120849609375	0.5991089277169285	9.4147017
0.121093750000	0.1499641547435967	9.4161652
0.121337890625	0.3883378303875573	9.4175400
0.121582031250	0.5037957616226699	9.4188263
0.121826171875	0.0875735011460107	9.4200239
0.122070312500	0.31081125212316274	9.4211328
0.122314453125	0.477271177109705	9.4221530
0.122558593750	0.29935270618446164	9.4230846
0.122802734375	0.956815576555093	9.4239275
0.123046875000	0.07203172653417333	9.4246816
0.123291015625	0.13955099568331708	9.4253471
0.123535156250	0.3509622350207908	9.4259238
0.123779296875	0.8725023335436937	9.4264119
0.124023437500	0.36851377688044173	9.4268112
0.124267578125	0.16251710306204903	9.4271217
0.124511718750	0.7133583887156049	9.4273436
0.124755859375	0.053153345991148626	9.4274767
0.125000000000	0.25823781616119623	9.4275210
0.125244140625	0.3800957211630953	9.4274767
0.125488281250	0.20927282131973246	9.4273436
0.125732421875	0.030365423436049865	9.4271217
0.125976562500	0.10899901977336734	9.4268112
0.126220703125	0.9758867527234943	9.4264119
0.126464843750	0.3444940291123716	9.4259238
0.126708984375	0.9695013869265723	9.4253471
0.126953125000	0.42143760368218197	9.4246816
0.127197265625	0.5463151251858555	9.4239275
0.127441406250	0.793820078232499	9.4230846
0.127685546875	0.4209903524398556	9.4221530
0.127929687500	0.23201076177206326	9.4211328
0.128173828125	0.7085448167788443	9.4200239
0.128417968750	0.6793706134303066	9.4188263
0.128662109375	0.7093016078358294	9.4175400
0.128906250000	0.9155170966400592	9.4161652
0.129150390625	0.5153930708656587	9.4147017
0.129394531250	0.504325767385277	9.4131495
0.129638671875	0.03481742908357377	9.4115088
0.129882812500	0.8640104658086808	9.4097795
0.130126953125	0.44827123239754885	9.4079616
0.130371093750	0.5280113923094156	9.4060552
0.130615234375	0.7632452429145241	9.4040602
0.130859375000	0.9574170600407068	9.4019768
0.131103515625	0.29921821487677425	9.3998048
0.131347656250	0.5723510131399232	9.3975443
0.131591796875	0.3078726212216324	9.3951954
0.131835937500	0.9608959804376541	9.3927581
0.132080078125	0.8243809798602801	9.3902324
0.132324218750	0.7350572449959176	9.3876182
0.132568359375	0.47188354683771583	9.3849158
0.132812500000	0.984960227046156	9.3821249
0.133056640625	0.6538361616226851	9.3792458
0.133300781250	0.2515361315952932	9.3762784
0.133544921875	0.11111776372028426	9.3732227
0.133789062500	0.9266013322418019	9.3700789
0.134033203125	0.5764353851335732	9.3668468
0.134277343750	0.7953301646512543	9.3635265
0.134521484375	0.5020692906368742	9.3601182
0.134765625000	0.373137895388172	9.3566217
0.135009765625	0.9833963944834923	9.3530371
0.135253906250	0.836026686463574	9.3493646
0.135498046875	0.8555846954344217	9.3456040
0.135742187500	0.7952342279416973	9.3417554
0.135986328125	0.9506510431761374	9.3378190
0.136230468750	0.28391070080085323	9.3337946
0.136474609375	0.0036348726618844474	9.3296824
0.136718750000	0.9815124205635751	9.3254823
0.136962890625	0.16749994432577286	9.3211945
0.137207031250	0.5422416169873399	9.3168190
0.137451171875	0.40469914875498636	9.3123558
0.137695312500	0.5744074438561841	9.3078049
0.137939453125	0.677913031828694	9.3031664
0.138183593750	0.26088606276777526	9.2984403
0.138427734375	0.2627136967848318	9.2936267
0.138671875000	0.2553914798480188	9.2887257
0.138916015625	0.19085437013184958	9.2837372
0.139160156250	0.5391400020440765	9.2786613
0.139404296875	0.7352009488887971	9.2734981
0.139648437500	0.5974202393837238	9.2682477
0.139892578125	0.5372980616843678	9.2629099
0.140136718750	0.06092463798735159	9.2574850
0.140380859375	0.9181105945590755	9.2519730
0.140625000000	0.8534307001459713	9.2463739
0.140869140625	0.7041419597784614	9.2406877
0.141113281250	0.6621427600893102	9.2349146
0.141357421875	0.5380664728103082	9.2290545
0.141601562500	0.9819460690099977	9.2231076
0.141845703125	0.7590143137478775	9.2170738
0.142089843750	0.12783353219039606	9.2109534
0.142333984375	0.05712814465601579	9.2047462
0.142578125000	0.024320605670004714	9.1984523
0.142822265625	0.8950076885688899	9.1920719
0.143066406250	0.5958649773671552	9.1856050
0.143310546875	0.20084003680582962	9.1790516
0.143554687500	0.5428830498864156	9.1724119
0.143798828125	0.7706640349636437	9.1656857
0.144042968750	0.8042553249353531	9.1588734
0.144287109375	0.7572545247320331	9.1519748
0.144531250000	0.20521456042352393	9.1449900
0.144775390625	0.29807289570259654	9.1379192
0.145019531250	0.5608159761527023	9.1307624
0.145263671875	0.8627801103956562	9.1235196
0.145507812500	0.7570231689123107	9.1161910
0.145751953125	0.04073499522054824	9.1087766
0.145996093750	0.2366601035845829	9.1012764
0.146240234375	0.89011956278349	9.0936906
0.146484375000	0.5645534007097203	9.0860191
0.146728515625	0.4228812535393264	9.0782622
0.146972656250	0.7892226589928693	9.0704198
0.147216796875	0.4842266604761898	9.0624920
0.147460937500	0.6271965895079253	9.0544789
0.147705078125	0.023227449608171913	9.0463806
0.147949218750	0.80578928958011	9.0381972
0.148193359375	0.25412512233117224	9.0299286
0.148437500000	0.4619433953879776	9.0215751
0.148681640625	0.3286830270946387	9.0131367
0.148925781250	0.3251326968177518	9.0046134
0.149169921875	0.12159608226104457	8.9960054
0.149414062500	0.5435473027812887	8.9873127
0.149658203125	0.45732222524450195	8.9785355
0.149902343750	0.7427072381576496	8.9696737
0.150146484375	0.35215600420432214	8.9607274
0.150390625000	0.047743728289415976	8.9516969
0.150634765625	0.5249639974581424	8.9425821
0.150878906250	0.9339536705838027	8.9333831
0.151123046875	0.8494096259824488	8.9241000
0.151367187500	0.4895964907266698	8.9147329
0.151611328125	0.5259970607376765	8.9052820
0.151855468750	0.8406171924094648	8.8957472
0.152099609375	0.3807776408266721	8.8861286
0.152343750000	0.47501967112622423	8.8764265
0.152587890625	0.8266251881324278	8.8666408
0.152832031250	0.15658471196913515	8.8567716
0.153076171875	0.02076203670225485	8.8468191
0.153320312500	0.1907495406839036	8.8367832
0.153564453125	0.6274964227209876	8.8266643
0.153808593750	0.4225973418668687	8.8164622
0.154052734375	0.24732695203914645	8.8061772
0.154296875000	0.4465176785593683	8.7958092
0.154541015625	0.04271987974268321	8.7853585
0.154785156250	0.7932965069131186	8.7748251
0.155029296875	0.8076360554235475	8.7642091
0.155273437500	0.05290327986195065	8.7535106
