x	y	z	!hevysine
0.010742187500	0.046314802073610495	0.11245952650753965	1.2687625
0.010986328125	0.21703703799446317	0.9328852415607375	1.2974166
0.011230468750	0.654159380644523	0.5994822616069885	1.3260585
0.011474609375	0.771424350450832	0.4251503185677463	1.3546879
0.011718750000	0.6802250470725769	0.9096193593044561	1.3833046
0.011962890625	0.13471018794477596	0.8956014899718526	1.4119083
0.012207031250	0.049433647245575196	0.2748651878395647	1.4404987
0.012451171875	0.029325287259648114	0.7490285815600249	1.4690755
0.012695312500	0.6940332939673169	0.30931056932141676	1.4976385
0.012939453125	0.4940211952282222	0.46137551986426295	1.5261874
0.013183593750	0.17001507054985532	0.6968905737614369	1.5547219
0.013427734375	0.16943297563069926	0.5417405818862974	1.5832418
0.013671875000	0.8253608713973788	0.5094015826177005	1.6117468
0.013916015625	0.25066160493115064	0.10226117470029605	1.6402366
0.014160156250	0.9802359144606443	0.3573322951862732	1.6687110
0.014404296875	0.8897439141733766	0.37758813721678974	1.6971697
0.014648437500	0.7638101397801214	0.45593707871406663	1.7256124
0.014892578125	0.718572267236782	0.24366309417303444	1.7540389
0.015136718750	0.09321200978348909	0.4751123568755944	1.7824488
0.015380859375	0.20677251065490632	0.8997695932834818	1.8108420
0.015625000000	0.7771899354538029	0.7340193942932877	1.8392181
0.015869140625	0.7692432726264471	0.39833666189800676	1.8675769
0.016113281250	0.8803752439158437	0.9000303439248735	1.8959182
0.016357421875	0.8945054089332086	0.6337316569460151	1.9242416
0.016601562500	0.29361268489919135	0.8564562461943056	1.9525469
0.016845703125	0.07770559248901943	0.7342866294963162	1.9808338
0.017089843750	0.9216430317886294	0.8146495736986766	2.0091020
0.017333984375	0.0110633321259066	0.5410603730517959	2.0373514
0.017578125000	0.02149420719858508	0.06345570105494702	2.0655815
0.017822265625	0.3097459657693915	0.002346172369908195	2.0937923
0.018066406250	0.0032563543253710803	0.9726212947649431	2.1219833
0.018310546875	0.03260176099156409	0.8646931959687381	2.1501544
0.018554687500	0.4394877332558993	0.9966498889275481	2.1783052
0.018798828125	0.39487611407613954	0.9992170931136919	2.2064355
0.019042968750	0.12031753717734295	0.46172805948636764	2.2345450
0.019287109375	0.36398159141058717	0.06623308221425772	2.2626335
0.019531250000	0.7383831971896089	0.8607283658706847	2.2907008
0.019775390625	0.2795876545158742	0.9917530396239249	2.3187464
0.020019531250	0.1910588866138041	0.22992763907072455	2.3467702
0.020263671875	0.245741082491285	0.9061456535387136	2.3747720
0.020507812500	0.5470031421576902	0.9359628389081929	2.4027514
0.020751953125	0.8054238597296458	0.7782662377807378	2.4307081
0.020996093750	0.4398735415902715	0.8626786151886772	2.4586420
0.021240234375	0.3269002019356241	0.9676212733083185	2.4865528
0.021484375000	0.02412634818041548	0.5549040615011299	2.5144401
0.021728515625	0.6063996418494835	0.31263983673220996	2.5423038
0.021972656250	0.656139949446555	0.34982902441149155	2.5701436
0.022216796875	0.4231290452686197	0.17488261615913836	2.5979591
0.022460937500	0.14847074028697893	0.9065324713628297	2.6257502
0.022705078125	0.17030081299288824	0.06702628470148253	2.6535166
0.022949218750	0.7858707803651175	0.8303492715335877	2.6812580
0.023193359375	0.22981086187119215	0.10671941730501167	2.7089742
0.023437500000	0.28876645358381103	0.28114357992837635	2.7366649
0.023681640625	0.4583940809697459	0.5589136470798072	2.7643298
0.023925781250	0.5632180531199348	0.5531903676573781	2.7919687
0.024169921875	0.009531714597721064	0.15603155516571066	2.8195814
0.024414062500	0.3859505167130125	0.6192495288464606	2.8471674
0.024658203125	0.72807894457819	0.7183407988170772	2.8747267
0.024902343750	0.13886526489467566	0.5425490741837777	2.9022590
0.025146484375	0.5235274623803167	0.836161594904634	2.9297639
0.025390625000	0.32951445498185683	0.47777805377293825	2.9572412
0.025634765625	0.4530125820854297	0.02104265036410058	2.9846907
0.025878906250	0.9123381263370237	0.7058209862340948	3.0121121
0.026123046875	0.7266195189063362	0.7847981924115109	3.0395052
0.026367187500	0.3600359244545063	0.776850039866059	3.0668696
0.026611328125	0.4852394411624572	0.5633070022798319	3.0942052
0.026855468750	0.025264925595960053	0.3725227715682333	3.1215117
0.027099609375	0.9951707249716752	0.26623156827579364	3.1487887
0.027343750000	0.5799255665281807	0.9404168273062977	3.1760362
0.027587890625	0.8538561246797499	0.5043239418886656	3.2032537
0.027832031250	0.22261786173850628	0.5024650977138208	3.2304411
0.028076171875	0.907592407616753	0.22274216071357422	3.2575981
0.028320312500	0.9044206338691796	0.294038771615721	3.2847244
0.028564453125	0.844743422193913	0.5518091908364927	3.3118198
0.028808593750	0.03896658735958636	0.05145699398461279	3.3388841
0.029052734375	0.8469340158017847	0.17590401717099047	3.3659169
0.029296875000	0.034856376065320105	0.8330861351434368	3.3929180
0.029541015625	0.2558963572038597	0.41668262240442444	3.4198872
0.029785156250	0.5167752933309238	0.23282354618123668	3.4468242
0.030029296875	0.9450864727834852	0.528583817500122	3.4737288
0.030273437500	0.2862464005940648	0.7246436282275426	3.5006007
0.030517578125	0.9728836306198969	0.41258332017598653	3.5274396
0.030761718750	0.9137742551276686	0.6630175439927566	3.5542453
0.031005859375	0.1381305529934116	0.0684170362762736	3.5810175
0.031250000000	0.3512035413552862	0.1563995646414129	3.6077561
0.031494140625	0.2589678595155366	0.6260020914428803	3.6344607
0.031738281250	0.10643767286757022	0.6296068075287674	3.6611311
0.031982421875	0.352361594943441	0.7235424277252919	3.6877670
0.032226562500	0.3322321895976198	0.39580155333176825	3.7143682
0.032470703125	0.4044174924164998	0.33281312732008017	3.7409345
0.032714843750	0.6465984488299081	0.9699181184743064	3.7674655
0.032958984375	0.0905216567929169	0.8713759459490421	3.7939611
0.033203125000	0.6244234481239995	0.17275917696630683	3.8204210
0.033447265625	0.6295420162635724	0.5869856559001396	3.8468449
0.033691406250	0.6782315483244825	0.29861923642812793	3.8732326
0.033935546875	0.9377705080593458	0.7512055744903321	3.8995839
0.034179687500	0.4805845627942271	0.7491755271442759	3.9258984
0.034423828125	0.3859814778648092	0.15725719846108765	3.9521760
0.034667968750	0.17143702726213073	0.5725200525765015	3.9784164
0.034912109375	0.7569265119531131	0.7813882002771521	4.0046194
0.035156250000	0.3408333291084962	0.2885883969650521	4.0307846
0.035400390625	0.45078174870923016	0.23754932721185185	4.0569120
0.035644531250	0.18065406682326823	0.23087442831830385	4.0830011
0.035888671875	0.5925089780826162	0.8319297303160376	4.1090518
0.036132812500	0.25868942707862375	0.3892028145435934	4.1350638
0.036376953125	0.4577866081115727	0.6069074675343655	4.1610369
0.036621093750	0.08413710602650026	0.3994634655197613	4.1869709
0.036865234375	0.5531128686469282	0.7532297873400988	4.2128654
0.037109375000	0.005693404522649326	0.8935957405195722	4.2387203
0.037353515625	0.7608779170980484	0.16474585927313157	4.2645352
0.037597656250	0.011725598858317365	0.896742091290738	4.2903101
0.037841796875	0.19164737080716654	0.7117722051332636	4.3160445
0.038085937500	0.686584792602978	0.33837456099499175	4.3417384
0.038330078125	0.773595308179956	0.017178899656435265	4.3673914
0.038574218750	0.9179382706990847	0.030329622004542034	4.3930032
0.038818359375	0.15296935991471028	0.1335426075822168	4.4185737
0.039062500000	0.9470705580314679	0.6570701914965092	4.4441026
0.039306640625	0.17966649206174667	0.5402201835656545	4.4695897
0.039550781250	0.007423542267368188	0.42212595848514556	4.4950348
0.039794921875	0.10844331844150445	0.30595424002351745	4.5204375
0.040039062500	0.10621508518899236	0.9995465947606264	4.5457977
0.040283203125	0.658979405264718	0.09563044138511889	4.5711150
0.040527343750	0.46979701816955	0.3503345017668841	4.5963894
0.040771484375	0.24695863843304866	0.9390633294867944	4.6216205
0.041015625000	0.7954830490450718	0.7812074161792599	4.6468081
0.041259765625	0.023527500878606222	0.32519583170999544	4.6719519
0.041503906250	0.7308974624076178	0.3466730017662778	4.6970518
0.041748046875	0.8419357605705976	0.23685537336950213	4.7221075
0.041992187500	0.9364663646745243	0.32528139814282087	4.7471187
0.042236328125	0.9078595032798032	0.19921726015343189	4.7720852
0.042480468750	0.6774925379116885	0.037053703942520944	4.7970069
0.042724609375	0.6638522192242035	0.27938334257149444	4.8218833
0.042968750000	0.13932647739918158	0.7114675527897982	4.8467144
0.043212890625	0.40856475766511247	0.2449928744344304	4.8714999
0.043457031250	0.5624653971740258	0.4640139243298943	4.8962395
0.043701171875	0.25782018814415864	0.7665391762731546	4.9209331
0.043945312500	0.853983127197557	0.6942214936296545	4.9455803
0.044189453125	0.3173254579868686	0.6310740866127158	4.9701809
0.044433593750	0.5475136022167869	0.3791784701727141	4.9947348
0.044677734375	0.35574623109401904	0.4242400088707563	5.0192417
0.044921875000	0.8560811717854754	0.8039641067137058	5.0437013
0.045166015625	0.8420671300074949	0.03307698207943044	5.0681135
0.045410156250	0.0903914088161959	0.24403490988620002	5.0924779
0.045654296875	0.9426051128430889	0.6238100070638949	5.1167944
0.045898437500	0.8997661475251373	0.9944938798644044	5.1410628
0.046142578125	0.9607382879808712	0.45683002496346126	5.1652828
0.046386718750	0.63372681125899	0.9273031617279388	5.1894541
0.046630859375	0.7463585014814154	0.015339265059243212	5.2135766
0.046875000000	0.6193006070510426	0.4498840631871206	5.2376501
0.047119140625	0.8022510067570403	0.4446396438907517	5.2616742
0.047363281250	0.30244449431254583	0.33718057626668385	5.2856488
0.047607421875	0.17104987358279133	0.22580119467901616	5.3095737
0.047851562500	0.01155160729644078	0.4141459123196125	5.3334485
0.048095703125	0.6991131415531067	0.3404544363930496	5.3572732
0.048339843750	0.5668260514316311	0.4767437361640038	5.3810475
0.048583984375	0.9426070566758441	0.9227092399402093	5.4047711
0.048828125000	0.0813813197535107	0.15693935900663458	5.4284438
0.049072265625	0.8062838999339534	0.5397098664760859	5.4520655
0.049316406250	0.07823862333376563	0.6607882303119076	5.4756358
0.049560546875	0.9868835044818689	0.7940944795528644	5.4991546
0.049804687500	0.4819715464328659	0.4386122933996519	5.5226216
0.050048828125	0.4307836249055037	0.8996341414895728	5.5460367
0.050292968750	0.1345632489109151	0.8823876779960249	5.5693995
0.050537109375	0.30946958291729354	0.2455853566853624	5.5927099
0.050781250000	0.23211374827714093	0.08784958660226894	5.6159677
0.051025390625	0.4665893968066014	0.7357969416433389	5.6391726
0.051269531250	0.4823541049612413	0.5674532973803721	5.6623245
0.051513671875	0.8968051187816262	0.8653706002560954	5.6854230
0.051757812500	0.842495436549482	0.5552133880386301	5.7084681
0.052001953125	0.5793473799574645	0.08068191927998924	5.7314594
0.052246093750	0.4127602023801159	0.20557509281760455	5.7543967
0.052490234375	0.9081244518758689	0.9578266590559029	5.7772799
0.052734375000	0.4330146457104026	0.5558557293078534	5.8001088
0.052978515625	0.03543339509091714	0.13006451458853663	5.8228830
0.053222656250	0.35824017140173536	0.5954261117429794	5.8456024
0.053466796875	0.6777653244286348	0.696591137643722	5.8682668
0.053710937500	0.6731531818416366	0.1646847232325951	5.8908760
0.053955078125	0.3198928744923484	0.05297608682577959	5.9134297
0.054199218750	0.4471020090043516	0.6930109723158013	5.9359277
0.054443359375	0.29737270701392204	0.6978631008344168	5.9583699
0.054687500000	0.6274405662961279	0.9772655909304805	5.9807560
0.054931640625	0.9377914797089315	0.5910358853781317	6.0030858
0.055175781250	0.7228987563465811	0.3010398368950894	6.0253591
0.055419921875	0.7975289767941671	0.06471172827065741	6.0475757
0.055664062500	0.838039212170592	0.19973787267172538	6.0697354
0.055908203125	0.04350748659998571	0.12293162876267805	6.0918380
0.056152343750	0.9857113013449721	0.08770899526033793	6.1138832
0.056396484375	0.19834152492079005	0.20317453607510272	6.1358708
0.056640625000	0.22648267132340583	0.7810299733952997	6.1578007
0.056884765625	0.7924975975686245	0.1198306405832591	6.1796727
0.057128906250	0.46234966914106734	0.6731697616553314	6.2014864
0.057373046875	0.9485191865741118	0.9609264161067571	6.2232418
0.057617187500	0.6465978397115479	0.9506523613940489	6.2449387
0.057861328125	0.5600667865576736	0.16750218388048588	6.2665767
0.058105468750	0.7625040924256852	0.7719661864642112	6.2881558
0.058349609375	0.5224687716405327	0.8893006427625315	6.3096757
0.058593750000	0.17064263839437865	0.7753505188870654	6.3311362
0.058837890625	0.4216740676180003	0.9809324586037491	6.3525371
0.059082031250	0.8278769039936943	0.6297236814785284	6.3738782
0.059326171875	0.1949425903199521	0.6794432692112308	6.3951593
0.059570312500	0.4406900356262424	0.597899104550756	6.4163802
0.059814453125	0.5393050534025577	0.08721365615276677	6.4375407
0.060058593750	0.831326759563842	0.24236906701505878	6.4586407
0.060302734375	0.2627688998618293	0.07338208535274227	6.4796798
0.060546875000	0.6672901136501955	0.4713184788809591	6.5006580
0.060791015625	0.3484426505019037	0.10248812593479872	6.5215750
0.061035156250	0.23305621088516726	0.09616374496234403	6.5424305
0.061279296875	0.23319575694093553	0.8007912837181632	6.5632245
0.061523437500	0.10744115737355098	0.9517947916872396	6.5839568
0.061767578125	0.6901671677564294	0.7787288467193973	6.6046270
0.062011718750	0.4508741446151413	0.4168310797104413	6.6252351
0.062255859375	0.7483801050136463	0.34223322167047965	6.6457809
0.062500000000	0.10390107365677215	0.8635849986585523	6.6662640
0.062744140625	0.28291705780118725	0.24613789103617378	6.6866845
0.062988281250	0.8515639356277122	0.16605932596339512	6.7070420
0.063232421875	0.26555303565124155	0.5696585229790831	6.7273364
0.063476562500	0.017870319562082404	0.8991878498392086	6.7475674
0.063720703125	0.1784415903302966	0.12694341229577555	6.7677349
0.063964843750	0.020389105907878347	0.27366116303717225	6.7878388
0.064208984375	0.7623926136068087	0.5649456910608995	6.8078787
0.064453125000	0.6370777302497093	0.16806247772465677	6.8278546
0.064697265625	0.09647662518274913	0.446377118551037	6.8477662
0.064941406250	0.5157671216241305	0.8436713311047661	6.8676134
0.065185546875	0.987135480283696	0.16726148441199729	6.8873959
0.065429687500	0.89130053662684	0.05717535214453062	6.9071136
0.065673828125	0.7826747613848551	0.5166130382499798	6.9267662
0.065917968750	0.566143186590612	0.32266352584875924	6.9463537
0.066162109375	0.022958379492953984	0.05002348729277062	6.9658758
0.066406250000	0.9573494642483057	0.01665723709305822	6.9853323
0.066650390625	0.7843212314168257	0.21944898310408223	7.0047231
0.066894531250	0.416094836073691	0.8685676222999564	7.0240479
0.067138671875	0.18616111074035369	0.3782457611121155	7.0433067
0.067382812500	0.08555059845484458	0.13385131155505303	7.0624991
0.067626953125	0.2883665411672497	0.3635119083042637	7.0816251
0.067871093750	0.2786986601635715	0.4082688686101157	7.1006844
0.068115234375	0.5276818825670663	0.3470492554428525	7.1196769
0.068359375000	0.7297551084136346	0.6090334561882329	7.1386023
0.068603515625	0.9163074260086386	0.04176856775742366	7.1574606
0.068847656250	0.10119077277892274	0.12226978526126187	7.1762515
0.069091796875	0.45747644452472425	0.15211788646555857	7.1949749
0.069335937500	0.8129078519452755	0.4960863372966645	7.2136305
0.069580078125	0.6204470713037336	0.1651224187068231	7.2322182
0.069824218750	0.6009516179176744	0.3446966414276109	7.2507379
0.070068359375	0.2612923055850722	0.19288174570622263	7.2691893
0.070312500000	0.21020655729893867	0.3214083123078201	7.2875723
0.070556640625	0.0760660113135534	0.5978783000690145	7.3058867
0.070800781250	0.2788470644980834	0.11693108753039494	7.3241323
0.071044921875	0.5293691716957714	0.5592085182282408	7.3423090
0.071289062500	0.781882387693026	0.44433833370262976	7.3604166
0.071533203125	0.21403490068603837	0.5708560698186107	7.3784550
0.071777343750	0.36695647826076827	0.8831487188440686	7.3964238
0.072021484375	0.7665968879308221	0.10238458059474753	7.4143231
0.072265625000	0.5376334432220256	0.27237838970107553	7.4321525
0.072509765625	0.7884005501445293	0.29793437557630775	7.4499120
0.072753906250	0.9177194017008513	0.06604567818541107	7.4676014
0.072998046875	0.7036622042116829	0.6411667609042508	7.4852205
0.073242187500	0.7647423859265167	0.6944944872893575	7.5027692
0.073486328125	0.12347617468577277	0.9718057660831954	7.5202472
0.073730468750	0.4915317763700632	0.5110342306283934	7.5376544
0.073974609375	0.0787155233876824	0.10368628336963115	7.5549907
0.074218750000	0.2019092434381109	0.3457774253185337	7.5722559
0.074462890625	0.43496740236888765	0.564724667894058	7.5894498
0.074707031250	0.14982334596853208	0.03718914098264714	7.6065723
0.074951171875	0.909088898497736	0.6559858722928917	7.6236232
0.075195312500	0.590830882470086	0.5667447581414389	7.6406023
0.075439453125	0.36966520807182	0.11002911459773368	7.6575095
0.075683593750	0.7106470330050795	0.5832256007138876	7.6743446
0.075927734375	0.5225966540688026	0.11797154535630128	7.6911075
0.076171875000	0.18755843853349952	0.17056510066023223	7.7077980
0.076416015625	0.658236880712466	0.39021776034781575	7.7244160
0.076660156250	0.473811949797488	0.686790169965676	7.7409612
0.076904296875	0.8679495778981278	0.21756010833521888	7.7574336
0.077148437500	0.06566354494902515	0.38148615289963894	7.7738330
0.077392578125	0.025646419278989807	0.2073632363751161	7.7901592
0.077636718750	0.872590993053754	0.28534601035209994	7.8064121
0.077880859375	0.8738143636485106	0.4838037246910507	7.8225915
0.078125000000	0.2932451914266828	0.5577473342079171	7.8386973
0.078369140625	0.7537356673321898	0.661643300308791	7.8547292
0.078613281250	0.7590345412447604	0.07693355380578959	7.8706873
0.078857421875	0.8760491985495799	0.8297728329199474	7.8865713
0.079101562500	0.3158078988215135	0.5622587553778982	7.9023810
0.079345703125	0.5404972162459935	0.11377072521883713	7.9181164
0.079589843750	0.279921122052996	0.9290879353049122	7.9337772
0.079833984375	0.38264681145586554	0.12597858395001693	7.9493634
0.080078125000	0.12704300308446703	0.8943275603511677	7.9648748
0.080322265625	0.5505705433111251	0.7571035793725364	7.9803111
0.080566406250	0.5503768447792372	0.0741943869176267	7.9956724
0.080810546875	0.6959164492493572	0.3151159746051144	8.0109584
0.081054687500	0.05954371266481018	0.9457126430914157	8.0261690
0.081298828125	0.8014924373197692	0.9752167467600087	8.0413040
0.081542968750	0.5821942489249835	0.07956298804286777	8.0563634
0.081787109375	0.1614357317588876	0.8689093039133995	8.0713469
0.082031250000	0.277485799438551	0.9942895386998232	8.0862545
0.082275390625	0.28023322991033717	0.9107162872273872	8.1010860
0.082519531250	0.1738823265796573	0.8305036340098131	8.1158412
0.082763671875	0.06330389043693319	0.637840599287499	8.1305200
0.083007812500	0.30330462467208885	0.7986061739835516	8.1451223
0.083251953125	0.4345497884326138	0.9210775682291619	8.1596479
0.083496093750	0.71947860079836	0.014683072400319297	8.1740967
0.083740234375	0.43522743782372053	0.39454284052014443	8.1884686
0.083984375000	0.16040015892990866	0.9066111647914898	8.2027634
0.084228515625	0.9336866768536809	0.847288655279496	8.2169810
0.084472656250	0.14315477173003321	0.8460447127944888	8.2311213
0.084716796875	0.3069695718735532	0.6216388148866353	8.2451841
0.084960937500	0.9639010476128193	0.04183557629632506	8.2591692
0.085205078125	0.842956775741021	0.27108018368670783	8.2730767
0.085449218750	0.4166470138474945	0.016572709126364882	8.2869062
0.085693359375	0.15569481665866347	0.34480723013232106	8.3006578
0.085937500000	0.041518926550136115	0.18030969197606173	8.3143313
0.086181640625	0.6067324474682353	0.18652275906646176	8.3279265
0.086425781250	0.36654216036771514	0.11418160894578311	8.3414433
0.086669921875	0.5817396596331212	0.061856881383551054	8.3548815
0.086914062500	0.9165243746084359	0.18149571492463445	8.3682412
0.087158203125	0.4843786792408077	0.761773384889348	8.3815221
0.087402343750	0.728451297798062	0.9950126291891221	8.3947241
0.087646484375	0.4783408434342964	0.06859058071667135	8.4078470
0.087890625000	0.7348758344001536	0.08651810370693236	8.4208909
0.088134765625	0.3336593273402524	0.11675206141594086	8.4338555
0.088378906250	0.6551016416184234	0.8484180390194982	8.4467407
0.088623046875	0.21485245238401818	0.732239682676421	8.4595464
0.088867187500	0.9685323143599419	0.4469721758152355	8.4722724
0.089111328125	0.886147828128853	0.292529793504693	8.4849187
0.089355468750	0.13537810427623354	0.9429146571850792	8.4974852
0.089599609375	0.6029830269838319	0.5132509070277251	8.5099717
0.089843750000	0.47698171736212824	0.2975928374045764	8.5223781
0.090087890625	0.9091734172569419	0.8382092783056274	8.5347042
0.090332031250	0.031345985297856704	0.2913879370054844	8.5469501
0.090576171875	0.6655837199066286	0.7862062398781736	8.5591155
0.090820312500	0.25901557189428315	0.6360644225413135	8.5712003
0.091064453125	0.8988343045713164	0.6910794581711197	8.5832044
0.091308593750	0.6902857402079314	0.7238277581936544	8.5951278
0.091552734375	0.47751940478188126	0.7606575026964753	8.6069702
0.091796875000	0.4767816458817856	0.5232526587268219	8.6187317
0.092041015625	0.1986091516405446	0.27582541096240853	8.6304120
0.092285156250	0.33877117610375096	0.10587716765515809	8.6420111
0.092529296875	0.5981530732739293	0.05265667583797884	8.6535289
0.092773437500	0.5841456885649806	0.16714052424155235	8.6649652
0.093017578125	0.6880976064917597	0.9985744576093217	8.6763199
0.093261718750	0.7158224850616924	0.6914754641438026	8.6875930
0.093505859375	0.8649756329162204	0.7077633351345525	8.6987843
0.093750000000	0.6413934750500063	0.6037488129056859	8.7098937
0.093994140625	0.43642181616940445	0.5615601155640502	8.7209212
0.094238281250	0.6521651279466475	0.8478765634417113	8.7318665
0.094482421875	0.5679117764770776	0.7263103254128174	8.7427297
0.094726562500	0.1483043318796614	0.8383228067231876	8.7535106
0.094970703125	0.964819708963427	0.7741848748640021	8.7642091
0.095214843750	0.5526259872520471	0.6413244040211827	8.7748251
0.095458984375	0.2738333722182307	0.39170896244279996	8.7853585
0.095703125000	0.9776276982250026	0.5600664755025138	8.7958092
0.095947265625	0.012961259112230672	0.7862632242788969	8.8061772
0.096191406250	0.9886979133001403	0.02166606908617441	8.8164622
0.096435546875	0.8208117387256723	0.9525751181489984	8.8266643
0.096679687500	0.24099355086675156	0.7937049855225876	8.8367832
0.096923828125	0.9535194869527798	0.9192260160158376	8.8468191
0.097167968750	0.8583040302760575	0.5941842731920177	8.8567716
0.097412109375	0.2516398140898223	0.4594573688272183	8.8666408
0.097656250000	0.1692883742270741	0.10115742062503597	8.8764265
0.097900390625	0.24952672932032693	0.5210676039081023	8.8861286
0.098144531250	0.8197930083817039	0.21693031402429896	8.8957472
0.098388671875	0.7061557246755957	0.8069482706265299	8.9052820
0.098632812500	0.33952751107139056	0.19660035624027017	8.9147329
0.098876953125	0.5990481641381616	0.5208168212096522	8.9241000
0.099121093750	0.9571964674173369	0.9118387724570662	8.9333831
0.099365234375	0.5418986962041281	0.28196039652511706	8.9425821
0.099609375000	0.8302554782832314	0.08820391405692318	8.9516969
0.099853515625	0.6617031165492696	0.608313210569356	8.9607274
0.100097656250	0.8837799192425505	0.8279052328346488	8.9696737
0.100341796875	0.2026289092443041	0.16894802769602013	8.9785355
0.100585937500	0.1375053292009587	0.10982142212996349	8.9873127
0.100830078125	0.5115661379808778	0.21506959465866748	8.9960054
0.101074218750	0.7409184218750999	0.24470810543157384	9.0046134
0.101318359375	0.6042422641875848	0.21285608133747458	9.0131367
0.101562500000	0.933348356346722	0.45591389835506513	9.0215751
0.101806640625	0.21097839294435816	0.7220024223784984	9.0299286
0.102050781250	0.7993280323043244	0.8545561285086718	9.0381972
0.102294921875	0.057611516243245786	0.9905769965004955	9.0463806
0.102539062500	0.9990653128940193	0.08299066836906999	9.0544789
0.102783203125	0.14980111399346685	0.5698109269649623	9.0624920
0.103027343750	0.6196847597688236	0.8115424903588219	9.0704198
0.103271484375	0.9978847827804289	0.49169755486918254	9.0782622
0.103515625000	0.9149705733641007	0.09084737305702462	9.0860191
0.103759765625	0.04464224823925722	0.19778659797495302	9.0936906
0.104003906250	0.9796616669908907	0.2857869028912714	9.1012764
0.104248046875	0.039772950609340274	0.4593162909711689	9.1087766
0.104492187500	0.33892028523771356	0.9468825649669177	9.1161910
0.104736328125	0.7425873033360042	0.9868339066136873	9.1235196
0.104980468750	0.02441585837026028	0.5111470812380422	9.1307624
0.105224609375	0.128357082385548	0.29171298448594984	9.1379192
0.105468750000	0.9555358947195267	0.16677412646086032	9.1449900
0.105712890625	0.22396606022886223	0.6324839130450458	9.1519748
0.105957031250	0.3475563975104453	0.564680461742455	9.1588734
0.106201171875	0.8049469548489412	0.5556514330208984	9.1656857
0.106445312500	0.4281742548039247	0.3147968802671872	9.1724119
0.106689453125	0.4486860041154015	0.6236815535858102	9.1790516
0.106933593750	0.9596244534959668	0.3661379778917363	9.1856050
0.107177734375	0.8575223868748452	0.4120968713628339	9.1920719
0.107421875000	0.9356755573184754	0.4370625731081581	9.1984523
0.107666015625	0.940664058955357	0.7531284077879835	9.2047462
0.107910156250	0.35111674064549236	0.635770510486901	9.2109534
0.108154296875	0.8752880802669254	0.5051290344092743	9.2170738
0.108398437500	0.12592033434666794	0.2909632826927715	9.2231076
0.108642578125	0.2548875142336402	0.834961542144617	9.2290545
0.108886718750	0.10708396094111927	0.7987297198531668	9.2349146
0.109130859375	0.47687356421414817	0.11483249055755962	9.2406877
0.109375000000	0.568226822860288	0.984099987542914	9.2463739
0.109619140625	0.7216357963661717	0.0555503570832	9.2519730
0.109863281250	0.7803348891757248	0.07434447988112014	9.2574850
0.110107421875	0.23170951023381203	0.6249449968868164	9.2629099
