x	y	z	w	!block
0.015869140625	0.8948706857061529	0.8853783071290307	0.5036951823303623	0.0000000
0.016113281250	0.6940052251870183	0.26764250495299213	0.043535983867616035	0.0000000
0.016357421875	0.7844725560550191	0.41836911228487683	0.6244865601572643	0.0000000
0.016601562500	0.4115116442074167	0.018500463749006157	0.531289930681102	0.0000000
0.016845703125	0.2709850634690416	0.7955712885842979	0.8592633186374122	0.0000000
0.017089843750	0.38803446745671344	0.36073644606739574	0.2288646395235575	0.0000000
0.017333984375	0.2907713446360207	0.1775028178731407	0.8343232615571	0.0000000
0.017578125000	0.25825535943156164	0.46790556481853907	0.3792995152170685	0.0000000
0.017822265625	0.9515998197836751	0.4286660547328319	0.9329960303152052	0.0000000
0.018066406250	0.8820186858932973	0.9589563845803486	0.4794944324993178	0.0000000
0.018310546875	0.5027309149735456	0.5336476051990923	0.35216151022506803	0.0000000
0.018554687500	0.7569158362038699	0.49156495088332886	0.4623758319491599	0.0000000
0.018798828125	0.2705796675809615	0.7413941359412668	0.9661154795728104	0.0000000
0.019042968750	0.97973054034636	0.7900066342348158	0.3914818322284963	0.0000000
0.019287109375	0.4096051549789894	0.25784059944231574	0.2690603424468543	0.0000000
0.019531250000	0.21299704919387608	0.5162303882507135	0.2587653842387957	0.0000000
0.019775390625	0.4480103222068845	0.576923642388143	0.8324049247344166	0.0000000
0.020019531250	0.5862069580674389	0.6991240375172716	0.8298880675768736	0.0000000
0.020263671875	0.6151484007110665	0.028556918212463756	0.6840538137328246	0.0000000
0.020507812500	0.16782463353376287	0.5874600435763307	0.5671121885351476	0.0000000
0.020751953125	0.6864833198525185	0.07644850428680616	0.23633770517241048	0.0000000
0.020996093750	0.5344268376782896	0.05719805970589409	0.38141362249756383	0.0000000
0.021240234375	0.9211730479591279	0.4251497333840162	0.5339391906417857	0.0000000
0.021484375000	0.5965406105785617	0.3385741031886508	0.5853307509677428	0.0000000
0.021728515625	0.6798460455503944	0.31025738665346403	0.8242361868913447	0.0000000
0.021972656250	0.636060875118871	0.3219870483028875	0.8084033045853709	0.0000000
0.022216796875	0.5633030367255218	0.023444673607573407	0.665425202981073	0.0000000
0.022460937500	0.9958050777614944	0.027730128143831245	0.529286146678557	0.0000000
0.022705078125	0.7084583693321215	0.9495407672204473	0.8624824104591909	0.0000000
0.022949218750	0.9255018652847957	0.6911210877076378	0.11356609509382132	0.0000000
0.023193359375	0.0019689785383918412	0.21015802371159686	0.5717291073680069	0.0000000
0.023437500000	0.22738473286368366	0.013937732232722433	0.02416136712788508	0.0000000
0.023681640625	0.9451934744223982	0.5707024113212272	0.5401231878187458	0.0000000
0.023925781250	0.9150156770030619	0.39202641070439637	0.0015122152329486438	0.0000000
0.024169921875	0.23126074070354485	0.08768966026008729	0.9784063519598857	0.0000000
0.024414062500	0.5668166761897258	0.758651656011208	0.1625236847083601	0.0000000
0.024658203125	0.5153647108707852	0.17319944398934006	0.32528252902758337	0.0000000
0.024902343750	0.24623646797467857	0.229102858207758	0.918717575753886	0.0000000
0.025146484375	0.5965739804775883	0.3144753262750729	0.694642253524089	0.0000000
0.025390625000	0.20809356621142283	0.12415299671487356	0.5029860554328518	0.0000000
0.025634765625	0.2414565408002911	0.6999431090948706	0.1456144829426791	0.0000000
0.025878906250	0.4093622012463496	0.5524298320748703	0.4677833576743843	0.0000000
0.026123046875	0.10905704990645015	0.9184652802020649	0.8464300651301515	0.0000000
0.026367187500	0.4958238488856296	0.3932488707424415	0.3819911003007971	0.0000000
0.026611328125	0.8599824600161585	0.7760499541767533	0.47259964297764845	0.0000000
0.026855468750	0.20628966557913953	0.8249727482591717	0.824866735972544	0.0000000
0.027099609375	0.21068510552003272	0.032429417236957914	0.7770054667063626	0.0000000
0.027343750000	0.3955790341151286	0.05689038719141715	0.7286286531583992	0.0000000
0.027587890625	0.8229880775167238	0.5272409006412575	0.6678096688919148	0.0000000
0.027832031250	0.3575606774578247	0.4467063113679648	0.8409158574303376	0.0000000
0.028076171875	0.8783590220946554	0.12967135874319968	0.5376025700146736	0.0000000
0.028320312500	0.1711470069597245	0.007130209715318303	0.10853085326529688	0.0000000
0.028564453125	0.5906632051727211	0.20344395882611688	0.19633327259329736	0.0000000
0.028808593750	0.0953740998198479	0.4442670350099611	0.7778509348633786	0.0000000
0.029052734375	0.8587461424589115	0.6873673320926678	0.9980419032302867	0.0000000
0.029296875000	0.9141692058575415	0.33240996271606227	0.977770892032394	0.0000000
0.029541015625	0.5842217369048206	0.41616334852951475	0.528378412275949	0.0000000
0.029785156250	0.746051275040276	0.05369200222014914	0.12009025075829494	0.0000000
0.030029296875	0.6976510654647868	0.27212817542671164	0.18185643885930258	0.0000000
0.030273437500	0.46714630098191534	0.4404893629823968	0.10132506047905498	0.0000000
0.030517578125	0.6996536211960466	0.09993664701974725	0.7346355523106775	0.0000000
0.030761718750	0.18522499025409134	0.11149681735552741	0.6098281925048151	0.0000000
0.031005859375	0.06852443762937155	0.8285155426365327	0.474606300491658	0.0000000
0.031250000000	0.39505575644848523	0.7313984311617536	0.7830400195649574	0.0000000
0.031494140625	0.48314836924936433	0.8287082104554937	0.9343065212125187	0.0000000
0.031738281250	0.6476550210956928	0.5257907652887424	0.5812301423983526	0.0000000
0.031982421875	0.7142883653520452	0.4561265023160934	0.8667291302856137	0.0000000
0.032226562500	0.9938315308016872	0.5086144987454758	0.9651805393625398	0.0000000
0.032470703125	0.7379352621166424	0.8572060757147476	0.8767748824982036	0.0000000
0.032714843750	0.6909563522656016	0.9243222595571596	0.8142167442492344	0.0000000
0.032958984375	0.09497702450456291	0.18449320726710394	0.37371750972510365	0.0000000
0.033203125000	0.8757148267354916	0.2512366328293134	0.38551491106207436	0.0000000
0.033447265625	0.4699800845556523	0.21541637750421738	0.02871296391313094	0.0000000
0.033691406250	0.14865857513566016	0.8702934138057778	0.4927680627900115	0.0000000
0.033935546875	0.5807618324954371	0.19742735042723858	0.226610594238964	0.0000000
0.034179687500	0.4419921289972031	0.7732496603349095	0.8285293745192872	0.0000000
0.034423828125	0.686424130896746	0.36100801871277155	0.5979920161845502	0.0000000
0.034667968750	0.662898054981002	0.7994776394868486	0.43568577157023225	0.0000000
0.034912109375	0.7457502274744614	0.6195718694833787	0.3447323552739483	0.0000000
0.035156250000	0.5428945719259798	0.1680407784457847	0.07474423157616117	0.0000000
0.035400390625	0.6358462381519829	0.2900672445966167	0.95408123572092	0.0000000
0.035644531250	0.8606771406938116	0.06361936200979079	0.5695095692325396	0.0000000
0.035888671875	0.0025182182667050634	0.3578051139446051	0.9903040578133052	0.0000000
0.036132812500	0.8324408954847693	0.7771519111767347	0.4382383600398705	0.0000000
0.036376953125	0.6233738662673323	0.6207603953132415	0.9016927588519532	0.0000000
0.036621093750	0.4300077030484656	0.16529060009869734	0.6337913855855479	0.0000000
0.036865234375	0.47065623805934	0.5887755046895029	0.36100412025161166	0.0000000
0.037109375000	0.7527634355429689	0.7318212881189857	0.7873707919176628	0.0000000
0.037353515625	0.5463648989136072	0.9975503620153703	0.2302491800750207	0.0000000
0.037597656250	0.2633887098780343	0.4383242706336161	0.34818935606468815	0.0000000
0.037841796875	0.5946791204948862	0.30122788009116874	0.20174339800368812	0.0000000
0.038085937500	0.7279652241500635	0.894187986769796	0.6673214187532761	0.0000000
0.038330078125	0.777826450022515	0.21535054826219202	0.8963208372886856	0.0000000
0.038574218750	0.46595088290562836	0.06563918526650159	0.7288510341476439	0.0000000
0.038818359375	0.6174704784594294	0.8379146552380244	0.31086984136849705	0.0000000
0.039062500000	0.011812921340686677	0.27210340936562305	0.5854553823096952	0.0000000
0.039306640625	0.9749334818305576	0.7335071610253103	0.09950077655448508	0.0000000
0.039550781250	0.3742337495962379	0.4327176449794511	0.9183127403334818	0.0000000
0.039794921875	0.5750026668483641	0.6367689295669465	0.07871109230796225	0.0000000
0.040039062500	0.7165797001982651	0.1973144250366048	0.6816485073877642	0.0000000
0.040283203125	0.8089537458273752	0.7387597619212978	0.3842546015279934	0.0000000
0.040527343750	0.7989436457146368	0.3901908707011391	0.7886507588167476	0.0000000
0.040771484375	0.006393526364117608	0.3446484122682242	0.92780973515627	0.0000000
0.041015625000	0.8521082669027013	0.7413525294568957	0.8855942054580611	0.0000000
0.041259765625	0.5005824389833176	0.6243363566140504	0.7411038599148954	0.0000000
0.041503906250	0.4911739203741511	0.04293406171565883	0.6918767723156064	0.0000000
0.041748046875	0.07043157705460124	0.1693426366322991	0.7244003096907993	0.0000000
0.041992187500	0.7246735483141645	0.9967844348812169	0.2617448928576076	0.0000000
0.042236328125	0.40113416779717037	0.679098208312868	0.4900714064399998	0.0000000
0.042480468750	0.33645099855937266	0.19576691031702043	0.06457855456472594	0.0000000
0.042724609375	0.22552140847164892	0.7466680066213408	0.8996230948256788	0.0000000
0.042968750000	0.7844812310331946	0.9735488891901601	0.5599235576971021	0.0000000
0.043212890625	0.6852356533958384	0.9261569619293273	0.507637141709671	0.0000000
0.043457031250	0.0046037502344451475	0.5673017042550821	0.1455644342186655	0.0000000
0.043701171875	0.06457162188741605	0.9293590247187914	0.15666514028212708	0.0000000
0.043945312500	0.9686470263962257	0.9509259884079279	0.025774584309270265	0.0000000
0.044189453125	0.5146078569591834	0.41464428728227354	0.10552361267534538	0.0000000
0.044433593750	0.7258350451147367	0.33367597779323976	0.8357777295333795	0.0000000
0.044677734375	0.29966783547699516	0.7530956407293461	0.24646360001020662	0.0000000
0.044921875000	0.7632585104227123	0.18525454627536608	0.2801051870797223	0.0000000
0.045166015625	0.7952213031699987	0.8513225248892944	0.5854507740807043	0.0000000
0.045410156250	0.5245087129946154	0.48285197970689353	0.7190056027311207	0.0000000
0.045654296875	0.26344363630960843	0.4023905368211087	0.369802474169034	0.0000000
0.045898437500	0.6036302226039375	0.9018339719509773	0.5498014559661305	0.0000000
0.046142578125	0.8815541199627818	0.26048219663410177	0.17856946493120696	0.0000000
0.046386718750	0.6220465399324528	0.8478608036782915	0.4699140615879096	0.0000000
0.046630859375	0.6348823424410539	0.2851924653201172	0.3075786841055096	0.0000000
0.046875000000	0.8461193494984982	0.4965170942791536	0.72538678918533	0.0000000
0.047119140625	0.28187698193204513	0.38108037998122857	0.7316038645632258	0.0000000
0.047363281250	0.8189637750139521	0.5438140835262653	0.3026989018498605	0.0000000
0.047607421875	0.4068535591862128	0.32994455384648913	0.3937092817840746	0.0000000
0.047851562500	0.3778781642179141	0.8383210676335727	0.6314220167686634	0.0000000
0.048095703125	0.5874352159541011	0.7493314079108594	0.1238031225145877	0.0000000
0.048339843750	0.4834538179282396	0.8587015866183131	0.7591505670327623	0.0000000
0.048583984375	0.39100784024361834	0.34246944459437223	0.9265959238086747	0.0000000
0.048828125000	0.9826765369435815	0.4989533652949336	0.5258305405228106	0.0000000
0.049072265625	0.4860928951491704	0.8729696821870784	0.989622786608761	0.0000000
0.049316406250	0.310065926802256	0.44193821779865883	0.9991877267734416	0.0000000
0.049560546875	0.8027237240114089	0.7024359428814877	0.5652593352402577	0.0000000
0.049804687500	0.8514359717235621	0.6384704613767481	0.1928635779160266	0.0000000
0.050048828125	0.827449761693187	0.5801616229002006	0.8816272417345533	0.0000000
0.050292968750	0.2669024534328792	0.8973197523978493	0.8399234621637609	0.0000000
0.050537109375	0.6846216537919851	0.8402946486387667	0.6752006708841578	0.0000000
0.050781250000	0.11537419633253243	0.14835713799410366	0.06180418245634245	0.0000000
0.051025390625	0.28163655326832215	0.521551978798413	0.5364240448483693	0.0000000
0.051269531250	0.1233946815642436	0.6184909493034095	0.09108451313588406	0.0000000
0.051513671875	0.11172931427082522	0.8154527438694387	0.47674271333371443	0.0000000
0.051757812500	0.9876676462428067	0.49413437107353353	0.569641349622868	0.0000000
0.052001953125	0.17793990788523284	0.9181873857283976	0.40351212432798633	0.0000000
0.052246093750	0.6430998413600282	0.9052261597480669	0.2551130361661861	0.0000000
0.052490234375	0.274703485632419	0.9150910669078045	0.20504865817023332	0.0000000
0.052734375000	0.026296109882638974	0.509174503909813	0.4908277566968423	0.0000000
0.052978515625	0.6221033102266178	0.9810680041028147	0.062745487645962	0.0000000
0.053222656250	0.9370939006301077	0.06776695718578751	0.3995368825463501	0.0000000
0.053466796875	0.6595838262804539	0.5104093139113351	0.3162121817183917	0.0000000
0.053710937500	0.17624264840779114	0.16972221355526618	0.18086855347342778	0.0000000
0.053955078125	0.9725958324752305	0.9798355903499072	0.5906848538022745	0.0000000
0.054199218750	0.6034180623038803	0.36415709564341237	0.9672035301227757	0.0000000
0.054443359375	0.6333741645695007	0.4432182952744469	0.06775700264069762	0.0000000
0.054687500000	0.613478720375898	0.12819063793694985	0.62287031902234	0.0000000
0.054931640625	0.20633575850352848	0.7086145495618208	0.3394294844028585	0.0000000
0.055175781250	0.12666936743042867	0.22196042541421124	0.46672944813694595	0.0000000
0.055419921875	0.8043171625512687	0.9706802537503296	0.5645800815464119	0.0000000
0.055664062500	0.9961734023156252	0.49762193467894433	0.8273129997303648	0.0000000
0.055908203125	0.6233013238980607	0.08628002103784405	0.9635924562512479	0.0000000
0.056152343750	0.5792090974596572	0.2709421515910647	0.38102534576053093	0.0000000
0.056396484375	0.5540490277225137	0.769632257537297	0.5928177622187474	0.0000000
0.056640625000	0.5303219467535457	0.06477182706543894	0.5151899185345833	0.0000000
0.056884765625	0.7271564261217532	0.8364350572095546	0.87190201662557	0.0000000
0.057128906250	0.9515949409746829	0.2572402180930895	0.2460150079415251	0.0000000
0.057373046875	0.13589016126786269	0.6943091301787682	0.26430924438373926	0.0000000
0.057617187500	0.2774981732307381	0.762598567031614	0.11329398501238452	0.0000000
0.057861328125	0.9754642310013388	0.6191365456648278	0.5894828577050678	0.0000000
0.058105468750	0.44472588183990625	0.9222475098986899	0.6846735818427544	0.0000000
0.058349609375	0.699349564655895	0.8924163809394707	0.6632774319048736	0.0000000
0.058593750000	0.3716921298018754	0.855006257461362	0.9078109083448496	0.0000000
0.058837890625	0.41825698793262334	0.6319177516392488	0.7951911139534558	0.0000000
0.059082031250	0.7798219563607038	0.4108722790724799	0.23326882785134417	0.0000000
0.059326171875	0.5354892519854209	0.5143856244017703	0.32454215529065933	0.0000000
0.059570312500	0.2702023707175274	0.8775134129208172	0.7385133098753836	0.0000000
0.059814453125	0.0376756196882686	0.5619125703877916	0.045446922061741946	0.0000000
0.060058593750	0.024743120118549733	0.7240384259510413	0.06719661671597799	0.0000000
0.060302734375	0.74111709005652	0.5992781258167096	0.47902648376162926	0.0000000
0.060546875000	0.8403105191025481	0.9370876746833131	0.8707320761619444	0.0000000
0.060791015625	0.8640881609214769	0.8538950253620273	0.41182897903901194	0.0000000
0.061035156250	0.5962849938469824	0.14923320766052472	0.22305994313612632	0.0000000
0.061279296875	0.3718451697932176	0.7881849338317484	0.5775117403156822	0.0000000
0.061523437500	0.9789726737157934	0.5027078947953527	0.6559142046559636	0.0000000
0.061767578125	0.6755411373263362	0.5608048151104716	0.44426612397193277	0.0000000
0.062011718750	0.977971569642503	0.49060493466981825	0.6216484443455619	0.0000000
0.062255859375	0.9948723194640058	0.30210466890945586	0.6475424182734947	0.0000000
0.062500000000	0.5770212227853728	0.3152853202909498	0.28395966812594187	0.0000000
0.062744140625	0.2875936225287109	0.5638379301580502	0.024980643881571285	0.0000000
0.062988281250	0.29149803581465406	0.2765587424524977	0.12323299401186938	0.0000000
0.063232421875	0.3619191572786301	0.12616309460078357	0.5510775607081188	0.0000000
0.063476562500	0.9723771857038447	0.5113956421287305	0.3416616725393872	0.0000000
0.063720703125	0.10952861123361302	0.6884388916772998	0.800408745843961	0.0000000
0.063964843750	0.17735955848061224	0.9479939189868116	0.9920984748990431	0.0000000
0.064208984375	0.701064249448354	0.5656712753779989	0.191930126150899	0.0000000
0.064453125000	0.5885321728177948	0.4898441627756073	0.021458697503100588	0.0000000
0.064697265625	0.780632129172535	0.20053924333522732	0.9691438963879463	0.0000000
0.064941406250	0.4763347068457616	0.32427079960861616	0.5114944720898894	0.0000000
0.065185546875	0.8733007579032126	0.28190192560538263	0.17223145319961608	0.0000000
0.065429687500	0.225065785493764	0.4534066855462172	0.6733382840799866	0.0000000
0.065673828125	0.30667544934372537	0.34414442379744925	0.2635189819773165	0.0000000
0.065917968750	0.9583753014886988	0.4066920527924863	0.07319272327785242	0.0000000
0.066162109375	0.3554526861276961	0.5765964049245695	0.3161034825820337	0.0000000
0.066406250000	0.45622316893009696	0.930158908026323	0.9601165296291232	0.0000000
0.066650390625	0.19193121122203438	0.9768792818905748	0.9907634762229843	0.0000000
0.066894531250	0.8190863554743237	0.8107268050450341	0.8675971092552716	0.0000000
0.067138671875	0.6956607120812102	0.07409764135013996	0.8664158994709997	0.0000000
0.067382812500	0.8015841723763654	0.9196274091842407	0.162449028993648	0.0000000
0.067626953125	0.6059996830967432	0.9743598835567532	0.9967423828839636	0.0000000
0.067871093750	0.85636414733891	0.8184026593324853	0.3208598954908005	0.0000000
0.068115234375	0.7409675030454944	0.04863704980859129	0.01695174203351968	0.0000000
0.068359375000	0.759614397448363	0.6185658296128772	0.18481249979464076	0.0000000
0.068603515625	0.6374164502432139	0.9072678366318688	0.3811036752265412	0.0000000
0.068847656250	0.150891620682731	0.21123530214629627	0.6647162932598036	0.0000000
0.069091796875	0.558602768999412	0.4616864395240623	0.7674993802215458	0.0000000
0.069335937500	0.4403953613783975	0.9594800203043414	0.5373289688777362	0.0000000
0.069580078125	0.1674583771192405	0.5467601310076048	0.7272315236168534	0.0000000
0.069824218750	0.7040741630299706	0.6817608112496886	0.48275634842401827	0.0000000
0.070068359375	0.5633889499482224	0.31041825330141615	0.8833346183506625	0.0000000
0.070312500000	0.3980894359801421	0.4420959860555881	0.010687026468871097	0.0000000
0.070556640625	0.8477599308334681	0.024356212990155557	0.5137229300557078	0.0000000
0.070800781250	0.8356315471738047	0.7281813583968314	0.7536119212025956	0.0000000
0.071044921875	0.9232582160413669	0.14320122233478494	0.003252019308774945	0.0000000
0.071289062500	0.34670261163726235	0.953785477723083	0.9225475574484048	0.0000000
0.071533203125	0.08429708927858437	0.9617012563776532	0.24617548562712066	0.0000000
0.071777343750	0.21044389825389076	0.5118299591134688	0.8070434403513306	0.0000000
0.072021484375	0.8431923244508736	0.5716902691138497	0.6717494915984847	0.0000000
0.072265625000	0.7444663711928619	0.4595335151861767	0.6937044608430689	0.0000000
0.072509765625	0.8179917462072765	0.5936129070429675	0.6888943709654427	0.0000000
0.072753906250	0.15038352741259364	0.2011054917694456	0.7231697167444926	0.0000000
0.072998046875	0.8249667674915075	0.3014529587001151	0.2711656616171787	0.0000000
0.073242187500	0.7526672381820025	0.5953532282981754	0.11090315588381994	0.0000000
0.073486328125	0.24863433664270596	0.8345757784426296	0.3856972371350552	0.0000000
0.073730468750	0.3917461161153366	0.8382242581715899	0.038091284992653573	0.0000000
0.073974609375	0.46590106736100323	0.6142075562119557	0.498515140484332	0.0000000
0.074218750000	0.8140108841677381	0.32112301235369467	0.9506029041217168	0.0000000
0.074462890625	0.4740182169037991	0.38435697053402784	0.43731563871496326	0.0000000
0.074707031250	0.6725283058315934	0.7465800798526475	0.17091584691257944	0.0000000
0.074951171875	0.7943876963385922	0.36463039183671586	0.16946168267339257	0.0000000
0.075195312500	0.053615237971759044	0.879641953802546	0.6741017365231119	0.0000000
0.075439453125	0.31012446035776686	0.3326723739210222	0.24996210665555474	0.0000000
0.075683593750	0.4761813847332832	0.9466998578146432	0.7577024488161348	0.0000000
0.075927734375	0.5432918097154907	0.40332291309224955	0.7383148681085363	0.0000000
0.076171875000	0.8824848337116787	0.3682694069083493	0.659325136685531	0.0000000
0.076416015625	0.32089059002045794	0.30584257105755097	0.6854522985914981	0.0000000
0.076660156250	0.9196033604463697	0.9677268458948963	0.06709814163456473	0.0000000
0.076904296875	0.1343848881069133	0.9049122177435528	0.9981308301284181	0.0000000
0.077148437500	0.5788264710530976	0.2578347891853191	0.908213384465969	0.0000000
0.077392578125	0.3175430908441328	1.3380983412603076E-4	0.7278418444450793	0.0000000
0.077636718750	0.1530148468345769	0.8290595544564686	0.8804494777317573	0.0000000
0.077880859375	0.4877953652454984	0.3663907745684193	0.9689436657530924	0.0000000
0.078125000000	0.23682433367096345	0.19057451508057288	0.361024106621066	0.0000000
0.078369140625	0.28766787089260104	0.9669885106202799	0.43485815608817124	0.0000000
0.078613281250	0.7379967408130769	0.823219168680768	0.6459282957517277	0.0000000
0.078857421875	0.0800295589736516	0.045684925029858436	0.99484831316802	0.0000000
0.079101562500	0.30549999241127845	0.3546727749671845	0.8600004040581737	0.0000000
0.079345703125	0.8831385541690049	0.7546065011805454	0.5644771908393346	0.0000000
0.079589843750	0.28735050145328345	0.056213781747813774	0.36171983012502984	0.0000000
0.079833984375	0.9524370547627843	0.3340733253179702	0.55210239421354	0.0000000
0.080078125000	0.9920410408937091	0.6675534527201707	0.43473709938924887	0.0000000
0.080322265625	0.23371796440526826	0.9683466334324609	0.8578163040387217	0.0000000
0.080566406250	0.1865749979498177	0.49561307118745024	0.5075781107810556	0.0000000
0.080810546875	0.6190642649467591	0.9984606078497511	0.22060826860854965	0.0000000
0.081054687500	0.07448962555415573	0.9033905337603391	0.9302107366655435	0.0000000
0.081298828125	0.9595932049292825	0.48917611837731356	0.5190834835016067	0.0000000
0.081542968750	0.4716361583832569	0.5392423909807375	0.42706219923603084	0.0000000
0.081787109375	0.038660616953167914	0.39064322227293335	0.6900833666136862	0.0000000
0.082031250000	0.15794015069600587	0.7723752126727667	0.06582183496195482	0.0000000
0.082275390625	0.8313001147554795	0.9849026253705748	0.9616449582544703	0.0000000
0.082519531250	0.9113388753714041	0.8488505231778537	0.8645241934281573	0.0000000
0.082763671875	1.7239884716746534E-4	0.6005879945473256	0.5599211252131234	0.0000000
0.083007812500	0.11640302322649276	0.8000975089773853	0.7999303998640281	0.0000000
0.083251953125	0.5694383319768123	0.96318216762781	0.38634233430968334	0.0000000
0.083496093750	0.034993332442578406	0.39330056067946506	0.8814278390853327	0.0000000
0.083740234375	0.4243788760034666	0.12937652794897025	0.0481905431763594	0.0000000
0.083984375000	0.38924921135950175	0.6649708957321842	0.3792487855623058	0.0000000
0.084228515625	0.7892732157318398	0.9483032328205753	0.22401127816688482	0.0000000
0.084472656250	0.2572006278274638	0.3147788903270077	0.11583439908958015	0.0000000
0.084716796875	0.20639630268080433	0.9748509069168062	0.5504178236220545	0.0000000
0.084960937500	0.9466584478544113	0.4299490164896954	0.676088900317585	0.0000000
0.085205078125	0.0767665403632124	0.9155060804273469	0.908723915351866	0.0000000
0.085449218750	0.3814654542641378	0.36921256552888215	0.3069005118736251	0.0000000
