x	y	!doppler
0.062255859375	0.3593778612673777	-4.1437409
0.062500000000	0.9226962622198182	-5.4463128
0.062744140625	0.7475018272406276	-5.8328085
0.062988281250	0.03343938901863874	-5.2568517
0.063232421875	0.6006231814039001	-3.8300644
0.063476562500	0.29825194059786186	-1.7965018
0.063720703125	0.5709484789022974	0.5123143
0.063964843750	0.719711297305319	2.7332157
0.064208984375	0.7370395282883536	4.5285987
0.064453125000	0.5400430977360228	5.6362053
0.064697265625	0.32210411052743804	5.9045666
0.064941406250	0.8117667168698046	5.3099555
0.065185546875	0.7127791292054496	3.9537726
0.065429687500	0.5001868066016133	2.0422140
0.065673828125	0.31530571483707515	-0.1475733
0.065917968750	0.4531690256861082	-2.3091208
0.066162109375	0.693941899813412	-4.1497507
0.066406250000	0.25383453549163915	-5.4292241
0.066650390625	0.15574782913452512	-5.9890944
0.066894531250	0.8739863144023824	-5.7695900
0.067138671875	0.25482579032930264	-4.8127541
0.067382812500	0.393878336837832	-3.2524448
0.067626953125	0.5691526175511508	-1.2934172
0.067871093750	0.399111655254318	0.8171195
0.068115234375	0.9888722224289965	2.8214389
0.068359375000	0.13787196922628997	4.4826179
0.068603515625	0.7840188917207414	5.6115536
0.068847656250	0.07942141130032343	6.0868140
0.069091796875	0.9829355481301479	5.8655336
0.069335937500	0.19385268475983763	4.9847510
0.069580078125	0.38408317504695766	3.5537160
0.069824218750	0.4378673879255014	1.7386613
0.070068359375	0.5905762837580701	-0.2577594
0.070312500000	0.5241321737860527	-2.2197682
0.070556640625	0.24882100204786461	-3.9418202
0.070800781250	0.8431068543503841	-5.2495580
0.071044921875	0.593397614057517	-6.0163581
0.071289062500	0.24475827327696675	-6.1740821
0.071533203125	0.05626232709326584	-5.7173477
0.071777343750	0.45003179879061217	-4.7013421
0.072021484375	0.14901554388089988	-3.2338385
0.072265625000	0.9032314706964718	-1.4625863
0.072509765625	0.8350899892002954	0.4403990
0.072753906250	0.4795667766660089	2.2959518
0.072998046875	0.8900727581732177	3.9345870
0.073242187500	0.28819338763875646	5.2115153
0.073486328125	0.22193543118206194	6.0186031
0.073730468750	0.8493628602123389	6.2924110
0.073974609375	0.16077725348213623	6.0178628
0.074218750000	0.7421870551681149	5.2275180
0.074462890625	0.40498140666120286	3.9968028
0.074707031250	0.8125222781112108	2.4358769
0.074951171875	0.6557664735415558	0.6790389
0.075195312500	0.6722216853987666	-1.1272848
0.075439453125	0.21642663121854477	-2.8368928
0.075683593750	0.3132468934216761	-4.3154826
0.075927734375	0.6606685359048802	-5.4507563
0.076171875000	0.5827571606729578	-6.1602669
0.076416015625	0.4740624081594548	-6.3965398
0.076660156250	0.22631090575276835	-6.1492545
0.076904296875	0.6845519111635484	-5.4445101
0.077148437500	0.4918570928427135	-4.3414188
0.077392578125	0.4661571089188976	-2.9264519
0.077636718750	0.5115164783464737	-1.3060946
0.077880859375	0.521525861052557	0.4015511
0.078125000000	0.03364083198434098	2.0755492
0.078369140625	0.4240392099501865	3.6006561
0.078613281250	0.5847983708886759	4.8750129
0.078857421875	0.6820736427295668	5.8165279
0.079101562500	0.8987990394502394	6.3675989
0.079345703125	0.9332147827610743	6.4979630
0.079589843750	0.884401669053382	6.2056017
0.079833984375	0.6942711043861279	5.5157654
0.080078125000	0.5198189902693644	4.4782952
0.080322265625	0.4965516466322456	3.1635212
0.080566406250	0.6935645522514857	1.6570835
0.080810546875	0.9908637592249682	0.0540656
0.081054687500	0.0686995221267317	-1.5471560
0.081298828125	0.8820062183964247	-3.0509527
0.081542968750	0.7703958212064155	-4.3700196
0.081787109375	0.9702453283848156	-5.4301821
0.082031250000	0.9023178069956233	-6.1741980
0.082275390625	0.4625656905811104	-6.5643941
0.082519531250	0.23114449760596367	-6.5840584
0.082763671875	0.34770137011373103	-6.2375820
0.083007812500	0.5642431072367083	-5.5494196
0.083251953125	0.4875227251493276	-4.5619959
0.083496093750	0.4348171777578761	-3.3327373
0.083740234375	0.09785181499400053	-1.9304412
0.083984375000	0.33167564555805684	-0.4312164
0.084228515625	0.11189549425458345	1.0857639
0.084472656250	0.3251058549415057	2.5424627
0.084716796875	0.13004675036433566	3.8659206
0.084960937500	0.08232119081182998	4.9917491
0.085205078125	0.05475112684117511	5.8670274
0.085449218750	0.7998475118242785	6.4524907
0.085693359375	0.33553937466975636	6.7239450
0.085937500000	0.9483950418732283	6.6728830
0.086181640625	0.9573858925050848	6.3063185
0.086425781250	0.19874400427228123	5.6458916
0.086669921875	0.7985816694294814	4.7263304
0.086914062500	0.8235818261307318	3.5933771
0.087158203125	0.8687609058943963	2.3013065
0.087402343750	0.9268290400182434	0.9101720
0.087646484375	0.7731571252675541	-0.5170777
0.087890625000	0.29366048365791053	-1.9174784
0.088134765625	0.7982870657168758	-3.2307959
0.088378906250	0.5641762094868433	-4.4020272
0.088623046875	0.4928865608480142	-5.3835608
0.088867187500	0.9726360888664481	-6.1369245
0.089111328125	0.9449989912638225	-6.6340684
0.089355468750	0.5516009722442281	-6.8581564
0.089599609375	0.0037122357711795173	-6.8038601
0.089843750000	0.5436038843223874	-6.4771713
0.090087890625	0.03735211463752486	-5.8947673
0.090332031250	0.6876157408852043	-5.0829797
0.090576171875	0.9872865508683957	-4.0764290
0.090820312500	0.027202668978230093	-2.9163979
0.091064453125	0.19932313664244727	-1.6490209
0.091308593750	0.22365676966802617	-0.3233690
0.091552734375	0.9775616865483648	1.0104900
0.091796875000	0.9303984888436035	2.3033824
0.092041015625	0.8961891210620744	3.5088025
0.092285156250	0.3026076231212449	4.5845099
0.092529296875	0.4638967886952493	5.4939028
0.092773437500	0.9644715179825016	6.2071270
0.093017578125	0.8073054202592006	6.7018987
0.093261718750	0.8499034843184894	6.9640244
0.093505859375	0.12106947407395197	6.9876180
0.093750000000	0.9634625934585144	6.7750216
0.093994140625	0.9233988997246375	6.3364516
0.094238281250	0.7970068921332297	5.6893939
0.094482421875	0.8098991936158636	4.8577830
0.094726562500	0.48296805451523883	3.8710048
0.094970703125	0.772336998980305	2.7627636
0.095214843750	0.6938044382959166	1.5698584
0.095458984375	0.051760110641411616	0.3309132
0.095703125000	0.31405461375488897	-0.9148971
0.095947265625	0.44002959087279025	-2.1290826
0.096191406250	0.3494809934285551	-3.2750014
0.096435546875	0.39608092004715567	-4.3189155
0.096679687500	0.8081991368001257	-5.2309145
0.096923828125	0.972065312755709	-5.9856846
0.097167968750	0.13068639997872533	-6.5631075
0.097412109375	0.4720003610935989	-6.9486818
0.097656250000	0.4765402198982458	-7.1337619
0.097900390625	0.8168793212312279	-7.1156175
0.098144531250	0.9413170637444711	-6.8973208
0.098388671875	0.5436666781117172	-6.4874746
0.098632812500	0.800361999460969	-5.8997950
0.098876953125	0.2026951775959681	-5.1525703
0.099121093750	0.7099925673569163	-4.2680154
0.099365234375	0.07323976161976398	-3.2715465
0.099609375000	0.5696133045401744	-2.1909982
0.099853515625	0.7281784330073414	-1.0558088
0.100097656250	0.41931589981425776	0.1038039
0.100341796875	0.13647553115841238	1.2576535
0.100585937500	0.3523974005456283	2.3763622
0.100830078125	0.9906848960658443	3.4320850
0.101074218750	0.3252626574449765	4.3991662
0.101318359375	0.5328414975712479	5.2547131
0.101562500000	0.8907517480158802	5.9790786
0.101806640625	0.7761822478748603	6.5562425
0.102050781250	0.03555352762395003	6.9740892
0.102294921875	0.08543371924028109	7.2245795
0.102539062500	0.3166682730574907	7.3038167
0.102783203125	0.19136839879689804	7.2120114
0.103027343750	0.5426212107370572	6.9533509
0.103271484375	0.9355350123573316	6.5357800
0.103515625000	0.08718924718730703	5.9707041
0.103759765625	0.13120567932370275	5.2726234
0.104003906250	0.13979155749090288	4.4587124
0.104248046875	0.6024747483634082	3.5483545
0.104492187500	0.44854513431232745	2.5626457
0.104736328125	0.6440352389093428	1.5238804
0.104980468750	0.388555566119261	0.4550305
0.105224609375	0.20152132087663732	-0.6207702
0.105468750000	0.05668462702508992	-1.6807239
0.105712890625	0.08163114459991927	-2.7028416
0.105957031250	0.9503179312532868	-3.6663795
0.106201171875	0.490857795330612	-4.5522322
0.106445312500	0.10517946546017565	-5.3432781
0.106689453125	0.4029991920751127	-6.0246688
0.106933593750	0.14776442893736352	-6.5840624
0.107177734375	0.353262511304259	-7.0117962
0.107421875000	0.9413695213060829	-7.3010003
0.107666015625	0.6384206947430987	-7.4476498
0.107910156250	0.5789989414279992	-7.4505602
0.108154296875	0.9089360032697383	-7.3113275
0.108398437500	0.6877463368418231	-7.0342160
0.108642578125	0.31418677002235285	-6.6259998
0.108886718750	0.9718587484051235	-6.0957629
0.109130859375	0.7029864161406041	-5.4546625
0.109375000000	0.8279563258074542	-4.7156630
0.109619140625	0.5886639555061528	-3.8932470
0.109863281250	0.7363240019662136	-3.0031081
0.110107421875	0.3144055016035766	-2.0618341
0.110351562500	0.06543754367360444	-1.0865858
0.110595703125	0.9567773166346962	-0.0947771
0.110839843750	0.34969575999627955	0.8962374
0.111083984375	0.2929380033973469	1.8694616
0.111328125000	0.017586781382868066	2.8085407
0.111572265625	0.6426927753131094	3.6980222
0.111816406250	0.792224326135533	4.5235913
0.112060546875	0.5460669267168619	5.2722792
0.112304687500	0.4694863712678943	5.9326407
0.112548828125	0.21942519723341247	6.4948999
0.112792968750	0.740127529025779	6.9510634
0.113037109375	0.17040858058518438	7.2949993
0.113281250000	0.978603321269748	7.5224844
0.113525390625	0.5692942847985362	7.6312174
0.113769531250	0.11844670058532614	7.6208027
0.114013671875	0.25013010571402305	7.4927026
0.114257812500	0.5955055746579709	7.2501639
0.114501953125	0.03059618978004941	6.8981181
0.114746093750	0.917945365153399	6.4430597
0.114990234375	0.32957405690499164	5.8929051
0.115234375000	0.3455238156846201	5.2568343
0.115478515625	0.46355298841274384	4.5451196
0.115722656250	0.8882639060049858	3.7689445
0.115966796875	0.1080936571714014	2.9402147
0.116210937500	0.9024192671515413	2.0713658
0.116455078125	0.012548551334747082	1.1751696
0.116699218750	0.833801302454271	0.2645433
0.116943359375	0.4021735127692595	-0.6476381
0.117187500000	0.5775012147561807	-1.5487208
0.117431640625	0.5418538683078752	-2.4264428
0.117675781250	0.7593024742427861	-3.2690925
0.117919921875	0.5732304171467579	-4.0656543
0.118164062500	0.3462706677600512	-4.8059397
0.118408203125	0.0784906077375257	-5.4807022
0.118652343750	0.03888788812960042	-6.0817358
0.118896484375	0.4290593593083136	-6.6019564
0.119140625000	0.13954938595476207	-7.0354642
0.119384765625	0.10857711353844524	-7.3775900
0.119628906250	0.11526977187933407	-7.6249227
0.119873046875	0.0727101835794739	-7.7753196
0.120117187500	0.037186290269363265	-7.8279004
0.120361328125	0.24244567512385484	-7.7830250
0.120605468750	0.9751573776445465	-7.6422562
0.120849609375	0.29465044874690993	-7.4083090
0.121093750000	0.3198161776812606	-7.0849868
0.121337890625	0.5890161791199573	-6.6771063
0.121582031250	0.7923608691552947	-6.1904130
0.121826171875	0.8823908140041332	-5.6314875
0.122070312500	0.5577782631286036	-5.0076454
0.122314453125	0.16135581106451546	-4.3268316
0.122558593750	0.6818620040496443	-3.5975106
0.122802734375	0.6563190085237683	-2.8285545
0.123046875000	0.0461852361422006	-2.0291297
0.123291015625	0.773050078551805	-1.2085844
0.123535156250	0.4661271320933196	-0.3763370
0.123779296875	0.13130914735914734	0.4582313
0.124023437500	0.9312658621116604	1.2858817
0.124267578125	0.1789557180311242	2.0976159
0.124511718750	0.7191959647873202	2.8847701
0.124755859375	0.45074325922854186	3.6391008
0.125000000000	0.31548758482225614	4.3528638
0.125244140625	0.6641014578858917	5.0188855
0.125488281250	0.1245873319899845	5.6306244
0.125732421875	0.6429026879555668	6.1822253
0.125976562500	0.4775975500473655	6.6685633
0.126220703125	0.8909476487768201	7.0852791
0.126464843750	0.35982102470788224	7.4288050
0.126708984375	0.3092562539526582	7.6963816
0.126953125000	0.09860436702103503	7.8860664
0.127197265625	0.577911436903564	7.9967322
0.127441406250	0.3033627258299293	8.0280588
0.127685546875	0.5699937682568965	7.9805158
0.127929687500	0.045854672628065085	7.8553385
0.128173828125	0.5010091206212209	7.6544968
0.128417968750	0.3490564456517583	7.3806574
0.128662109375	0.4642227618756233	7.0371414
0.128906250000	0.8347419768322825	6.6278757
0.129150390625	0.3856627878340312	6.1573408
0.129394531250	0.008617326481098364	5.6305150
0.129638671875	0.0305669273693846	5.0528149
0.129882812500	0.3612182312524821	4.4300345
0.130126953125	0.48716411686579686	3.7682824
0.130371093750	0.7845147911450783	3.0739175
0.130615234375	0.9784752626744504	2.3534854
0.130859375000	0.8781606586573448	1.6136541
0.131103515625	0.04598223601119378	0.8611516
0.131347656250	0.5035845256506305	0.1027038
0.131591796875	0.20137109523373276	-0.6550244
0.131835937500	0.47477991916547957	-1.4054870
0.132080078125	0.3480496046805084	-2.1423105
0.132324218750	0.9159648455565962	-2.8593454
0.132568359375	0.37984012206916196	-3.5507136
0.132812500000	0.5106381955118221	-4.2108520
0.133056640625	0.8203536391665663	-4.8345526
0.133300781250	0.3844615790329422	-5.4169974
0.133544921875	0.5763777888042723	-5.9537894
0.133789062500	0.5544785065744989	-6.4409795
0.134033203125	0.4486080849407611	-6.8750879
0.134277343750	0.9162027417776296	-7.2531218
0.134521484375	0.03278546957744466	-7.5725881
0.134765625000	0.38294952034808893	-7.8315015
0.135009765625	0.8164729713162491	-8.0283887
0.135253906250	0.6214527068476192	-8.1622880
0.135498046875	0.3471264110176564	-8.2327448
0.135742187500	0.5054430515779288	-8.2398033
0.135986328125	0.2347376978817204	-8.1839946
0.136230468750	0.9237126634328834	-8.0663210
0.136474609375	0.8292217966373406	-7.8882376
0.136718750000	0.4986438035973889	-7.6516306
0.136962890625	0.7540764432565396	-7.3587927
0.137207031250	0.4907427289805921	-7.0123972
0.137451171875	0.11198804510162819	-6.6154684
0.137695312500	0.15802422375085168	-6.1713517
0.137939453125	0.33643129295303054	-5.6836814
0.138183593750	0.9078983721460284	-5.1563475
0.138427734375	0.03048678872047439	-4.5934616
0.138671875000	0.1034000672210178	-3.9993225
0.138916015625	0.09777302090226614	-3.3783806
0.139160156250	0.5731818165628588	-2.7352036
0.139404296875	0.37137897658694363	-2.0744408
0.139648437500	0.01179456902291276	-1.4007896
0.139892578125	0.3289352193311841	-0.7189608
0.140136718750	0.15766681410919348	-0.0336465
0.140380859375	0.34254537234179716	0.6505120
0.140625000000	0.09324275181443176	1.3289546
0.140869140625	0.9514125915260486	1.9972314
0.141113281250	0.24546312273803617	2.6510299
0.141357421875	0.5159552238143029	3.2862011
0.141601562500	0.7737995167838209	3.8987831
0.141845703125	0.17145964035335504	4.4850227
0.142089843750	0.4441448553145627	5.0413958
0.142333984375	0.5564363490273135	5.5646246
0.142578125000	0.8048983243066977	6.0516938
0.142822265625	0.3585210912866288	6.4998635
0.143066406250	0.3395742395314534	6.9066809
0.143310546875	0.2648190336278847	7.2699893
0.143554687500	0.17934006960993343	7.5879348
0.143798828125	0.5929711953851674	7.8589718
0.144042968750	0.1583108839849785	8.0818651
0.144287109375	0.33599699202654687	8.2556909
0.144531250000	0.30157431554622005	8.3798356
0.144775390625	0.9033336131364823	8.4539928
0.145019531250	0.8963038486912974	8.4781581
0.145263671875	0.7607692414455289	8.4526228
0.145507812500	0.8335683730504063	8.3779656
0.145751953125	0.9445995963193768	8.2550428
0.145996093750	0.9743218750763231	8.0849774
0.146240234375	0.9848964488399846	7.8691466
0.146484375000	0.5174418529634188	7.6091681
0.146728515625	0.7569570990694946	7.3068862
0.146972656250	0.188584878492972	6.9643557
0.147216796875	0.7796259085047773	6.5838259
0.147460937500	0.06217767956106868	6.1677237
0.147705078125	0.28818901947083764	5.7186364
0.147949218750	0.8393177373449678	5.2392933
0.148193359375	0.2750098245371604	4.7325482
0.148437500000	0.874103204261163	4.2013602
0.148681640625	0.5631935687436881	3.6487764
0.148925781250	0.44045510969408763	3.0779123
0.149169921875	0.7606612770358482	2.4919344
0.149414062500	0.009467673056503534	1.8940417
0.149658203125	0.7405259918234436	1.2874483
0.149902343750	0.34048384332686654	0.6753657
0.150146484375	0.6681635579676147	0.0609863
0.150390625000	0.2323253898730544	-0.5525330
0.150634765625	0.8085552127683011	-1.1620863
0.150878906250	0.9174171014247869	-1.7646340
0.151123046875	0.615167627524111	-2.3572164
0.151367187500	0.47206661601443045	-2.9369675
0.151611328125	0.3427747292519615	-3.5011275
0.151855468750	0.7501531529396478	-4.0470542
